COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS2,STATUS_DATE2,STATUS_REASON
485.2729685,1893,30/09/2017,801.9374522,153.7300486,TRUE,16,Now Prove It,13/09/2017,FinancialPlan,TRUE,TRUE,4,01/09/2017,Active,13/09/2017,Active Client
333.850988,1894,31/07/2018,722.4591599,349.5997601,TRUE,47,Now Prove It,30/06/2018,Cash,TRUE,TRUE,5,01/06/2018,Active,30/06/2018,Active Client
703.3947012,1894,31/07/2018,67.80067825,829.5823927,TRUE,85,Wealth Comes in Many Forms,30/06/2018,Brokerage,TRUE,TRUE,0,01/06/2018,Active,30/06/2018,Active Client
270.1864818,1894,31/07/2018,303.9380936,4.675934719,FALSE,0,,27/08/2018,Savings,TRUE,FALSE,0,01/06/2018,Inactive,30/06/2018,Inactive Client
805.5207457,1894,31/07/2018,959.8846289,654.7430446,TRUE,128,,09/08/2018,Education,TRUE,FALSE,4,01/06/2018,Inactive,30/06/2018,Inactive Client
872.2347283,1894,31/07/2018,175.3426381,978.5532694,FALSE,0,,02/08/2018,FinancialPlan,TRUE,FALSE,0,01/06/2018,Inactive,30/06/2018,Inactive Client
323.7573964,1895,30/09/2018,114.2277645,362.8327097,TRUE,42,More Generous Investing,13/09/2018,Cash,TRUE,TRUE,5,01/09/2018,Active,13/09/2018,Active Client
686.8916956,1895,30/09/2018,59.6590391,300.5168397,TRUE,132,The Best Things in Life Are Not Fees,13/09/2018,Brokerage,TRUE,TRUE,5,01/09/2018,Active,13/09/2018,Active Client
214.1542421,1896,31/07/2016,782.4111058,422.0097159,TRUE,45,Now Prove It,28/07/2016,Savings,TRUE,TRUE,0,01/07/2016,Active,28/07/2016,Active Client
405.1043673,1896,31/07/2016,123.0249379,178.5766261,FALSE,0,,14/03/2018,Education,TRUE,FALSE,2,01/07/2016,Inactive,28/07/2016,Inactive Client
567.5868481,1896,31/07/2016,914.1396856,661.5741198,TRUE,18,More Generous Investing,28/07/2016,FinancialPlan,TRUE,TRUE,0,01/07/2016,Active,28/07/2016,Active Client
693.2452535,1896,31/07/2016,151.8623662,607.2682185,FALSE,0,,23/02/2017,RetirementBrokerage,TRUE,FALSE,2,01/07/2016,Inactive,28/07/2016,Inactive Client
274.933494,1896,31/07/2016,697.6945239,843.7776614,FALSE,0,,28/09/2018,RetirementPlan,TRUE,FALSE,5,01/07/2016,Inactive,28/07/2016,Inactive Client
881.408059,1896,31/07/2016,194.1638453,248.1839095,TRUE,105,,25/02/2018,ManagedPortfolio,TRUE,FALSE,1,01/07/2016,Inactive,28/07/2016,Inactive Client
885.669536,1896,31/07/2016,17.16195501,99.60008382,TRUE,82,Wealth Comes in Many Forms,28/07/2016,RetirementBasic,TRUE,TRUE,0,01/07/2016,Active,28/07/2016,Active Client
658.5796585,1897,28/02/2018,757.0541279,766.8274526,FALSE,0,,01/09/2018,Cash,TRUE,FALSE,5,01/02/2018,Inactive,02/02/2018,Inactive Client
129.8665925,1897,28/02/2018,620.4444183,847.5599481,TRUE,103,Now Prove It,02/02/2018,Savings,TRUE,TRUE,2,01/02/2018,Active,02/02/2018,Active Client
39.24835189,1897,28/02/2018,620.4617588,894.4872201,TRUE,98,Now Prove It,02/02/2018,RetirementBasic,TRUE,TRUE,3,01/02/2018,Active,02/02/2018,Active Client
256.5313016,1898,28/02/2018,569.489084,2.527687434,TRUE,71,Now Prove It,12/02/2016,RetirementBrokerage,TRUE,TRUE,2,01/02/2018,Active,11/02/2018,Active Client
352.5502454,1898,28/02/2018,978.3960819,32.19271225,TRUE,90,A Loan With A View,12/02/2016,RetirementPlan,TRUE,TRUE,0,01/02/2018,Active,11/02/2018,Active Client
386.9175086,1898,28/02/2018,141.8843068,904.65299,TRUE,148,,26/01/2018,ManagedPortfolio,TRUE,FALSE,5,01/02/2018,Inactive,11/02/2018,Inactive Client
45.27841916,1898,28/02/2018,856.3957232,83.1080879,TRUE,131,A Loan With A View,12/02/2016,RetirementBasic,TRUE,TRUE,5,01/02/2018,Active,11/02/2018,Active Client
580.9976592,1899,28/02/2017,432.6842102,92.58864216,TRUE,10,More Generous Investing,12/02/2017,Cash,TRUE,TRUE,5,01/02/2017,Active,12/02/2017,Active Client
630.2496786,1899,28/02/2017,535.2724907,470.6605,FALSE,0,,22/02/2018,Brokerage,TRUE,FALSE,4,01/02/2017,Inactive,12/02/2017,Inactive Client
759.2389426,1899,28/02/2017,712.8742069,266.0938762,TRUE,4,More Generous Investing,12/02/2017,Savings,TRUE,TRUE,1,01/02/2017,Active,12/02/2017,Active Client
529.1306985,1899,28/02/2017,363.2214445,317.8971512,TRUE,58,Wealth Comes in Many Forms,12/02/2017,Education,TRUE,TRUE,0,01/02/2017,Active,12/02/2017,Active Client
764.2946918,1899,28/02/2017,784.5816361,893.2377453,FALSE,0,,12/06/2018,FinancialPlan,TRUE,FALSE,5,01/02/2017,Inactive,12/02/2017,Inactive Client
656.5515916,1899,28/02/2017,353.3022504,451.8902102,FALSE,0,,03/08/2018,RetirementBrokerage,TRUE,FALSE,3,01/02/2017,Inactive,12/02/2017,Inactive Client
39.18058508,1899,28/02/2017,683.5407736,859.8754213,FALSE,0,,27/03/2018,RetirementPlan,TRUE,FALSE,4,01/02/2017,Inactive,12/02/2017,Inactive Client
910.7844438,1900,30/09/2018,404.4677113,978.420185,TRUE,24,More Generous Investing,11/09/2016,Brokerage,TRUE,TRUE,0,01/09/2018,Active,11/09/2018,Active Client
541.7289076,1900,30/09/2018,56.17911728,111.775659,TRUE,130,,20/12/2017,Savings,TRUE,FALSE,2,01/09/2018,Inactive,11/09/2018,Inactive Client
714.2058692,1900,30/09/2018,91.86294801,241.7069395,FALSE,0,,24/03/2017,Education,TRUE,FALSE,2,01/09/2018,Inactive,11/09/2018,Inactive Client
492.202445,1900,30/09/2018,388.7262788,8.795817287,TRUE,121,Wealth Comes in Many Forms,11/09/2016,FinancialPlan,TRUE,TRUE,1,01/09/2018,Active,11/09/2018,Active Client
775.1919436,1900,30/09/2018,520.7103724,16.44669087,TRUE,13,More Generous Investing,11/09/2016,RetirementBrokerage,TRUE,TRUE,3,01/09/2018,Active,11/09/2018,Active Client
80.9609809,1900,30/09/2018,503.845644,111.9680447,TRUE,75,Now Prove It,11/09/2016,RetirementPlan,TRUE,TRUE,0,01/09/2018,Active,11/09/2018,Active Client
632.74319,1900,30/09/2018,736.4885836,797.0998324,FALSE,0,,05/01/2017,ManagedPortfolio,TRUE,FALSE,4,01/09/2018,Inactive,11/09/2018,Inactive Client
664.8157427,1901,31/05/2017,791.2189287,70.16907104,TRUE,48,Now Prove It,14/05/2017,FinancialPlan,TRUE,TRUE,0,01/05/2017,Active,14/05/2017,Active Client
709.8317759,1901,31/05/2017,613.7515896,736.8048088,TRUE,137,The Best Things in Life Are Not Fees,14/05/2017,RetirementBrokerage,TRUE,TRUE,1,01/05/2017,Active,14/05/2017,Active Client
927.9068458,1901,31/05/2017,740.2026914,239.061277,TRUE,29,Wealth Comes in Many Forms,14/05/2017,RetirementPlan,TRUE,TRUE,1,01/05/2017,Active,14/05/2017,Active Client
35.4451471,1901,31/05/2017,378.1985809,957.1909849,FALSE,0,,16/09/2017,ManagedPortfolio,TRUE,FALSE,5,01/05/2017,Inactive,14/05/2017,Inactive Client
518.0192894,1901,31/05/2017,636.8312184,236.4164667,FALSE,0,,17/03/2018,RetirementBasic,TRUE,FALSE,0,01/05/2017,Inactive,14/05/2017,Inactive Client
259.2646212,1902,31/03/2017,728.2618989,976.1957637,TRUE,45,Now Prove It,05/03/2017,FinancialPlan,TRUE,TRUE,1,01/03/2017,Active,05/03/2017,Active Client
215.0344122,1902,31/03/2017,295.7745556,827.4447812,TRUE,123,The Best Things in Life Are Not Fees,05/03/2017,RetirementBrokerage,TRUE,TRUE,2,01/03/2017,Active,05/03/2017,Active Client
43.53489879,1902,31/03/2017,569.661798,845.9613839,TRUE,14,More Generous Investing,05/03/2017,RetirementPlan,TRUE,TRUE,4,01/03/2017,Active,05/03/2017,Active Client
120.9356426,1902,31/03/2017,705.2397099,746.5497979,FALSE,0,,28/11/2017,ManagedPortfolio,TRUE,FALSE,2,01/03/2017,Inactive,05/03/2017,Inactive Client
91.82152399,1902,31/03/2017,749.3960734,567.2932092,TRUE,147,,22/07/2018,RetirementBasic,TRUE,FALSE,4,01/03/2017,Inactive,05/03/2017,Inactive Client
972.1742044,1903,31/07/2016,396.1036047,337.4601995,TRUE,67,Wealth Comes in Many Forms,21/07/2016,Cash,TRUE,TRUE,0,01/07/2016,Active,21/07/2016,Active Client
442.5146325,1903,31/07/2016,135.5955555,331.3436223,TRUE,92,A Loan With A View,21/07/2016,Brokerage,TRUE,TRUE,2,01/07/2016,Active,21/07/2016,Active Client
796.0019632,1903,31/07/2016,799.4596744,935.57057,TRUE,142,,23/09/2016,Savings,TRUE,FALSE,2,01/07/2016,Inactive,21/07/2016,Inactive Client
194.2030764,1903,31/07/2016,19.95855352,949.8650849,FALSE,0,,24/10/2016,Education,TRUE,FALSE,4,01/07/2016,Inactive,21/07/2016,Inactive Client
856.6934777,1903,31/07/2016,957.4087851,826.1748407,FALSE,0,,01/10/2017,FinancialPlan,TRUE,FALSE,4,01/07/2016,Inactive,21/07/2016,Inactive Client
267.7934441,1904,30/06/2017,446.7502188,854.101808,TRUE,48,Now Prove It,22/06/2017,Savings,TRUE,TRUE,4,01/06/2017,Active,22/06/2017,Active Client
723.0550124,1904,30/06/2017,119.5575339,731.5370086,TRUE,14,More Generous Investing,22/06/2017,RetirementBasic,TRUE,TRUE,3,01/06/2017,Active,22/06/2017,Active Client
39.21463848,1905,31/08/2018,690.5770272,343.705792,TRUE,83,Now Prove It,04/08/2016,RetirementBrokerage,TRUE,TRUE,0,01/08/2018,Active,04/08/2018,Active Client
796.7954343,1905,31/08/2018,808.7496457,678.0753357,FALSE,0,,04/04/2018,RetirementPlan,TRUE,FALSE,0,01/08/2018,Inactive,04/08/2018,Inactive Client
354.6979352,1906,31/01/2016,293.7861442,261.0159241,TRUE,4,More Generous Investing,26/01/2016,FinancialPlan,TRUE,TRUE,5,01/01/2016,Active,26/01/2016,Active Client
725.4152356,1906,31/01/2016,43.50609566,594.6262004,TRUE,147,The Best Things in Life Are Not Fees,26/01/2016,RetirementBrokerage,TRUE,TRUE,3,01/01/2016,Active,26/01/2016,Active Client
991.9639576,1906,31/01/2016,599.6408461,246.6230366,TRUE,28,More Generous Investing,26/01/2016,RetirementPlan,TRUE,TRUE,1,01/01/2016,Active,26/01/2016,Active Client
467.4245117,1907,31/08/2017,638.129419,64.28532736,TRUE,9,More Generous Investing,20/08/2017,FinancialPlan,TRUE,TRUE,3,01/08/2017,Active,20/08/2017,Active Client
274.4883404,1907,31/08/2017,73.19405054,788.4671426,TRUE,69,Now Prove It,20/08/2017,RetirementPlan,TRUE,TRUE,0,01/08/2017,Active,20/08/2017,Active Client
368.3857555,1907,31/08/2017,244.0254549,688.1215662,TRUE,83,More Generous Investing,20/08/2017,ManagedPortfolio,TRUE,TRUE,4,01/08/2017,Active,20/08/2017,Active Client
48.07994366,1907,31/08/2017,4.040929876,37.40813208,FALSE,0,,08/11/2017,RetirementBasic,TRUE,FALSE,4,01/08/2017,Inactive,20/08/2017,Inactive Client
708.5921416,1908,31/08/2018,985.6271204,832.865706,TRUE,27,Now Prove It,17/08/2016,FinancialPlan,TRUE,TRUE,2,01/08/2018,Active,17/08/2018,Active Client
944.5790206,1908,31/08/2018,269.7733018,776.5917679,FALSE,0,,14/05/2017,RetirementBrokerage,TRUE,FALSE,1,01/08/2018,Inactive,17/08/2018,Inactive Client
527.9159147,1908,31/08/2018,624.6067619,41.09035025,TRUE,37,The Best Things in Life Are Not Fees,17/08/2016,RetirementPlan,TRUE,TRUE,1,01/08/2018,Active,17/08/2018,Active Client
758.0813113,1908,31/08/2018,521.3125037,323.6937435,TRUE,102,A Loan With A View,17/08/2016,ManagedPortfolio,TRUE,TRUE,1,01/08/2018,Active,17/08/2018,Active Client
376.6464561,1908,31/08/2018,141.674581,659.3718626,TRUE,133,,11/02/2017,RetirementBasic,TRUE,FALSE,0,01/08/2018,Inactive,17/08/2018,Inactive Client
610.4759428,1909,31/03/2017,693.757233,182.7581063,TRUE,43,More Generous Investing,15/03/2017,Savings,TRUE,TRUE,5,01/03/2017,Active,15/03/2017,Active Client
904.4890734,1909,31/03/2017,538.476475,967.0863498,FALSE,0,,29/07/2017,Education,TRUE,FALSE,0,01/03/2017,Inactive,15/03/2017,Inactive Client
930.6627892,1909,31/03/2017,657.1870249,671.4665077,TRUE,32,More Generous Investing,15/03/2017,RetirementBasic,TRUE,TRUE,0,01/03/2017,Active,15/03/2017,Active Client
136.93136,1910,31/01/2017,928.8533645,850.4170052,TRUE,60,Now Prove It,27/01/2017,RetirementBrokerage,TRUE,TRUE,1,01/01/2017,Active,27/01/2017,Active Client
320.5299462,1910,31/01/2017,434.0954264,805.7326032,TRUE,12,Now Prove It,27/01/2017,RetirementPlan,TRUE,TRUE,0,01/01/2017,Active,27/01/2017,Active Client
230.1823647,1910,31/01/2017,199.3338545,966.6671718,TRUE,126,Now Prove It,27/01/2017,RetirementBasic,TRUE,TRUE,0,01/01/2017,Active,27/01/2017,Active Client
16.51175711,1911,31/05/2016,995.9594829,214.865252,TRUE,121,,29/04/2017,Cash,TRUE,FALSE,5,01/05/2016,Inactive,20/05/2016,Inactive Client
47.3469322,1911,31/05/2016,43.40030151,188.0332429,TRUE,92,A Loan With A View,20/05/2016,Brokerage,TRUE,TRUE,1,01/05/2016,Active,20/05/2016,Active Client
714.2638438,1911,31/05/2016,247.2885101,483.7371297,TRUE,66,Wealth Comes in Many Forms,20/05/2016,Savings,TRUE,TRUE,5,01/05/2016,Active,20/05/2016,Active Client
986.6789164,1911,31/05/2016,930.8420926,159.8040369,TRUE,139,,28/04/2017,Education,TRUE,FALSE,1,01/05/2016,Inactive,20/05/2016,Inactive Client
570.7376131,1911,31/05/2016,726.5617625,539.0146863,TRUE,40,Wealth Comes in Many Forms,20/05/2016,FinancialPlan,TRUE,TRUE,3,01/05/2016,Active,20/05/2016,Active Client
717.9911449,1911,31/05/2016,22.91492597,473.6850204,FALSE,0,,08/08/2018,RetirementBrokerage,TRUE,FALSE,3,01/05/2016,Inactive,20/05/2016,Inactive Client
506.9051518,1912,31/07/2018,706.855899,173.415647,TRUE,6,More Generous Investing,01/07/2016,Savings,TRUE,TRUE,0,01/06/2018,Active,01/07/2018,Active Client
55.67430473,1912,31/07/2018,292.5954898,342.074639,TRUE,138,,26/04/2018,Education,TRUE,FALSE,1,01/06/2018,Inactive,01/07/2018,Inactive Client
199.6626063,1912,31/07/2018,768.9265296,373.9944391,TRUE,108,,20/08/2017,FinancialPlan,TRUE,FALSE,0,01/06/2018,Inactive,01/07/2018,Inactive Client
868.9200535,1912,31/07/2018,853.0869236,687.1582434,TRUE,143,,20/01/2018,RetirementBrokerage,TRUE,FALSE,3,01/06/2018,Inactive,01/07/2018,Inactive Client
246.0359387,1912,31/07/2018,594.0568271,686.3146172,FALSE,0,,27/03/2017,RetirementPlan,TRUE,FALSE,4,01/06/2018,Inactive,01/07/2018,Inactive Client
373.6567655,1912,31/07/2018,885.960678,572.1515084,FALSE,0,,20/04/2018,ManagedPortfolio,TRUE,FALSE,5,01/06/2018,Inactive,01/07/2018,Inactive Client
253.5582736,1912,31/07/2018,271.5564691,909.9316671,TRUE,95,The Best Things in Life Are Not Fees,01/07/2016,RetirementBasic,TRUE,TRUE,3,01/06/2018,Active,01/07/2018,Active Client
530.5918626,1913,30/11/2016,92.19858404,291.3086295,TRUE,123,Wealth Comes in Many Forms,14/11/2016,Cash,TRUE,TRUE,0,01/11/2016,Active,14/11/2016,Active Client
520.3148874,1913,30/11/2016,217.4038542,606.5276771,TRUE,140,The Best Things in Life Are Not Fees,14/11/2016,Brokerage,TRUE,TRUE,0,01/11/2016,Active,14/11/2016,Active Client
318.9002367,1913,30/11/2016,395.7564741,555.4531429,FALSE,0,,15/03/2018,Savings,TRUE,FALSE,1,01/11/2016,Inactive,14/11/2016,Inactive Client
211.3194643,1913,30/11/2016,601.1310755,169.0062224,FALSE,0,,29/07/2017,Education,TRUE,FALSE,4,01/11/2016,Inactive,14/11/2016,Inactive Client
558.1842818,1914,31/01/2017,232.8794206,344.6733024,TRUE,29,Now Prove It,24/01/2017,Savings,TRUE,TRUE,4,01/01/2017,Active,24/01/2017,Active Client
873.6621537,1915,31/01/2018,48.92586189,947.5963646,TRUE,4,More Generous Investing,28/01/2016,FinancialPlan,TRUE,TRUE,4,01/01/2018,Active,27/01/2018,Active Client
963.5039238,1915,31/01/2018,711.3392994,153.3680761,FALSE,0,,04/02/2016,RetirementBrokerage,TRUE,FALSE,2,01/01/2018,Inactive,27/01/2018,Inactive Client
184.7627161,1915,31/01/2018,9.900062297,269.1684413,TRUE,118,Now Prove It,28/01/2016,RetirementPlan,TRUE,TRUE,4,01/01/2018,Active,27/01/2018,Active Client
848.2072736,1915,31/01/2018,616.292238,950.883109,TRUE,74,Wealth Comes in Many Forms,28/01/2016,ManagedPortfolio,TRUE,TRUE,3,01/01/2018,Active,27/01/2018,Active Client
395.23956,1916,30/04/2018,178.4702006,995.7391753,TRUE,63,Now Prove It,22/04/2016,RetirementBrokerage,TRUE,TRUE,1,01/04/2018,Active,22/04/2018,Active Client
434.2959502,1916,30/04/2018,794.5805941,909.2796958,FALSE,0,,09/02/2018,RetirementPlan,TRUE,FALSE,5,01/04/2018,Inactive,22/04/2018,Inactive Client
469.1935033,1916,30/04/2018,774.7789097,125.2366752,FALSE,0,,20/08/2017,ManagedPortfolio,TRUE,FALSE,2,01/04/2018,Inactive,22/04/2018,Inactive Client
506.2049855,1916,30/04/2018,53.46781295,52.50437434,TRUE,122,,26/12/2017,RetirementBasic,TRUE,FALSE,5,01/04/2018,Inactive,22/04/2018,Inactive Client
936.530966,1917,30/09/2018,565.5566287,13.95454399,FALSE,0,,26/11/2016,Cash,TRUE,FALSE,5,01/09/2018,Inactive,21/09/2018,Inactive Client
942.1808357,1917,30/09/2018,203.0810265,4.127942522,TRUE,52,More Generous Investing,21/09/2016,FinancialPlan,TRUE,TRUE,3,01/09/2018,Active,21/09/2018,Active Client
198.4408245,1918,28/02/2018,381.3342358,995.8962006,TRUE,13,More Generous Investing,15/02/2018,Brokerage,TRUE,TRUE,0,01/02/2018,Active,15/02/2018,Active Client
863.9206373,1918,28/02/2018,857.9239276,492.5886008,TRUE,119,The Best Things in Life Are Not Fees,15/02/2018,Savings,TRUE,TRUE,1,01/02/2018,Active,15/02/2018,Active Client
782.22725,1918,28/02/2018,939.6909532,609.9041868,TRUE,106,,12/06/2018,Education,TRUE,FALSE,4,01/02/2018,Inactive,15/02/2018,Inactive Client
469.6357147,1918,28/02/2018,380.3883248,571.249032,TRUE,111,The Best Things in Life Are Not Fees,15/02/2018,FinancialPlan,TRUE,TRUE,5,01/02/2018,Active,15/02/2018,Active Client
126.6342457,1918,28/02/2018,412.1615619,57.67028908,FALSE,0,,22/03/2018,RetirementBrokerage,TRUE,FALSE,3,01/02/2018,Inactive,15/02/2018,Inactive Client
670.2947307,1919,31/01/2016,417.3147982,956.305863,TRUE,4,More Generous Investing,13/01/2016,RetirementBrokerage,TRUE,TRUE,1,01/01/2016,Active,13/01/2016,Active Client
79.82545817,1919,31/01/2016,405.7131327,905.9979834,TRUE,144,The Best Things in Life Are Not Fees,13/01/2016,RetirementPlan,TRUE,TRUE,5,01/01/2016,Active,13/01/2016,Active Client
323.2761024,1919,31/01/2016,306.9743386,468.8064989,TRUE,113,,13/08/2017,ManagedPortfolio,TRUE,FALSE,1,01/01/2016,Inactive,13/01/2016,Inactive Client
529.0967319,1919,31/01/2016,159.8870865,423.1483331,TRUE,20,Now Prove It,13/01/2016,RetirementBasic,TRUE,TRUE,0,01/01/2016,Active,13/01/2016,Active Client
600.3149108,1920,31/03/2018,618.7205031,667.4403022,TRUE,38,Now Prove It,12/03/2016,RetirementBrokerage,TRUE,TRUE,0,01/03/2018,Active,12/03/2018,Active Client
255.0539737,1920,31/03/2018,808.7482788,272.2636948,TRUE,125,The Best Things in Life Are Not Fees,12/03/2016,RetirementPlan,TRUE,TRUE,5,01/03/2018,Active,12/03/2018,Active Client
399.1832031,1920,31/03/2018,711.1828379,274.6718741,TRUE,123,,30/01/2017,ManagedPortfolio,TRUE,FALSE,0,01/03/2018,Inactive,12/03/2018,Inactive Client
490.8622922,1920,31/03/2018,203.7452873,40.82262343,TRUE,103,Wealth Comes in Many Forms,12/03/2016,RetirementBasic,TRUE,TRUE,4,01/03/2018,Active,12/03/2018,Active Client
387.5013269,1921,31/01/2016,513.9425372,755.13095,FALSE,0,,24/02/2016,Cash,TRUE,FALSE,0,01/01/2016,Inactive,05/01/2016,Inactive Client
695.7864808,1921,31/01/2016,110.318547,693.9700521,TRUE,148,,09/02/2016,Brokerage,TRUE,FALSE,2,01/01/2016,Inactive,05/01/2016,Inactive Client
781.6722905,1921,31/01/2016,63.41271296,209.9350402,TRUE,44,More Generous Investing,05/01/2016,RetirementBrokerage,TRUE,TRUE,2,01/01/2016,Active,05/01/2016,Active Client
766.5422482,1921,31/01/2016,78.61805524,128.0116423,TRUE,108,The Best Things in Life Are Not Fees,05/01/2016,RetirementPlan,TRUE,TRUE,5,01/01/2016,Active,05/01/2016,Active Client
575.2038082,1921,31/01/2016,530.2654997,181.5534588,FALSE,0,,18/04/2017,ManagedPortfolio,TRUE,FALSE,3,01/01/2016,Inactive,05/01/2016,Inactive Client
300.6401521,1921,31/01/2016,816.6924074,48.60505071,TRUE,90,Wealth Comes in Many Forms,05/01/2016,RetirementBasic,TRUE,TRUE,4,01/01/2016,Active,05/01/2016,Active Client
21.27958414,1922,31/05/2017,504.1039427,728.6547795,TRUE,112,Now Prove It,25/05/2017,Brokerage,TRUE,TRUE,1,01/05/2017,Active,25/05/2017,Active Client
578.2392326,1922,31/05/2017,279.0545913,131.9090423,FALSE,0,,10/06/2018,Savings,TRUE,FALSE,4,01/05/2017,Inactive,25/05/2017,Inactive Client
87.57066947,1922,31/05/2017,59.22810938,681.9399722,TRUE,16,Now Prove It,25/05/2017,FinancialPlan,TRUE,TRUE,5,01/05/2017,Active,25/05/2017,Active Client
548.9318963,1922,31/05/2017,432.699949,714.0397514,TRUE,112,A Loan With A View,25/05/2017,RetirementBrokerage,TRUE,TRUE,4,01/05/2017,Active,25/05/2017,Active Client
957.4945256,1922,31/05/2017,722.0823546,563.6533065,TRUE,128,A Loan With A View,25/05/2017,RetirementPlan,TRUE,TRUE,4,01/05/2017,Active,25/05/2017,Active Client
156.1845743,1923,31/08/2018,159.375847,869.2668008,TRUE,47,Now Prove It,25/08/2016,Savings,TRUE,TRUE,3,01/08/2018,Active,25/08/2018,Active Client
490.3152351,1923,31/08/2018,923.3043932,949.359816,FALSE,0,,29/01/2018,Education,TRUE,FALSE,4,01/08/2018,Inactive,25/08/2018,Inactive Client
320.4212943,1923,31/08/2018,610.558888,101.9791418,TRUE,11,More Generous Investing,25/08/2016,RetirementBasic,TRUE,TRUE,1,01/08/2018,Active,25/08/2018,Active Client
441.2674597,1924,30/06/2018,477.39019,558.8221329,FALSE,0,,30/10/2017,Cash,TRUE,FALSE,4,01/06/2018,Inactive,09/06/2018,Inactive Client
23.2047985,1924,30/06/2018,423.3792975,984.7916801,FALSE,0,,20/01/2018,Brokerage,TRUE,FALSE,1,01/06/2018,Inactive,09/06/2018,Inactive Client
394.103769,1924,30/06/2018,54.28471333,685.9530217,FALSE,0,,13/01/2018,Savings,TRUE,FALSE,5,01/06/2018,Inactive,09/06/2018,Inactive Client
149.6660069,1924,30/06/2018,891.5220312,371.3022996,TRUE,131,,08/04/2018,Education,TRUE,FALSE,2,01/06/2018,Inactive,09/06/2018,Inactive Client
67.49459198,1924,30/06/2018,844.1549316,883.9986998,TRUE,141,The Best Things in Life Are Not Fees,09/06/2016,FinancialPlan,TRUE,TRUE,4,01/06/2018,Active,09/06/2018,Active Client
199.2879627,1924,30/06/2018,908.3779279,564.8847104,FALSE,0,,24/03/2017,RetirementBrokerage,TRUE,FALSE,1,01/06/2018,Inactive,09/06/2018,Inactive Client
113.4560113,1924,30/06/2018,327.5106857,683.5939437,TRUE,56,More Generous Investing,09/06/2016,RetirementPlan,TRUE,TRUE,5,01/06/2018,Active,09/06/2018,Active Client
376.8292345,1924,30/06/2018,302.4348957,737.2771267,TRUE,9,More Generous Investing,09/06/2016,ManagedPortfolio,TRUE,TRUE,1,01/06/2018,Active,09/06/2018,Active Client
358.3932628,1925,31/10/2016,943.6362634,596.4128622,TRUE,50,Now Prove It,15/10/2016,Cash,TRUE,TRUE,4,01/10/2016,Active,15/10/2016,Active Client
341.96973,1925,31/10/2016,337.3254061,558.9161329,TRUE,142,,24/05/2018,Brokerage,TRUE,FALSE,4,01/10/2016,Inactive,15/10/2016,Inactive Client
998.4960231,1925,31/10/2016,268.6849345,724.6212855,TRUE,63,Now Prove It,15/10/2016,Savings,TRUE,TRUE,5,01/10/2016,Active,15/10/2016,Active Client
654.6068729,1925,31/10/2016,837.1928072,588.0791561,TRUE,125,Wealth Comes in Many Forms,15/10/2016,Education,TRUE,TRUE,2,01/10/2016,Active,15/10/2016,Active Client
567.7486007,1925,31/10/2016,614.2719793,549.1535105,FALSE,0,,17/06/2018,FinancialPlan,TRUE,FALSE,5,01/10/2016,Inactive,15/10/2016,Inactive Client
579.5287304,1925,31/10/2016,818.9147393,783.9246304,FALSE,0,,26/04/2018,RetirementBrokerage,TRUE,FALSE,4,01/10/2016,Inactive,15/10/2016,Inactive Client
177.5149002,1925,31/10/2016,949.0526104,512.3857144,FALSE,0,,13/10/2017,RetirementPlan,TRUE,FALSE,1,01/10/2016,Inactive,15/10/2016,Inactive Client
29.28238443,1925,31/10/2016,651.5786558,5.784261538,TRUE,137,,17/12/2016,ManagedPortfolio,TRUE,FALSE,2,01/10/2016,Inactive,15/10/2016,Inactive Client
333.3186511,1925,31/10/2016,694.2025621,956.2779624,TRUE,122,,29/11/2017,RetirementBasic,TRUE,FALSE,3,01/10/2016,Inactive,15/10/2016,Inactive Client
375.4529955,1926,31/12/2016,855.4348815,398.9476491,TRUE,15,More Generous Investing,24/12/2016,Brokerage,TRUE,TRUE,2,01/12/2016,Active,24/12/2016,Active Client
904.9960274,1926,31/12/2016,382.2768558,536.0367305,TRUE,130,,21/02/2018,Savings,TRUE,FALSE,1,01/12/2016,Inactive,24/12/2016,Inactive Client
190.6568512,1926,31/12/2016,822.2240333,671.6279735,FALSE,0,,03/07/2018,Education,TRUE,FALSE,5,01/12/2016,Inactive,24/12/2016,Inactive Client
707.7152414,1926,31/12/2016,353.7888251,355.1426918,TRUE,33,More Generous Investing,24/12/2016,FinancialPlan,TRUE,TRUE,4,01/12/2016,Active,24/12/2016,Active Client
149.7751786,1926,31/12/2016,236.1430065,717.4895033,TRUE,15,More Generous Investing,24/12/2016,RetirementBrokerage,TRUE,TRUE,1,01/12/2016,Active,24/12/2016,Active Client
824.830615,1926,31/12/2016,867.534097,102.0856,TRUE,104,The Best Things in Life Are Not Fees,24/12/2016,RetirementPlan,TRUE,TRUE,4,01/12/2016,Active,24/12/2016,Active Client
