ACQUISITION_COST,AGE_RANGE,ANNUAL_INCOME,BIRTH_YEAR,CONTACT_PREFERENCE,CREDIT_AUTHORITY_LEVEL,CREDIT_SCORE,CURRENT_EMPLOYMENT_START_DATE,CUSTOMER_BEHAVIOR,CUSTOMER_ID,DATE_FIRST_ACCOUNT_OPENED,DATE_LAST_ACCOUNT_OPENED,EDUCATION_LEVEL,EFFECTIVE_DATE,EMPLOYMENT_STATUS,FAMILY_SIZE,GENDER,HEAD_OF_HOUSEHOLD_INDICATOR,HOME_OWNER_INDICATOR,IMPORTANCE_LEVEL_CODE,INTERNET_BANKING_INDICATOR,LOYALTY_RATING_CODE,MARITAL_STATUS,MARKET_GROUP,MONTHLY_HOUSING_COST,MONTHLY_NET_INCOME,NUMBER_OF_DEPENDENT_CHILDREN,PREFERRED_COMMUNICATION_FORM,PRIMARY_SPOKEN_LANGUAGE,PRIMARY_WRITTEN_LANGUAGE,PROFESSION,PURSUIT,REFERRALS_VALUE_CODE,RELATIONSHIP_START_DATE,RETIREMENT_AGE,SATISFACTION_RATING_FROM_SURVEY,SPECIAL_TERMS_INDICATOR,STATUS,STATUS_DATE,WALLET_SHARE_PERCENTAGE,ASSETS,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
68.88194529,65 and over,76970,1943,none,Low,783.0159852,03/05/2015,Growth,1832,20/02/2016,20/02/2016,Professional,19/02/2018,Selfemployed,2,Male,0,1,High priority,1,49151,Married,Accumulating,1154.55,3848.5,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,20/02/2016,67,very satisfied,0,Inactive,19/02/2018,49,132483,150000,Savings
62.67168125,65 and over,121348,1946,email,Very High,719.3250086,20/02/2017,Aggressive,1173,20/08/2018,20/08/2018,PhD,20/08/2018,Homemaker,1,Female,1,0,Normal priority,0,103893,Single,Spending,1820.22,6067.4,0,In Person,English,English,Professor,Increase Net Worth,High,20/08/2018,67,very satisfied,1,Active,20/08/2018,38,201961,750000,Insurance
96.92635705,65 and over,121624,1947,phone,Very High,731.1387915,02/08/2015,Aggressive,1593,23/04/2016,23/04/2016,PhD,23/04/2016,Retired,1,Female,1,0,Normal priority,0,52135,Single,Spending,1824.36,6081.2,0,In Person,English,English,Professor,Increase Net Worth,Very High,23/04/2016,67,very satisfied,0,Active,23/04/2016,74,209458,750000,Insurance
23.46936723,65 and over,123578,1944,mail,Very High,758.3090062,28/03/2015,Aggressive,1631,03/08/2017,03/08/2017,Professional,03/08/2017,Retired,1,Female,1,0,Normal priority,0,51864,Single,Spending,1853.67,6178.9,0,In Person,English,English,Professor,Increase Net Worth,Low,03/08/2017,67,very satisfied,0,Active,03/08/2017,61,211609,750000,Savings
49.72954049,65 and over,126812,1945,mail,Very High,790.4506141,09/08/2014,Aggressive,1637,28/04/2016,28/04/2016,PhD,28/04/2016,Homemaker,1,Female,1,0,Normal priority,0,72354,Single,Spending,1902.18,6340.6,0,In Person,English,English,Professor,Increase Net Worth,Very Low,28/04/2016,67,very satisfied,0,Active,28/04/2016,66,212596,750000,Savings
12.00567517,65 and over,155431.25,1935,email,Very High,710.023515,26/08/2015,Aggressive,1767,04/02/2016,04/02/2016,Professional,03/02/2018,Selfemployed,2,Male,1,0,Normal priority,0,96154,Married,Spending,2331.46875,7771.5625,0,In Person,English,English,Software Developer,Retirement Planning,Very High,04/02/2016,67,very satisfied,1,Inactive,03/02/2018,69,224020,1250000,Uncategorized
97.19259446,30 to 40,56662,1978,email,High,658.9677149,03/01/2017,Conserviti,1782,24/07/2018,24/07/2018,College,24/07/2018,Employed,3,Male,1,1,Low priority,0,114069,Married,Accumulating,849.93,2833.1,1,Email,English,English,Physician,Capital Acquisition,Medium,24/07/2018,67,satisfied,1,Active,24/07/2018,60,85084,300000,Housing
68.08620328,40 to 55,97128.75,1973,email,Medium,685.2364687,23/08/2016,Moderate,1920,12/03/2016,12/03/2016,College,12/03/2018,Employed,4,Female,1,1,High priority,1,118379,Married,Accumulating,1456.93125,4856.4375,2,Email,English,English,Accountant,Estate Planning,Medium,12/03/2016,67,satisfied,1,Inactive,12/03/2018,67,119491,100000,Food
19.08063492,40 to 55,96646,1975,none,Medium,765.3674354,09/06/2015,Growth,1053,01/11/2017,01/11/2017,College,01/11/2017,Employed,4,Male,1,1,High priority,0,142324,Married,Accumulating,1449.69,4832.3,2,Email,English,English,Accountant,Estate Planning,High,01/11/2017,67,satisfied,1,Active,01/11/2017,58,139017,1250000,Food
18.69857526,65 and over,106203,1947,email,Very Low,712.5673251,18/07/2014,Growth,1150,24/08/2016,24/08/2016,PhD,24/08/2016,Homemaker,1,Female,0,1,High priority,1,92806,Single,Accumulating,1593.045,5310.15,0,In Person,English,English,Professor,Increase Net Worth,High,24/08/2016,67,very satisfied,0,Active,24/08/2016,26,184249,80000,Insurance
88.45698683,65 and over,135051,1945,none,Very High,655.5658214,21/03/2015,Aggressive,1203,10/04/2016,10/04/2016,Professional,10/04/2016,Retired,1,Female,1,0,Normal priority,1,101988,Single,Spending,2025.765,6752.55,0,In Person,Arabic,Arabic,Software Developer,Retirement Planning,Very High,10/04/2016,67,very satisfied,1,Active,10/04/2016,56,229565,1250000,Savings
51.37041724,65 and over,129633.75,1944,none,Very Low,678.95081,11/02/2016,Growth,1284,23/09/2016,23/09/2016,PhD,23/09/2018,Retired,2,Male,0,1,High priority,0,72279,Married,Accumulating,1944.50625,6481.6875,0,In Person,English,English,Professor,Increase Net Worth,Low,23/09/2016,67,very satisfied,1,Inactive,23/09/2018,64,182590,80000,Savings
99.72963636,30 to 40,107847,1985,none,Medium,652.0032397,20/08/2016,Moderate,1319,14/03/2017,14/03/2017,High School,14/03/2017,Employed,3,Male,1,1,Low priority,0,121669,Married,Accumulating,1617.705,5392.35,1,Email,English,English,Physician,Capital Acquisition,Medium,14/03/2017,67,satisfied,0,Active,14/03/2017,41,144541,1250000,Recreation
87.41257451,40 to 55,118418,1976,mail,Low,731.3044535,08/06/2014,Growth,1562,12/06/2016,12/06/2016,College,12/06/2016,Employed,4,Male,1,1,High priority,1,70832,Married,Accumulating,1776.27,5920.9,2,Email,English,English,Accountant,Estate Planning,Medium,12/06/2016,67,satisfied,1,Active,12/06/2016,62,166448,150000,Food
0.274619565,55 to 65,112256,1953,mail,Very Low,658.9869834,26/06/2015,Growth,1712,11/02/2017,11/02/2017,University,11/02/2017,Employed,2,Female,1,1,High priority,0,62563,Married,Accumulating,1683.84,5612.8,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Very High,11/02/2017,67,very satisfied,1,Active,11/02/2017,19,176706,80000,Transportaion
56.72137278,65 and over,137024,1945,phone,Very High,726.2802228,28/02/2015,Aggressive,1844,08/05/2017,08/05/2017,Professional,08/05/2017,Retired,1,Female,1,0,Normal priority,0,119456,Single,Spending,2055.36,6851.2,0,In Person,English,English,Professor,Increase Net Worth,Very Low,08/05/2017,67,very satisfied,1,Active,08/05/2017,30,228959,1250000,Savings
44.18926884,55 to 65,84770,1956,phone,Low,683.7869666,02/11/2014,Growth,1995,10/02/2016,10/02/2016,PhD,10/02/2016,Homemaker,1,Female,1,1,High priority,0,134016,Single,Accumulating,1271.55,4238.5,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,10/02/2016,67,very satisfied,1,Active,10/02/2016,69,147621,150000,Health
51.08174853,65 and over,138073,1938,phone,Very High,719.4139643,12/01/2015,Aggressive,1014,07/02/2018,07/02/2018,Professional,07/02/2018,Homemaker,1,Female,1,0,Normal priority,0,124230,Single,Gifting,2071.095,6903.65,0,In Person,English,English,Professor,Increase Net Worth,Medium,07/02/2018,67,very satisfied,0,Active,07/02/2018,68,232760,1250000,Giving
31.64206528,40 to 55,93409,1962,phone,Low,660.9447662,26/01/2015,Growth,1115,17/09/2017,17/09/2017,University,17/09/2017,Employed,4,Female,0,1,High priority,1,90862,Married,Accumulating,1401.135,4670.45,2,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,Medium,17/09/2017,67,satisfied,1,Active,17/09/2017,52,148877,150000,Utilities
0.438269478,30 to 40,104339,1978,phone,Medium,670.7648063,09/07/2015,Growth,1931,21/02/2017,21/02/2017,College,21/02/2017,Employed,3,Male,1,1,High priority,0,47358,Married,Accumulating,1565.085,5216.95,1,Email,English,English,Accountant,Estate Planning,Low,21/02/2017,67,satisfied,1,Active,21/02/2017,43,151215,1250000,Housing
12.01950983,65 and over,45202,1995,email,Very High,692.7307242,31/03/2017,Conserviti,1937,14/04/2018,14/04/2018,High School,14/04/2018,Unemployed,3,Male,1,1,Low priority,0,55568,Married,Starting,678.03,2260.1,1,Email,English,English,Trades person,Education Planning,Very High,14/04/2018,67,dissatisfied,1,Active,14/04/2018,50,46247,300000,Recreation
74.89168162,55 to 65,80110,1960,none,Low,783.9999462,06/08/2014,Growth,1027,22/09/2016,22/09/2016,PhD,22/09/2016,Homemaker,3,Female,1,1,High priority,1,47305,Single,Accumulating,1201.65,4005.5,2,Teleconference,English,English,Data Scientist,Philanthropy,Very Low,22/09/2016,67,satisfied,0,Active,22/09/2016,51,139473,150000,Health
40.61139841,40 to 55,122065,1963,phone,Low,798.0653598,22/11/2016,Growth,1282,24/07/2018,24/07/2018,University,24/07/2018,Employed,4,Female,1,0,High priority,0,137633,Married,Accumulating,1830.975,6103.25,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Very Low,24/07/2018,67,very satisfied,0,Active,24/07/2018,34,190066,180000,Utilities
58.48021901,55 to 65,102843,1961,none,Low,749.9990749,10/02/2015,Growth,1919,13/01/2016,13/01/2016,University,13/01/2016,Homemaker,4,Female,0,1,High priority,1,95740,Married,Accumulating,1542.645,5142.15,2,Teleconference,Arabic,Arabic,Data Scientist,Increase Net Worth,Very Low,13/01/2016,67,very satisfied,1,Active,13/01/2016,41,167493,180000,Health
29.56917673,23 to 30,51061,1987,email,Very High,773.7832914,20/08/2016,Conserviti,1237,02/04/2018,02/04/2018,High School,02/04/2018,Unemployed,3,Male,1,1,Low priority,0,144849,Married,Starting,765.915,2553.05,1,Email,English,English,Trades person,Education Planning,Very High,02/04/2018,67,neutral,0,Active,02/04/2018,51,63707,300000,Recreation
85.90327017,23 to 30,66543,1989,email,High,732.9331969,23/01/2014,Conserviti,1515,21/05/2016,21/05/2016,High School,21/05/2016,Employed,3,Male,1,1,Low priority,1,120426,Married,Accumulating,998.145,3327.15,1,Email,English,English,Lawyer,Capital Acquisition,High,21/05/2016,67,neutral,1,Active,21/05/2016,66,83665,300000,Recreation
55.92131255,30 to 40,86655,1981,mail,Medium,762.8289864,19/07/2016,Moderate,1668,18/12/2017,18/12/2017,College,18/12/2017,Employed,3,Male,1,1,Low priority,1,103768,Married,Accumulating,1299.825,4332.75,1,Email,English,English,Accountant,Estate Planning,Very High,18/12/2017,67,satisfied,1,Active,18/12/2017,8,129776,100000,Recreation
6.85086982,65 and over,120032,1941,mail,Very High,708.9180877,30/11/2017,Aggressive,1895,13/09/2018,13/09/2018,Professional,13/09/2018,Retired,1,Female,0,0,Normal priority,0,133367,Single,Spending,1800.48,6001.6,0,In Person,English,English,Professor,Increase Net Worth,High,13/09/2018,67,very satisfied,1,Active,13/09/2018,26,210104,750000,Savings
50.90595736,65 and over,116747,1946,none,Very High,786.8866644,12/12/2014,Aggressive,1906,26/01/2016,26/01/2016,PhD,26/01/2016,Retired,1,Female,1,0,Normal priority,0,74652,Single,Spending,1751.205,5837.35,0,In Person,English,English,Professor,Increase Net Worth,Low,26/01/2016,67,very satisfied,0,Active,26/01/2016,48,200001,750000,Insurance
36.69854911,23 to 30,93542,1992,none,High,692.2038833,24/06/2016,Moderate,1471,20/07/2018,20/07/2018,High School,20/07/2018,Unemployed,3,Male,1,1,Low priority,0,135007,Married,Accumulating,1403.13,4677.1,1,Email,English,English,Lawyer,Capital Acquisition,Medium,20/07/2018,67,neutral,0,Active,20/07/2018,61,117351,100000,Recreation
82.39056073,65 and over,141095,1934,phone,Very High,761.6807653,06/03/2016,Aggressive,1532,24/07/2018,24/07/2018,Professional,24/07/2018,Selfemployed,1,Female,1,0,Normal priority,0,115400,Divorced,Gifting,2116.425,7054.75,0,Video Conference,English,English,Software Developer,Retirement Planning,Very High,24/07/2018,67,very dissatisfied,0,Active,24/07/2018,10,248196,1250000,Uncategorized
44.51339947,65 and over,138925,1936,mail,Very High,661.5184311,14/09/2014,Aggressive,1579,08/03/2016,08/03/2016,Professional,08/03/2016,Selfemployed,1,Female,1,0,Normal priority,1,130165,Divorced,Gifting,2083.875,6946.25,0,In Person,English,English,Software Developer,Retirement Planning,Very High,08/03/2016,67,very satisfied,1,Active,08/03/2016,70,242104,1250000,Uncategorized
78.9115108,30 to 40,83941.25,1977,email,High,774.601074,09/05/2016,Moderate,1915,28/01/2016,28/01/2016,College,27/01/2018,Employed,3,Female,1,1,Low priority,1,120843,Married,Accumulating,1259.11875,4197.0625,1,Email,English,English,Physician,Capital Acquisition,High,28/01/2016,67,satisfied,0,Inactive,27/01/2018,30,102603,100000,Housing
85.72792538,30 to 40,50210,1979,email,High,775.61226,03/03/2015,Conserviti,1023,24/04/2016,24/04/2016,College,24/04/2016,Employed,3,Male,0,1,Low priority,1,124213,Married,Accumulating,753.15,2510.5,1,Email,English,English,Lawyer,Capital Acquisition,Very High,24/04/2016,67,neutral,1,Active,24/04/2016,47,71564,300000,Housing
94.46636316,30 to 40,60707,1981,mail,High,685.3606624,31/03/2015,Conserviti,1043,18/12/2017,18/12/2017,College,18/12/2017,Employed,3,Male,1,1,Low priority,0,70004,Married,Accumulating,910.605,3035.35,1,Email,English,English,Lawyer,Capital Acquisition,Medium,18/12/2017,67,neutral,0,Active,18/12/2017,41,85802,300000,Recreation
78.90199022,40 to 55,68336,1971,email,Medium,659.8614527,20/11/2016,Moderate,1440,12/10/2017,12/10/2017,University,12/10/2017,Employed,4,Male,1,1,Low priority,1,57131,Married,Accumulating,1025.04,3416.8,2,Email,English,English,Accountant,Estate Planning,High,12/10/2017,67,satisfied,0,Active,12/10/2017,56,107495,100000,Food
39.3572657,40 to 55,92498,1975,none,Medium,786.3747304,28/09/2017,Growth,1547,05/02/2018,05/02/2018,College,05/02/2018,Employed,4,Male,1,1,High priority,0,91942,Married,Accumulating,1387.47,4624.9,2,Email,English,English,Accountant,Estate Planning,High,05/02/2018,67,satisfied,1,Active,05/02/2018,28,135076,1250000,Food
87.44938747,30 to 40,97401,1978,phone,Medium,657.0374977,19/08/2017,Growth,1577,24/05/2018,24/05/2018,College,24/05/2018,Employed,3,Male,1,1,High priority,1,122014,Married,Accumulating,1461.015,4870.05,1,Email,English,English,Physician,Capital Acquisition,High,24/05/2018,67,satisfied,0,Active,24/05/2018,73,133315,1250000,Housing
3.923618355,65 and over,117475,1949,phone,Very Low,695.5268292,10/06/2015,Growth,1909,15/03/2017,15/03/2017,PhD,15/03/2017,Retired,1,Female,1,0,High priority,1,112090,Single,Accumulating,1762.125,5873.75,0,In Person,English,English,Professor,Increase Net Worth,Very High,15/03/2017,67,very satisfied,0,Active,15/03/2017,7,203861,80000,Transportaion
12.04415411,30 to 40,114374,1979,mail,Low,789.3610303,01/09/2017,Growth,1383,03/02/2018,03/02/2018,College,03/02/2018,Employed,3,Male,1,1,High priority,1,143286,Married,Accumulating,1715.61,5718.7,1,Email,English,English,Accountant,Estate Planning,Low,03/02/2018,67,satisfied,0,Active,03/02/2018,40,160837,150000,Housing
67.98576595,23 to 30,75607,1987,none,High,750.4755414,15/09/2014,Moderate,1511,31/01/2016,31/01/2016,High School,31/01/2016,Employed,3,Male,1,1,Low priority,0,61636,Married,Accumulating,1134.105,3780.35,1,Email,English,English,Lawyer,Capital Acquisition,High,31/01/2016,67,neutral,1,Active,31/01/2016,49,99004,300000,Recreation
53.16349362,40 to 55,139714,1964,phone,Very Low,656.998671,03/03/2015,Growth,1622,26/12/2016,26/12/2016,University,26/12/2016,Homemaker,4,Female,1,0,High priority,0,98305,Married,Accumulating,2095.71,6985.7,2,Other,English,English,Professor,Increase Net Worth,Very High,26/12/2016,67,very satisfied,0,Active,26/12/2016,27,215965,80000,Utilities
64.46527992,65 and over,88781.25,1949,mail,Low,780.357218,26/01/2017,Growth,1707,20/02/2016,20/02/2016,PhD,19/02/2018,Homemaker,2,Male,1,1,High priority,1,94254,Married,Accumulating,1331.71875,4439.0625,0,Teleconference,English,English,Data Scientist,Philanthropy,Low,20/02/2016,67,satisfied,0,Inactive,19/02/2018,69,132543,150000,Insurance
30.13843941,40 to 55,81740,1974,phone,Medium,690.4525224,10/11/2015,Moderate,1040,01/08/2016,01/08/2016,College,01/08/2016,Employed,4,Male,1,1,Low priority,1,132830,Married,Accumulating,1226.1,4087,2,Email,Arabic,Arabic,Physician,Capital Acquisition,Medium,01/08/2016,67,satisfied,0,Active,01/08/2016,50,120360,1250000,Food
26.60851935,55 to 65,164046.25,1957,mail,Very Low,708.5375562,08/04/2017,Growth,1617,05/01/2016,05/01/2016,PhD,04/01/2018,Homemaker,4,Male,1,0,High priority,0,136278,Married,Accumulating,2460.69375,8202.3125,2,In Person,English,English,Professor,Increase Net Worth,Very Low,05/01/2016,67,very satisfied,0,Inactive,04/01/2018,14,212070,80000,Health
51.83143484,55 to 65,76861,1954,phone,Low,765.4218773,27/02/2015,Growth,1726,02/07/2017,02/07/2017,PhD,02/07/2017,Homemaker,2,Female,0,1,High priority,1,55409,Married,Accumulating,1152.915,3843.05,0,Teleconference,English,English,Data Scientist,Philanthropy,High,02/07/2017,67,satisfied,0,Active,02/07/2017,19,134590,150000,Transportaion
28.06439526,23 to 30,58127,1989,mail,Very High,794.2504386,19/05/2014,Conserviti,1883,22/03/2016,22/03/2016,High School,22/03/2016,Employed,3,Male,1,1,Low priority,0,58411,Married,Starting,871.905,2906.35,1,Email,English,English,Lawyer,Education Planning,Very High,22/03/2016,67,neutral,1,Active,22/03/2016,29,73503,300000,Recreation
76.2918262,30 to 40,99667,1986,none,Medium,783.0991959,05/10/2015,Moderate,1980,14/10/2016,14/10/2016,High School,14/10/2016,Employed,3,Male,1,1,Low priority,1,54653,Married,Accumulating,1495.005,4983.35,1,Email,English,English,Physician,Capital Acquisition,Medium,14/10/2016,67,satisfied,1,Active,14/10/2016,69,132723,100000,Recreation
63.65477487,23 to 30,60387,1993,email,Very High,656.4401522,20/08/2015,Conserviti,1149,23/07/2016,23/07/2016,High School,23/07/2016,Unemployed,3,Male,1,1,Low priority,0,64237,Married,Starting,905.805,3019.35,1,Email,English,English,Trades person,Education Planning,Very High,23/07/2016,67,neutral,1,Active,23/07/2016,54,68782,300000,Recreation
59.20455801,23 to 30,60117,1988,phone,Very High,756.1546934,03/02/2015,Conserviti,1446,02/09/2018,02/09/2018,High School,02/09/2018,Employed,3,Male,0,1,Low priority,0,91020,Married,Starting,901.755,3005.85,1,Email,English,English,Lawyer,Education Planning,Very High,02/09/2018,67,neutral,0,Active,02/09/2018,75,76988,300000,Recreation
81.1812903,40 to 55,65745,1973,email,High,771.9991723,13/06/2016,Moderate,1585,28/08/2018,28/08/2018,College,28/08/2018,Employed,4,Male,1,1,Low priority,0,47976,Married,Accumulating,986.175,3287.25,2,Email,English,English,Physician,Capital Acquisition,Very High,28/08/2018,67,satisfied,1,Active,28/08/2018,48,97609,100000,Food
58.54031499,65 and over,117132,1944,email,Very High,740.8901982,09/06/2014,Aggressive,1623,02/07/2016,02/07/2016,PhD,02/07/2016,Retired,1,Female,1,0,Normal priority,0,105024,Single,Spending,1756.98,5856.6,0,In Person,English,English,Professor,Increase Net Worth,Very Low,02/07/2016,67,very satisfied,1,Active,02/07/2016,75,202472,750000,Savings
50.05807224,40 to 55,72059,1970,mail,Medium,728.9580512,22/06/2016,Moderate,1686,24/07/2017,24/07/2017,University,24/07/2017,Homemaker,4,Male,1,1,High priority,0,90580,Married,Accumulating,1080.885,3602.95,2,Email,English,English,Accountant,Estate Planning,Very High,24/07/2017,67,satisfied,1,Active,24/07/2017,55,120230,100000,Personal
76.4121047,23 to 30,52974,1993,phone,Very High,786.6568226,29/06/2016,Conserviti,1854,28/06/2018,28/06/2018,High School,28/06/2018,Employed,3,Male,0,1,Low priority,0,132886,Married,Starting,794.61,2648.7,1,Email,English,English,Trades person,Education Planning,Low,28/06/2018,67,neutral,1,Active,28/06/2018,27,64025,300000,Recreation
85.87765469,40 to 55,99960,1966,email,Low,798.4497676,29/01/2016,Growth,1105,20/06/2018,20/06/2018,University,20/06/2018,Employed,4,Male,0,1,High priority,1,72775,Married,Accumulating,1499.4,4998,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,20/06/2018,67,satisfied,1,Active,20/06/2018,10,152960,150000,Personal
2.946636748,55 to 65,95809,1955,email,Low,656.6089688,10/10/2016,Growth,1120,27/08/2018,27/08/2018,PhD,27/08/2018,Retired,1,Female,1,1,High priority,1,124949,Single,Accumulating,1437.135,4790.45,0,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,27/08/2018,67,very satisfied,1,Active,27/08/2018,22,166241,180000,Health
27.06423366,30 to 40,109820,1979,email,Low,650.7670921,26/11/2015,Growth,1281,22/12/2016,22/12/2016,College,22/12/2016,Employed,3,Male,0,1,High priority,1,138793,Married,Accumulating,1647.3,5491,1,Email,English,English,Accountant,Estate Planning,Low,22/12/2016,67,satisfied,0,Active,22/12/2016,9,154577,150000,Housing
32.4450911,23 to 30,111857,1993,mail,Medium,721.3776157,30/06/2016,Moderate,1408,13/03/2017,13/03/2017,High School,13/03/2017,Unemployed,3,Male,1,1,Low priority,1,123379,Married,Accumulating,1677.855,5592.85,1,Email,English,English,Lawyer,Capital Acquisition,Very High,13/03/2017,67,neutral,1,Active,13/03/2017,15,139568,1250000,Recreation
0.467096658,65 and over,164076.25,1948,phone,Very High,655.655583,12/05/2015,Aggressive,1474,04/04/2016,04/04/2016,PhD,04/04/2018,Retired,2,Male,1,0,Normal priority,1,141227,Married,Spending,2461.14375,8203.8125,0,In Person,English,English,Professor,Increase Net Worth,Very High,04/04/2016,67,very satisfied,1,Inactive,04/04/2018,58,219996,750000,Insurance
81.30132079,23 to 30,51360,1988,phone,Very High,745.078729,17/08/2014,Conserviti,1554,05/05/2016,05/05/2016,High School,05/05/2016,Unemployed,3,Male,0,1,Low priority,0,51423,Married,Starting,770.4,2568,1,Email,English,English,Trades person,Education Planning,Very High,05/05/2016,67,neutral,0,Active,05/05/2016,52,60623,300000,Recreation
81.84918616,65 and over,131273,1935,none,Very High,758.2295094,21/08/2015,Aggressive,1842,04/02/2016,04/02/2016,Professional,04/02/2016,Selfemployed,1,Female,1,0,Normal priority,1,133977,Divorced,Gifting,1969.095,6563.65,0,In Person,English,English,Software Developer,Retirement Planning,Very High,04/02/2016,67,very satisfied,1,Active,04/02/2016,21,232846,1250000,Uncategorized
15.83150718,30 to 40,78637,1983,none,High,683.3980275,20/05/2014,Moderate,1162,10/02/2016,10/02/2016,High School,10/02/2016,Employed,3,Male,1,1,Low priority,1,91343,Married,Accumulating,1179.555,3931.85,1,Email,English,English,Lawyer,Capital Acquisition,Very High,10/02/2016,67,neutral,0,Active,10/02/2016,8,102669,100000,Recreation
47.009024,55 to 65,84355,1959,phone,Low,767.796988,29/05/2016,Growth,1196,02/09/2018,02/09/2018,University,02/09/2018,Homemaker,4,Female,1,1,High priority,0,135956,Married,Accumulating,1265.325,4217.75,2,Teleconference,Arabic,Arabic,Data Scientist,Estate Planning,Medium,02/09/2018,67,satisfied,1,Active,02/09/2018,72,140732,150000,Health
30.6730145,30 to 40,64435,1986,phone,High,750.5530891,14/05/2015,Conserviti,1268,17/10/2017,17/10/2017,High School,17/10/2017,Employed,3,Male,1,1,Low priority,0,68243,Married,Accumulating,966.525,3221.75,1,Email,English,English,Lawyer,Capital Acquisition,Very High,17/10/2017,67,neutral,0,Active,17/10/2017,30,82933,300000,Recreation
54.1345816,65 and over,153226.25,1936,email,Very High,771.9345216,03/06/2016,Aggressive,1544,23/06/2016,23/06/2016,Professional,23/06/2018,Selfemployed,2,Male,1,0,Normal priority,0,122283,Married,Spending,2298.39375,7661.3125,0,In Person,English,English,Software Developer,Retirement Planning,Low,23/06/2016,67,very satisfied,0,Inactive,23/06/2018,32,219318,1250000,Uncategorized
23.23651806,55 to 65,128927,1954,mail,Very High,789.680947,28/02/2016,Aggressive,1953,08/11/2017,08/11/2017,PhD,08/11/2017,Homemaker,2,Female,1,0,High priority,0,79329,Married,Spending,1933.905,6446.35,0,Other,English,English,Professor,Increase Net Worth,Very Low,08/11/2017,67,very satisfied,1,Active,08/11/2017,42,205192,750000,Transportaion
48.79885315,55 to 65,101210,1961,phone,Low,679.3591351,23/09/2015,Growth,1758,03/02/2018,03/02/2018,PhD,03/02/2018,Homemaker,3,Female,0,1,High priority,1,72693,Single,Accumulating,1518.15,5060.5,2,Teleconference,English,English,Data Scientist,Increase Net Worth,Low,03/02/2018,67,very satisfied,1,Active,03/02/2018,54,170393,180000,Health
98.74580571,65 and over,160348.75,1936,mail,Very High,764.3780913,14/04/2016,Aggressive,1813,18/02/2016,18/02/2016,Professional,17/02/2018,Selfemployed,2,Male,1,0,Normal priority,1,78816,Married,Spending,2405.23125,8017.4375,0,In Person,English,English,Software Developer,Retirement Planning,Very High,18/02/2016,67,very satisfied,1,Inactive,17/02/2018,32,229415,1250000,Uncategorized
71.09385462,23 to 30,85263.75,1989,email,High,756.5473603,14/05/2016,Conserviti,1830,27/01/2016,27/01/2016,High School,26/01/2018,Unemployed,2,Female,1,1,Low priority,1,122801,Divorced,Accumulating,1278.95625,4263.1875,1,Email,English,English,Lawyer,Education Planning,Very High,27/01/2016,67,neutral,0,Inactive,26/01/2018,37,83567,300000,Recreation
54.1536649,40 to 55,108360,1968,mail,Low,691.7449722,29/05/2016,Growth,1553,01/11/2017,01/11/2017,University,01/11/2017,Employed,4,Male,0,1,High priority,1,49469,Married,Accumulating,1625.4,5418,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,01/11/2017,67,satisfied,1,Active,01/11/2017,58,163855,150000,Personal
52.07810856,30 to 40,139105,1977,mail,Low,715.2245023,31/07/2015,Growth,1744,08/06/2016,08/06/2016,College,08/06/2018,Employed,2,Female,1,1,High priority,1,68478,Single,Accumulating,2086.575,6955.25,1,Email,English,English,Accountant,Estate Planning,Low,08/06/2016,67,satisfied,0,Inactive,08/06/2018,75,158382,150000,Housing
2.600322982,65 and over,111229,1950,phone,Very Low,728.446998,09/11/2016,Growth,1370,27/08/2018,27/08/2018,PhD,27/08/2018,Retired,1,Female,1,1,High priority,1,91824,Single,Accumulating,1668.435,5561.45,0,In Person,English,English,Professor,Increase Net Worth,Low,27/08/2018,67,very satisfied,0,Active,27/08/2018,29,190484,80000,Transportaion
37.78288456,30 to 40,47347,1982,email,Very High,755.9305807,18/05/2015,Conserviti,1573,30/01/2017,30/01/2017,High School,30/01/2017,Employed,3,Male,0,1,Low priority,0,75011,Married,Starting,710.205,2367.35,1,Email,English,English,Lawyer,Education Planning,Very High,30/01/2017,67,neutral,0,Active,30/01/2017,53,62502,300000,Recreation
95.7134175,55 to 65,93719,1960,none,Low,726.2813576,13/11/2015,Growth,1880,10/03/2016,10/03/2016,University,10/03/2016,Employed,4,Female,1,1,High priority,0,128214,Married,Accumulating,1405.785,4685.95,2,Teleconference,English,English,Data Scientist,Estate Planning,Medium,10/03/2016,67,satisfied,0,Active,10/03/2016,19,149095,150000,Health
99.03584369,40 to 55,116702,1970,none,Low,775.2600889,13/09/2015,Growth,1024,23/07/2016,23/07/2016,College,23/07/2016,Employed,4,Male,1,1,High priority,1,95325,Married,Accumulating,1750.53,5835.1,2,Teleconference,English,English,Data Scientist,Estate Planning,Very High,23/07/2016,67,satisfied,1,Active,23/07/2016,58,172328,180000,Personal
