ASSETS,CUSTOMER_ID,FUNDS_UNDER_MANAGEMENT,TOP_SPENDING_CATEGORY
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
124077,1841,100000,Recreation
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
232846,1842,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
250609,1843,1250000,Uncategorized
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
228959,1844,1250000,Savings
155530,1845,150000,Utilities
155530,1845,150000,Utilities
155530,1845,150000,Utilities
155530,1845,150000,Utilities
155530,1845,150000,Utilities
155530,1845,150000,Utilities
221141,1846,750000,Savings
221141,1846,750000,Savings
221141,1846,750000,Savings
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
49800,1847,300000,Recreation
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
234649,1848,1250000,Savings
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
97016,1849,100000,Utilities
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
121583,1850,1250000,Personal
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
217014,1851,750000,Savings
120034,1852,100000,Recreation
120034,1852,100000,Recreation
120034,1852,100000,Recreation
120034,1852,100000,Recreation
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
167286,1853,180000,Utilities
64025,1854,300000,Recreation
64025,1854,300000,Recreation
64025,1854,300000,Recreation
64025,1854,300000,Recreation
139046,1855,1250000,Food
139046,1855,1250000,Food
139046,1855,1250000,Food
139046,1855,1250000,Food
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
52979,1856,300000,Recreation
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
224595,1857,1250000,Savings
245388,1858,1250000,Giving
245388,1858,1250000,Giving
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
214815,1859,750000,Uncategorized
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
52497,1860,300000,Recreation
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
138809,1861,1250000,Personal
190620,1862,180000,Recreation
190620,1862,180000,Recreation
190620,1862,180000,Recreation
190620,1862,180000,Recreation
190620,1862,180000,Recreation
190620,1862,180000,Recreation
230450,1863,1250000,Insurance
230450,1863,1250000,Insurance
230450,1863,1250000,Insurance
230450,1863,1250000,Insurance
230450,1863,1250000,Insurance
230450,1863,1250000,Insurance
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
174198,1864,180000,Transportaion
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
157890,1865,150000,Personal
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
213140,1866,750000,Transportaion
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
196776,1867,80000,Health
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
86997,1868,300000,Recreation
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
117927,1869,1250000,Health
173810,1870,150000,Housing
173810,1870,150000,Housing
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
59669,1871,300000,Recreation
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
186348,1872,80000,Health
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
53236,1873,300000,Recreation
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
174679,1874,180000,Food
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
138967,1875,150000,Health
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
148206,1876,1250000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
93858,1877,100000,Food
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
228026,1878,750000,Transportaion
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
95843,1879,300000,Recreation
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
149095,1880,150000,Health
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
77467,1881,300000,Food
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
235222,1882,1250000,Uncategorized
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
73503,1883,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
94510,1884,300000,Recreation
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
177022,1885,80000,Savings
78670,1886,300000,Recreation
78670,1886,300000,Recreation
78670,1886,300000,Recreation
78670,1886,300000,Recreation
78670,1886,300000,Recreation
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
159700,1887,180000,Savings
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
70526,1888,300000,Recreation
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
145564,1889,150000,Health
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
181668,1890,180000,Personal
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
193420,1891,80000,Savings
