ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON
22951.795753712493,475.847543769607,1819,2017-03-31,862.4202322810914,73.69710582688755,False,0.0,,2018-08-21,RetirementPlan,True,False,2,2017-03-01,Inactive,2017-03-14,Inactive Client
577.836910234631,903.5664078863823,1820,2016-01-31,82.20618185736083,268.0312637048592,True,50,Now Prove It,2016-01-11,FinancialPlan,True,True,2,2016-01-01,Active,2016-01-11,Active Client
577.836910234631,862.5028248491906,1820,2016-01-31,161.3477993385375,972.3060872016134,True,65,Now Prove It,2016-01-11,RetirementPlan,True,True,2,2016-01-01,Active,2016-01-11,Active Client
577.836910234631,563.9490445859224,1820,2016-01-31,199.53078343418272,166.97343034941403,True,108,A Loan With A View,2016-01-11,ManagedPortfolio,True,True,3,2016-01-01,Active,2016-01-11,Active Client
577.836910234631,92.0354077250391,1821,2018-09-30,445.06746537848466,954.8336398290329,True,14,Now Prove It,2018-09-02,FinancialPlan,True,True,2,2018-09-01,Active,2018-09-02,Active Client
577.836910234631,311.2666611758185,1821,2018-09-30,773.0367127620224,301.00183991679313,True,50,Wealth Comes in Many Forms,2018-09-02,RetirementBrokerage,True,True,2,2018-09-01,Active,2018-09-02,Active Client
128349.71147089466,401.03988217388456,1821,2018-09-30,227.05049600442334,687.0362143873092,True,48,A Loan With A View,2018-09-02,RetirementPlan,True,True,0,2018-09-01,Active,2018-09-02,Active Client
128349.71147089466,835.311711855216,1821,2018-09-30,714.9689555417262,741.4075220612208,False,0.0,,2018-09-10,ManagedPortfolio,True,False,3,2018-09-01,Inactive,2018-09-02,Inactive Client
128349.71147089466,402.07699474121296,1821,2018-09-30,797.9923702153418,252.93951633385552,False,0.0,,2018-09-25,RetirementBasic,True,False,3,2018-09-01,Inactive,2018-09-02,Inactive Client
76552.87103209553,988.5471405295083,1822,2016-05-31,664.5876603475087,755.6334395670413,True,55,Now Prove It,2016-05-04,RetirementBrokerage,True,True,0,2016-05-01,Active,2016-05-04,Active Client
76552.87103209553,635.2680013609487,1822,2016-05-31,190.13292876805943,230.60294559633547,True,150,The Best Things in Life Are Not Fees,2016-05-04,RetirementPlan,True,True,0,2016-05-01,Active,2016-05-04,Active Client
76552.87103209553,122.22193184484809,1822,2016-05-31,979.4315122580243,191.05042116212755,True,28,More Generous Investing,2016-05-04,RetirementBasic,True,True,5,2016-05-01,Active,2016-05-04,Active Client
76552.87103209553,985.8929864445303,1823,2017-01-31,10.933708354455193,144.63014743522956,False,0.0,,2018-07-26,Cash,True,False,3,2017-01-01,Inactive,2017-01-30,Inactive Client
76552.87103209553,13.947440389287085,1823,2017-01-31,390.7815994417071,835.9840858633894,False,0.0,,2017-09-16,Brokerage,True,False,3,2017-01-01,Inactive,2017-01-30,Inactive Client
76552.87103209553,571.6364720818273,1823,2017-01-31,758.4650958375717,193.64781978942725,False,0.0,,2017-10-23,Savings,True,False,3,2017-01-01,Inactive,2017-01-30,Inactive Client
45964.31183955119,599.8570391178523,1823,2017-01-31,454.6434485906051,240.76480344367818,True,44,Now Prove It,2017-01-30,RetirementBrokerage,True,True,5,2017-01-01,Active,2017-01-30,Active Client
45964.31183955119,52.053560728467495,1823,2017-01-31,985.9915295166652,250.87372184801225,True,110,A Loan With A View,2017-01-30,RetirementPlan,True,True,2,2017-01-01,Active,2017-01-30,Active Client
64350.82965371156,556.757154320382,1823,2017-01-31,815.5610653200675,121.34745299504252,True,87,Now Prove It,2017-01-30,RetirementBasic,True,True,0,2017-01-01,Active,2017-01-30,Active Client
64350.82965371156,11.475926115473463,1824,2017-06-30,221.74367914845178,630.8101571093334,True,79,Now Prove It,2017-06-16,Cash,True,True,0,2017-06-01,Active,2017-06-16,Active Client
64350.82965371156,592.0291925057554,1824,2017-06-30,140.0243380556469,31.970128650515225,True,48,Now Prove It,2017-06-16,Brokerage,True,True,5,2017-06-01,Active,2017-06-16,Active Client
64350.82965371156,659.5145948934653,1825,2016-03-31,983.6534990589719,386.9025983564655,True,38,Now Prove It,2016-03-26,Cash,True,True,1,2016-03-01,Active,2016-03-26,Active Client
40927.85537324432,638.6121235554021,1825,2016-03-31,229.91453225882387,1.6329857003313846,True,122,,2017-11-27,Brokerage,True,False,2,2016-03-01,Inactive,2016-03-26,Inactive Client
40927.85537324432,24.884123167876854,1825,2016-03-31,753.7161954399077,545.3166861897342,True,61,Now Prove It,2016-03-26,Savings,True,True,5,2016-03-01,Active,2016-03-26,Active Client
28397.17517763036,851.2187032001128,1825,2016-03-31,342.84234549081845,81.4022565007495,True,61,Wealth Comes in Many Forms,2016-03-26,Education,True,True,3,2016-03-01,Active,2016-03-26,Active Client
28397.17517763036,805.8846917664911,1826,2018-07-31,898.151870263012,628.9969318119262,True,65,More Generous Investing,2018-07-21,FinancialPlan,True,True,1,2018-07-01,Active,2018-07-21,Active Client
28397.17517763036,530.2229663103118,1826,2018-07-31,737.0608045985061,990.3280766559463,False,0.0,,2018-08-08,RetirementBrokerage,True,False,0,2018-07-01,Inactive,2018-07-21,Inactive Client
28397.17517763036,491.83467275738116,1827,2018-05-31,711.8040876442951,952.1355425867122,True,20,Now Prove It,2018-05-24,FinancialPlan,True,True,5,2018-05-01,Active,2018-05-24,Active Client
28397.17517763036,459.9792601176844,1827,2018-05-31,379.4792990618236,855.8512008369581,False,0.0,,2018-08-16,RetirementBrokerage,True,False,0,2018-05-01,Inactive,2018-05-24,Inactive Client
58829.801207070246,88.85927196290372,1827,2018-05-31,902.9192764552059,50.12179788804694,True,19,More Generous Investing,2018-05-24,RetirementPlan,True,True,2,2018-05-01,Active,2018-05-24,Active Client
58829.801207070246,591.3299243180411,1827,2018-05-31,423.209900091348,473.8261921085197,True,45,Wealth Comes in Many Forms,2018-05-24,ManagedPortfolio,True,True,3,2018-05-01,Active,2018-05-24,Active Client
58829.801207070246,475.38219650749556,1827,2018-05-31,860.9986806932408,147.18590571763718,False,0.0,,2018-09-10,RetirementBasic,True,False,4,2018-05-01,Inactive,2018-05-24,Inactive Client
151625.63911696587,990.1034416307874,1828,2016-04-30,591.3785388456018,410.5183362220352,True,49,Now Prove It,2016-04-10,RetirementBrokerage,True,True,2,2016-04-01,Active,2016-04-10,Active Client
151625.63911696587,760.5920496019285,1828,2016-04-30,614.7803649644551,519.1112934429405,True,49,A Loan With A View,2016-04-10,RetirementPlan,True,True,2,2016-04-01,Active,2016-04-10,Active Client
151625.63911696587,29.19797562320678,1828,2016-04-30,56.12198582698752,548.8789548216232,True,94,Now Prove It,2016-04-10,RetirementBasic,True,True,4,2016-04-01,Active,2016-04-10,Active Client
4000.2358137986553,280.9834113609183,1829,2016-03-31,252.8949580732226,363.82693437565615,True,3,More Generous Investing,2016-03-08,Savings,True,True,3,2016-03-01,Active,2016-03-08,Active Client
4000.2358137986553,927.0944639886785,1829,2016-03-31,732.7639405755828,4.349420114345706,False,0.0,,2017-04-23,Education,True,False,4,2016-03-01,Inactive,2016-03-08,Inactive Client
4000.2358137986553,694.6198820312808,1829,2016-03-31,590.6276286612476,163.3201156180198,True,19,More Generous Investing,2016-03-08,RetirementBasic,True,True,3,2016-03-01,Active,2016-03-08,Active Client
4000.2358137986553,493.96212336865256,1830,2018-01-31,224.08038705994647,708.8392528993144,False,0.0,,2016-04-09,Cash,True,False,0,2018-01-01,Inactive,2018-01-26,Inactive Client
4000.2358137986553,265.84119151534344,1830,2018-01-31,373.54622227560685,354.99936054346404,True,100,Now Prove It,2016-01-27,Savings,True,True,0,2018-01-01,Active,2018-01-26,Active Client
77933.1179370783,428.08137925958914,1830,2018-01-31,265.3857303905375,467.4178892134466,True,117,A Loan With A View,2016-01-27,Education,True,True,5,2018-01-01,Active,2018-01-26,Active Client
77933.1179370783,877.5091564122989,1830,2018-01-31,980.1392057852104,656.8458733966976,True,133,A Loan With A View,2016-01-27,FinancialPlan,True,True,2,2018-01-01,Active,2018-01-26,Active Client
77933.1179370783,864.4187445761041,1830,2018-01-31,953.7665878304402,252.611432554534,True,61,Now Prove It,2016-01-27,RetirementBasic,True,True,0,2018-01-01,Active,2018-01-26,Active Client
77933.1179370783,753.8543537648512,1831,2016-04-30,306.63822076534865,299.73422665774467,False,0.0,,2017-04-06,Cash,True,False,1,2016-04-01,Inactive,2016-04-03,Inactive Client
77933.1179370783,75.89739339056803,1831,2016-04-30,254.53787252878436,386.9094615401971,False,0.0,,2016-06-07,Brokerage,True,False,2,2016-04-01,Inactive,2016-04-03,Inactive Client
77933.1179370783,283.30342162640966,1831,2016-04-30,95.98640529811703,641.8010407041709,False,0.0,,2016-05-17,Savings,True,False,1,2016-04-01,Inactive,2016-04-03,Inactive Client
77933.1179370783,503.13846843436204,1831,2016-04-30,95.02175752583258,402.1686231723647,True,23,Now Prove It,2016-04-03,FinancialPlan,True,True,5,2016-04-01,Active,2016-04-03,Active Client
77933.1179370783,165.75155463011947,1831,2016-04-30,388.9211578139844,762.106904872875,True,133,,2016-04-03,RetirementBrokerage,True,False,0,2016-04-01,Inactive,2016-04-03,Inactive Client
1298.5453569768667,699.4532197824412,1831,2016-04-30,706.5694783241394,436.6275334494501,True,70,A Loan With A View,2016-04-03,RetirementPlan,True,True,0,2016-04-01,Active,2016-04-03,Active Client
1298.5453569768667,248.94371095073004,1831,2016-04-30,337.55790162871733,421.2209461076102,True,47,Now Prove It,2016-04-03,ManagedPortfolio,True,True,0,2016-04-01,Active,2016-04-03,Active Client
1298.5453569768667,680.2343457954511,1831,2016-04-30,374.91935026038726,736.1693774005731,False,0.0,,2016-06-19,RetirementBasic,True,False,0,2016-04-01,Inactive,2016-04-03,Inactive Client
1298.5453569768667,723.6245375138102,1832,2018-02-28,723.7405901564894,788.6213860217823,True,2,More Generous Investing,2016-02-20,Cash,True,True,3,2018-02-01,Active,2018-02-19,Active Client
1298.5453569768667,239.88142909012328,1832,2018-02-28,860.3092082614321,473.17845205124695,True,143,,2018-01-30,Brokerage,True,False,5,2018-02-01,Inactive,2018-02-19,Inactive Client
1298.5453569768667,401.1721891835525,1832,2018-02-28,638.3888584104902,28.732321629846904,True,145,The Best Things in Life Are Not Fees,2016-02-20,Savings,True,True,2,2018-02-01,Active,2018-02-19,Active Client
28199.08875462164,228.29307929548082,1832,2018-02-28,643.2321260569175,193.87265684270483,True,111,The Best Things in Life Are Not Fees,2016-02-20,Education,True,True,5,2018-02-01,Active,2018-02-19,Active Client
28199.08875462164,113.43116544515414,1832,2018-02-28,418.4555993680205,445.4147816442365,True,95,,2017-08-26,FinancialPlan,True,False,1,2018-02-01,Inactive,2018-02-19,Inactive Client
28199.08875462164,585.25922404771,1832,2018-02-28,682.5885957870602,901.0373164948878,False,0.0,,2017-06-27,RetirementBrokerage,True,False,5,2018-02-01,Inactive,2018-02-19,Inactive Client
28199.08875462164,28.875511786191087,1833,2018-08-31,45.807715383646396,34.0276349066989,True,52,Now Prove It,2018-08-01,Cash,True,True,0,2018-07-01,Active,2018-08-01,Active Client
52005.691462175266,386.5916464132435,1833,2018-08-31,804.9500640008375,203.2934824270467,True,24,More Generous Investing,2018-08-01,Brokerage,True,True,4,2018-07-01,Active,2018-08-01,Active Client
52005.691462175266,534.3770488197845,1833,2018-08-31,219.3007782991348,61.289824547664864,False,0.0,,2018-09-23,Savings,True,False,2,2018-07-01,Inactive,2018-08-01,Inactive Client
52005.691462175266,698.1078411492508,1833,2018-08-31,663.9686004129854,790.8501049988137,False,0.0,,2018-08-24,Education,True,False,1,2018-07-01,Inactive,2018-08-01,Inactive Client
52005.691462175266,56.53354790706135,1834,2017-07-31,138.64189817494344,466.32693721595336,True,17,More Generous Investing,2017-07-06,Savings,True,True,5,2017-07-01,Active,2017-07-06,Active Client
52005.691462175266,641.928360712366,1834,2017-07-31,853.1203941771996,266.2421521186693,True,137,,2017-10-03,Education,True,False,5,2017-07-01,Inactive,2017-07-06,Inactive Client
52005.691462175266,948.6839345458487,1834,2017-07-31,388.79800540525133,225.67487731708536,False,0.0,,2017-10-24,FinancialPlan,True,False,0,2017-07-01,Inactive,2017-07-06,Inactive Client
52005.691462175266,379.0232371701122,1834,2017-07-31,198.2412482600886,191.09658354589948,True,149,,2017-12-04,RetirementBrokerage,True,False,2,2017-07-01,Inactive,2017-07-06,Inactive Client
6007.741986893075,232.80174776329955,1834,2017-07-31,775.2744692913911,669.3095801281701,True,125,,2017-08-30,RetirementPlan,True,False,0,2017-07-01,Inactive,2017-07-06,Inactive Client
6007.741986893075,444.2353674355793,1834,2017-07-31,602.9840470446479,139.62241540668953,False,0.0,,2017-09-17,ManagedPortfolio,True,False,1,2017-07-01,Inactive,2017-07-06,Inactive Client
6007.741986893075,913.9642780737258,1834,2017-07-31,199.71274316069153,730.3412802773073,True,34,Wealth Comes in Many Forms,2017-07-06,RetirementBasic,True,True,4,2017-07-01,Active,2017-07-06,Active Client
6007.741986893075,907.7274993906865,1835,2018-08-31,862.1932122336577,957.9593098094929,True,27,More Generous Investing,2018-08-28,Savings,True,True,3,2018-08-01,Active,2018-08-28,Active Client
125848.99567673344,269.5172207483672,1835,2018-08-31,264.54655272960844,42.956179984183144,True,88,Now Prove It,2018-08-28,Education,True,True,5,2018-08-01,Active,2018-08-28,Active Client
125848.99567673344,794.9270267925004,1835,2018-08-31,446.06826974521607,263.9921913348845,True,130,A Loan With A View,2018-08-28,FinancialPlan,True,True,4,2018-08-01,Active,2018-08-28,Active Client
125848.99567673344,228.15065389601818,1835,2018-08-31,725.0894059582535,183.1848061445489,True,43,Now Prove It,2018-08-28,RetirementBasic,True,True,0,2018-08-01,Active,2018-08-28,Active Client
125848.99567673344,270.459254257002,1836,2016-06-30,878.6095121923148,334.9700874554985,False,0.0,,2017-04-08,Cash,True,False,0,2016-06-01,Inactive,2016-06-08,Inactive Client
125848.99567673344,782.3931504994182,1836,2016-06-30,849.9508456018121,57.72164315894207,True,22,Now Prove It,2016-06-08,FinancialPlan,True,True,5,2016-06-01,Active,2016-06-08,Active Client
125848.99567673344,667.754616436081,1836,2016-06-30,648.1495469598347,268.9031479845988,False,0.0,,2017-09-04,RetirementBrokerage,True,False,3,2016-06-01,Inactive,2016-06-08,Inactive Client
100937.64357868147,60.77547678907099,1836,2016-06-30,101.85768943753298,462.53479915775733,True,149,The Best Things in Life Are Not Fees,2016-06-08,RetirementPlan,True,True,3,2016-06-01,Active,2016-06-08,Active Client
100937.64357868147,520.2907535100003,1836,2016-06-30,110.16549044303575,440.5059091135861,True,76,Wealth Comes in Many Forms,2016-06-08,ManagedPortfolio,True,True,5,2016-06-01,Active,2016-06-08,Active Client
100937.64357868147,341.8824173330005,1836,2016-06-30,451.7442015130854,226.60602737051954,True,131,,2017-12-19,RetirementBasic,True,False,4,2016-06-01,Inactive,2016-06-08,Inactive Client
100937.64357868147,883.5713896230048,1837,2017-02-28,694.7228116602539,641.2262262595685,False,0.0,,2018-06-05,Cash,True,False,3,2017-02-01,Inactive,2017-02-11,Inactive Client
100937.64357868147,886.2334897879612,1837,2017-02-28,122.9437932494607,848.43921349797,True,5,More Generous Investing,2017-02-11,Brokerage,True,True,3,2017-02-01,Active,2017-02-11,Active Client
100937.64357868147,29.639343905403315,1837,2017-02-28,426.3849246503412,979.7941421682063,True,106,Now Prove It,2017-02-11,Savings,True,True,2,2017-02-01,Active,2017-02-11,Active Client
5128.754372969552,975.6281562538974,1837,2017-02-28,452.494485641903,489.46535141453995,True,27,More Generous Investing,2017-02-11,FinancialPlan,True,True,1,2017-02-01,Active,2017-02-11,Active Client
5128.754372969552,587.0117026142071,1837,2017-02-28,938.739141277995,695.734539594776,False,0.0,,2017-04-26,RetirementBrokerage,True,False,3,2017-02-01,Inactive,2017-02-11,Inactive Client
2762.515403582597,269.37390861187424,1837,2017-02-28,55.10064436848598,472.5235724276395,False,0.0,,2017-12-08,RetirementPlan,True,False,1,2017-02-01,Inactive,2017-02-11,Inactive Client
2762.515403582597,981.0878195992342,1838,2018-05-31,319.4072962145459,355.24943635483316,True,36,More Generous Investing,2018-05-05,Cash,True,True,5,2018-05-01,Active,2018-05-05,Active Client
2762.515403582597,29.865355749570146,1838,2018-05-31,845.2183371156775,476.5882832950344,True,130,The Best Things in Life Are Not Fees,2018-05-05,Brokerage,True,True,1,2018-05-01,Active,2018-05-05,Active Client
11194.969478140803,869.2230383858962,1839,2018-05-31,526.7763626729543,483.13166659103774,True,27,Now Prove It,2016-05-06,RetirementBrokerage,True,True,0,2018-05-01,Active,2018-05-06,Active Client
11194.969478140803,816.7326764400204,1839,2018-05-31,163.91983744392303,834.7471666669904,True,5,More Generous Investing,2016-05-06,RetirementPlan,True,True,1,2018-05-01,Active,2018-05-06,Active Client
11194.969478140803,248.9685641390122,1839,2018-05-31,807.2233865827976,119.02402517856791,True,65,Now Prove It,2016-05-06,RetirementBasic,True,True,0,2018-05-01,Active,2018-05-06,Active Client
11194.969478140803,845.8458626175121,1840,2018-03-31,116.81168077444865,903.0413908255927,True,6,Now Prove It,2016-03-11,Savings,True,True,0,2018-03-01,Active,2018-03-11,Active Client
11194.969478140803,620.2758516817025,1840,2018-03-31,809.8642801373593,318.8988068252978,True,67,Wealth Comes in Many Forms,2016-03-11,Education,True,True,3,2018-03-01,Active,2018-03-11,Active Client
11194.969478140803,894.913277808446,1840,2018-03-31,748.0757820300843,926.3603151748399,True,31,Now Prove It,2016-03-11,FinancialPlan,True,True,1,2018-03-01,Active,2018-03-11,Active Client
11194.969478140803,142.38151853398668,1840,2018-03-31,196.9640214120994,457.9747903249123,False,0.0,,2017-07-16,RetirementBrokerage,True,False,2,2018-03-01,Inactive,2018-03-11,Inactive Client
46349.032598559046,118.20045118394773,1840,2018-03-31,942.1075342407999,494.1156084997675,False,0.0,,2017-05-16,RetirementPlan,True,False,0,2018-03-01,Inactive,2018-03-11,Inactive Client
46349.032598559046,199.51524921929314,1840,2018-03-31,100.05407856907055,269.1691766535718,False,0.0,,2017-11-19,ManagedPortfolio,True,False,1,2018-03-01,Inactive,2018-03-11,Inactive Client
46349.032598559046,8.798211143007666,1840,2018-03-31,934.7986925651759,182.62981656647275,True,69,A Loan With A View,2016-03-11,RetirementBasic,True,True,0,2018-03-01,Active,2018-03-11,Active Client
49428.87528277864,135.8543304796676,1841,2018-01-31,782.1450348528462,610.9377153670998,True,28,More Generous Investing,2016-01-23,RetirementBrokerage,True,True,5,2018-01-01,Active,2018-01-22,Active Client
94612.64742603095,813.3099435377814,1841,2018-01-31,651.8578763866426,898.3015102947932,True,51,Wealth Comes in Many Forms,2016-01-23,RetirementPlan,True,True,1,2018-01-01,Active,2018-01-22,Active Client
94612.64742603095,662.4527328906624,1841,2018-01-31,196.02605011473278,900.7919759622484,True,79,Now Prove It,2016-01-23,RetirementBasic,True,True,2,2018-01-01,Active,2018-01-22,Active Client
94612.64742603095,992.7778215872074,1842,2016-02-29,40.31007434431331,886.008635899932,True,16,More Generous Investing,2016-02-04,RetirementBrokerage,True,True,1,2016-02-01,Active,2016-02-04,Active Client
94612.64742603095,596.2957495418414,1843,2016-04-30,358.06482729795255,755.9563227347018,True,46,Now Prove It,2016-04-23,FinancialPlan,True,True,4,2016-04-01,Active,2016-04-23,Active Client
94612.64742603095,519.2931096734006,1843,2016-04-30,194.59746555514107,230.82846132586837,True,123,A Loan With A View,2016-04-23,RetirementBrokerage,True,True,1,2016-04-01,Active,2016-04-23,Active Client
28187.697288024166,717.3847223151225,1843,2016-04-30,928.4376309504675,686.916496915434,True,102,Wealth Comes in Many Forms,2016-04-23,RetirementPlan,True,True,5,2016-04-01,Active,2016-04-23,Active Client
28187.697288024166,604.6061600436302,1843,2016-04-30,536.4228814449007,933.9782942307171,False,0.0,,2016-08-08,ManagedPortfolio,True,False,2,2016-04-01,Inactive,2016-04-23,Inactive Client
28187.697288024166,600.3017257436903,1843,2016-04-30,447.7314951766633,50.776710777541126,False,0.0,,2018-05-15,RetirementBasic,True,False,2,2016-04-01,Inactive,2016-04-23,Inactive Client
25539.30579609767,338.2727750109701,1844,2017-05-31,10.570126292707778,792.0033527125477,True,5,More Generous Investing,2017-05-08,Savings,True,True,4,2017-05-01,Active,2017-05-08,Active Client
25539.30579609767,365.48533610709677,1844,2017-05-31,405.87560273823385,852.9672452272608,False,0.0,,2018-03-04,Education,True,False,5,2017-05-01,Inactive,2017-05-08,Inactive Client
25539.30579609767,261.18261689054657,1844,2017-05-31,112.97271392788616,185.48720212876307,True,8,More Generous Investing,2017-05-08,RetirementBasic,True,True,1,2017-05-01,Active,2017-05-08,Active Client
25539.30579609767,30.35240033979845,1845,2018-04-30,831.8155810469452,52.08095424080871,True,141,,2018-05-17,Cash,True,False,2,2018-04-01,Inactive,2018-04-06,Inactive Client
25539.30579609767,254.25024608435876,1845,2018-04-30,550.5360281074084,124.43569536556448,True,113,Wealth Comes in Many Forms,2018-04-06,Brokerage,True,True,4,2018-04-01,Active,2018-04-06,Active Client
25539.30579609767,110.8773732609717,1845,2018-04-30,185.2937937565894,982.3635035479982,False,0.0,,2018-09-04,Savings,True,False,1,2018-04-01,Inactive,2018-04-06,Inactive Client
25539.30579609767,759.1034784740558,1845,2018-04-30,895.4523951784189,490.36869736458556,True,135,,2018-05-29,Education,True,False,3,2018-04-01,Inactive,2018-04-06,Inactive Client
11015.818784048633,494.1144521671026,1845,2018-04-30,99.1388992044443,559.8016592454036,True,112,Now Prove It,2018-04-06,FinancialPlan,True,True,5,2018-04-01,Active,2018-04-06,Active Client
11015.818784048633,534.0285202671715,1845,2018-04-30,924.7573786918214,640.3959116204168,True,51,Now Prove It,2018-04-06,RetirementBrokerage,True,True,3,2018-04-01,Active,2018-04-06,Active Client
14287.641096444302,405.3209279326051,1845,2018-04-30,172.68548311891792,480.936543813956,True,122,A Loan With A View,2018-04-06,RetirementPlan,True,True,3,2018-04-01,Active,2018-04-06,Active Client
14287.641096444302,35.691666145169336,1846,2018-07-31,838.0726426226727,29.914344431409848,True,48,More Generous Investing,2018-07-20,Cash,True,True,0,2018-07-01,Active,2018-07-20,Active Client
14287.641096444302,934.9881503826839,1846,2018-07-31,837.3229875356587,499.3693774475011,True,99,A Loan With A View,2018-07-20,Brokerage,True,True,5,2018-07-01,Active,2018-07-20,Active Client
14287.641096444302,435.26422160602607,1847,2016-09-30,171.17989673036433,232.5874462980687,True,18,Now Prove It,2016-09-16,Savings,True,True,5,2016-09-01,Active,2016-09-16,Active Client
148338.3453926505,540.2176236436641,1847,2016-09-30,741.5742764471764,126.5752172566601,False,0.0,,2018-03-14,Education,True,False,0,2016-09-01,Inactive,2016-09-16,Inactive Client
148338.3453926505,82.90127390962049,1847,2016-09-30,712.9511988122368,795.242284317673,True,84,,2018-08-18,FinancialPlan,True,False,4,2016-09-01,Inactive,2016-09-16,Inactive Client
148338.3453926505,900.8023129871915,1847,2016-09-30,321.421764716332,37.63936693945987,True,10,Now Prove It,2016-09-16,RetirementBasic,True,True,1,2016-09-01,Active,2016-09-16,Active Client
148338.3453926505,119.73095113555338,1848,2016-08-31,103.18503585685957,595.3643761451946,True,25,More Generous Investing,2016-08-13,FinancialPlan,True,True,5,2016-08-01,Active,2016-08-13,Active Client
4467.064745466343,233.53777275186667,1848,2016-08-31,725.5381751933097,475.83780747782,False,0.0,,2016-09-16,RetirementBrokerage,True,False,5,2016-08-01,Inactive,2016-08-13,Inactive Client
4467.064745466343,873.6065624695901,1848,2016-08-31,897.436199470739,890.0130390999536,True,120,A Loan With A View,2016-08-13,RetirementPlan,True,True,0,2016-08-01,Active,2016-08-13,Active Client
4467.064745466343,103.11352382886396,1848,2016-08-31,178.88142364451625,475.83337516985,True,140,A Loan With A View,2016-08-13,ManagedPortfolio,True,True,0,2016-08-01,Active,2016-08-13,Active Client
4467.064745466343,715.4383433074318,1849,2018-04-30,416.4735150093754,736.6308406764,True,45,More Generous Investing,2016-04-04,Brokerage,True,True,2,2018-04-01,Active,2018-04-04,Active Client
4467.064745466343,963.7983057651093,1849,2018-04-30,46.1356591816489,875.2983295814801,True,57,Now Prove It,2016-04-04,FinancialPlan,True,True,3,2018-04-01,Active,2018-04-04,Active Client
4467.064745466343,841.4135989677899,1849,2018-04-30,733.7984673933813,931.3920667185449,True,119,A Loan With A View,2016-04-04,RetirementBrokerage,True,True,4,2018-04-01,Active,2018-04-04,Active Client
51560.19567016069,171.55382443616196,1849,2018-04-30,656.3610661342843,444.97542934911223,True,82,Wealth Comes in Many Forms,2016-04-04,RetirementPlan,True,True,3,2018-04-01,Active,2018-04-04,Active Client
51560.19567016069,368.0577975303299,1849,2018-04-30,250.0779995409171,589.0391444862234,False,0.0,,2018-03-08,ManagedPortfolio,True,False,3,2018-04-01,Inactive,2018-04-04,Inactive Client
51560.19567016069,895.7994252083229,1849,2018-04-30,719.3507813698623,754.3200795817628,False,0.0,,2017-07-20,RetirementBasic,True,False,3,2018-04-01,Inactive,2018-04-04,Inactive Client
51560.19567016069,255.72046724009806,1850,2016-02-29,391.59050151697437,407.81761533352676,True,119,,2018-08-27,Cash,True,False,4,2016-02-01,Inactive,2016-02-23,Inactive Client
51560.19567016069,173.26170527439422,1850,2016-02-29,905.0544667717481,66.80732759820104,True,129,,2017-03-24,Brokerage,True,False,5,2016-02-01,Inactive,2016-02-23,Inactive Client
51560.19567016069,418.56767451110187,1850,2016-02-29,754.5477937440361,216.31246242972855,True,23,More Generous Investing,2016-02-23,RetirementBrokerage,True,True,2,2016-02-01,Active,2016-02-23,Active Client
133943.0871397284,315.4820742710913,1850,2016-02-29,436.2211632564294,667.2633941554257,True,113,Wealth Comes in Many Forms,2016-02-23,RetirementPlan,True,True,5,2016-02-01,Active,2016-02-23,Active Client
133943.0871397284,826.1989577790783,1850,2016-02-29,69.8330261633955,552.967935674305,True,148,,2016-10-27,ManagedPortfolio,True,False,5,2016-02-01,Inactive,2016-02-23,Inactive Client
133943.0871397284,435.5803982011042,1850,2016-02-29,340.0341804034489,78.01594496991775,True,8,More Generous Investing,2016-02-23,RetirementBasic,True,True,0,2016-02-01,Active,2016-02-23,Active Client
32303.971643649442,58.24512498482451,1851,2017-07-31,900.1923922966917,248.7043315264739,True,80,Now Prove It,2017-07-02,RetirementBrokerage,True,True,0,2017-07-01,Active,2017-07-02,Active Client
32303.971643649442,114.92991352478133,1851,2017-07-31,452.34100386318846,411.675853900061,True,82,Now Prove It,2017-07-02,RetirementPlan,True,True,0,2017-07-01,Active,2017-07-02,Active Client
33784.32215613823,287.3027584104185,1851,2017-07-31,734.859459198067,234.5630247947826,True,29,Now Prove It,2017-07-02,RetirementBasic,True,True,5,2017-07-01,Active,2017-07-02,Active Client
33784.32215613823,949.0451396916663,1852,2018-06-30,552.2986971638007,298.8442992233616,True,104,The Best Things in Life Are Not Fees,2018-06-23,Cash,True,True,2,2018-06-01,Active,2018-06-23,Active Client
33784.32215613823,268.49722106759845,1852,2018-06-30,856.6137388637119,220.91101941782298,True,119,The Best Things in Life Are Not Fees,2018-06-23,Brokerage,True,True,2,2018-06-01,Active,2018-06-23,Active Client
18724.176581333595,322.97800208613745,1853,2016-07-31,615.0470184973092,444.2723317667037,True,44,Now Prove It,2016-07-17,Cash,True,True,3,2016-07-01,Active,2016-07-17,Active Client
18724.176581333595,774.1680214363091,1853,2016-07-31,604.9203608278883,137.23744589160248,True,3,More Generous Investing,2016-07-17,Brokerage,True,True,2,2016-07-01,Active,2016-07-17,Active Client
