"ACQUISITION_COST","AGE_RANGE","ANNUAL_INCOME","BIRTH_YEAR","CONTACT_PREFERENCE","CREDIT_AUTHORITY_LEVEL","CREDIT_SCORE","CURRENT_EMPLOYMENT_START_DATE","CUSTOMER_BEHAVIOR","CUSTOMER_ID","DATE_FIRST_ACCOUNT_OPENED","DATE_LAST_ACCOUNT_OPENED","EDUCATION_LEVEL","EFFECTIVE_DATE","EMPLOYMENT_STATUS","FAMILY_SIZE","GENDER","HEAD_OF_HOUSEHOLD_INDICATOR","HOME_OWNER_INDICATOR","IMPORTANCE_LEVEL_CODE","INTERNET_BANKING_INDICATOR","LOYALTY_RATING_CODE","MARITAL_STATUS","MARKET_GROUP","MONTHLY_HOUSING_COST","MONTHLY_NET_INCOME","NUMBER_OF_DEPENDENT_CHILDREN","PREFERRED_COMMUNICATION_FORM","PRIMARY_SPOKEN_LANGUAGE","PRIMARY_WRITTEN_LANGUAGE","PROFESSION","PURSUIT","REFERRALS_VALUE_CODE","RELATIONSHIP_START_DATE","RETIREMENT_AGE","SATISFACTION_RATING_FROM_SURVEY","SPECIAL_TERMS_INDICATOR","STATUS","STATUS_DATE","WALLET_SHARE_PERCENTAGE","ASSETS","FUNDS_UNDER_MANAGEMENT","TOP_SPENDING_CATEGORY"
"43.65523181202128","23 to 30","51258.0","1987","email","Very High","679.6930894726927","2016-08-25","Conserviti","1983","2017-12-06","2017-12-06","High School","2017-12-06","Unemployed","3","Male","1","1","Low priority","1","91496","Married","Starting","768.87","2562.9","1","Email","English","English","Trades person","Education Planning","Very High","2017-12-06","67","neutral","1","Active","2017-12-06","48","62307","300000","Recreation"
"57.92524889110462","65 and over","129003.0","1942","email","Very High","794.7879211425422","2015-04-22","Aggressive","1095","2018-04-06","2018-04-06","Professional","2018-04-06","Selfemployed","1","Female","1","0","Normal priority","0","118527","Divorced","Spending","1935.045","6450.1500000000015","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2018-04-06","67","very satisfied","1","Active","2018-04-06","63","224789","1250000","Savings"
"17.980744692096764","23 to 30","100372.5","1988","email","High","691.2282274739246","2015-04-13","Moderate","1106","2016-06-05","2016-06-05","High School","2018-06-05","Employed","2","Female","1","1","Low priority","0","129247","Divorced","Accumulating","1505.5875","5018.625","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-06-05","67","neutral","1","Inactive","2018-06-05","25","103751","300000","Recreation"
"70.5641077487859","65 and over","142473.0","1934","phone","Very High","769.986331722745","2014-04-12","Aggressive","1567","2016-05-03","2016-05-03","Professional","2016-05-03","Selfemployed","1","Female","1","0","Normal priority","0","77693","Divorced","Gifting","2137.0950000000007","7123.6500000000015","0","Video Conference","English","English","Software Developer","Retirement Planning","Very High","2016-05-03","67","very dissatisfied","0","Active","2016-05-03","24","250344","1250000","Uncategorized"
"79.21067661015422","23 to 30","96831.25","1988","none","High","796.8735215707857","2015-01-23","Moderate","1606","2016-06-05","2016-06-05","High School","2018-06-05","Employed","2","Female","1","1","Low priority","1","72869","Divorced","Accumulating","1452.46875","4841.5625","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-06-05","67","neutral","0","Inactive","2018-06-05","21","98903","300000","Recreation"
"20.83720737220174","55 to 65","114513.0","1953","mail","Very Low","665.03919117014","2014-12-03","Growth","1788","2016-01-11","2016-01-11","PhD","2016-01-11","Homemaker","2","Female","0","1","High priority","0","119492","Married","Accumulating","1717.6950000000004","5725.6500000000015","0","Other","English","English","Professor","Increase Net Worth","Very Low","2016-01-11","67","very satisfied","1","Active","2016-01-11","58","188629","80000","Transportaion"
"11.440620701823418","40 to 55","101710.0","1965","phone","Low","694.4800699705852","2015-05-23","Growth","1141","2017-12-22","2017-12-22","University","2017-12-22","Employed","4","Male","1","1","High priority","1","103315","Married","Accumulating","1525.65","5085.5","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2017-12-22","67","satisfied","0","Active","2017-12-22","69","159386","150000","Personal"
"99.86880714152487","23 to 30","83283.0","1989","email","High","672.1939900136953","2014-09-29","Moderate","1312","2016-06-12","2016-06-12","High School","2016-06-12","Employed","3","Male","1","1","Low priority","0","96966","Married","Accumulating","1249.245","4164.15","1","Email","English","English","Physician","Capital Acquisition","Low","2016-06-12","67","satisfied","1","Active","2016-06-12","46","111894","300000","Recreation"
"35.294524092940456","65 and over","100538.0","1936","phone","Very High","753.2644039949201","2015-10-18","Aggressive","1433","2016-06-24","2016-06-24","Professional","2016-06-24","Selfemployed","1","Female","1","1","Normal priority","1","107214","Divorced","Spending","1508.07","5026.9","0","In Person","English","English","Professor","Increase Net Worth","Low","2016-06-24","67","very satisfied","0","Active","2016-06-24","40","190469","750000","Uncategorized"
"49.204755678288116","65 and over","89275.0","1949","phone","Low","669.0037673304746","2015-10-15","Growth","1437","2016-06-12","2016-06-12","PhD","2016-06-12","Homemaker","1","Female","1","1","High priority","1","94820","Single","Accumulating","1339.125","4463.75","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Very High","2016-06-12","67","very satisfied","0","Active","2016-06-12","40","160711","180000","Transportaion"
"50.02693960716804","65 and over","143245.0","1944","mail","Very High","769.4973307350714","2014-10-09","Aggressive","1566","2016-11-30","2016-11-30","Professional","2016-11-30","Retired","1","Female","1","0","Normal priority","1","118774","Single","Gifting","2148.675","7162.25","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-11-30","67","very satisfied","1","Active","2016-11-30","26","241088","1250000","Savings"
"40.26479399642653","65 and over","143185.0","1933","email","Very High","656.7659698495062","2015-03-11","Aggressive","1954","2017-07-27","2017-07-27","Professional","2017-07-27","Selfemployed","1","Female","1","0","Normal priority","0","131618","Divorced","Gifting","2147.775","7159.25","0","Video Conference","English","English","Software Developer","Retirement Planning","Very High","2017-07-27","67","very dissatisfied","0","Active","2017-07-27","33","252880","1250000","Uncategorized"
"14.743210739081158","30 to 40","80350.0","1984","mail","High","745.3059791642893","2014-12-17","Moderate","1262","2016-04-28","2016-04-28","College","2016-04-28","Employed","3","Male","1","1","Low priority","1","80988","Married","Accumulating","1205.25","4017.5","1","Email","English","English","Physician","Capital Acquisition","Low","2016-04-28","67","satisfied","1","Active","2016-04-28","13","110298","100000","Recreation"
"76.47970924022991","40 to 55","69979.0","1972","mail","Medium","671.3973344101194","2014-09-16","Moderate","1328","2016-04-10","2016-04-10","College","2016-04-10","Employed","4","Male","0","1","Low priority","1","94073","Married","Accumulating","1049.685","3498.9500000000007","2","Email","English","English","Physician","Capital Acquisition","High","2016-04-10","67","satisfied","1","Active","2016-04-10","30","108539","100000","Food"
"99.1112286384595","65 and over","111724.0","1943","phone","Very High","668.7614487721547","2015-09-22","Aggressive","1572","2016-05-04","2016-05-04","Professional","2016-05-04","Retired","1","Female","1","0","Normal priority","1","85075","Single","Spending","1675.86","5586.2","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-05-04","67","very satisfied","1","Active","2016-05-04","41","198939","750000","Savings"
"52.60083537184217","55 to 65","94186.0","1954","phone","Low","792.5406770930375","2015-10-22","Growth","1817","2016-05-03","2016-05-03","PhD","2016-05-03","Homemaker","2","Female","0","1","High priority","0","123655","Married","Accumulating","1412.79","4709.3","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Medium","2016-05-03","67","very satisfied","0","Active","2016-05-03","28","160069","180000","Transportaion"
"8.786788069513573","40 to 55","113531.0","1966","none","Low","773.242769957948","2015-09-03","Growth","1070","2016-01-11","2016-01-11","University","2016-01-11","Employed","4","Male","1","1","High priority","0","88898","Married","Accumulating","1702.9649999999995","5676.549999999998","2","Teleconference","English","English","Data Scientist","Estate Planning","High","2016-01-11","67","satisfied","0","Active","2016-01-11","69","170618","180000","Personal"
"51.59700612592768","30 to 40","73496.0","1979","email","High","658.8058781264052","2014-12-10","Moderate","1761","2016-01-31","2016-01-31","College","2016-01-31","Employed","3","Male","1","1","Low priority","1","50429","Married","Accumulating","1102.4399999999996","3674.8","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-01-31","67","neutral","0","Active","2016-01-31","68","101922","100000","Housing"
"68.05274973112643","40 to 55","110464.0","1968","email","Low","683.9497050704155","2016-01-11","Growth","1935","2017-04-07","2017-04-07","University","2017-04-07","Employed","4","Male","1","1","High priority","0","79352","Married","Accumulating","1656.9599999999996","5523.2","2","Teleconference","English","English","Data Scientist","Philanthropy","Medium","2017-04-07","67","satisfied","0","Active","2017-04-07","43","170704","150000","Personal"
"61.316969881524656","40 to 55","58298.0","1974","none","High","757.8381057608807","2015-08-30","Moderate","1984","2016-01-16","2016-01-16","College","2016-01-16","Employed","4","Male","1","1","Low priority","0","67221","Married","Accumulating","874.4699999999998","2914.9","2","Email","English","English","Physician","Capital Acquisition","Medium","2016-01-16","67","satisfied","0","Active","2016-01-16","49","89015","300000","Food"
"44.987803209292615","40 to 55","94112.0","1966","email","Low","657.3730423069056","2015-12-03","Growth","1092","2016-02-04","2016-02-04","University","2016-02-04","Employed","4","Male","0","1","High priority","0","136439","Married","Accumulating","1411.6799999999996","4705.5999999999985","2","Teleconference","English","English","Data Scientist","Estate Planning","High","2016-02-04","67","satisfied","0","Active","2016-02-04","49","146481","150000","Personal"
"22.24233642232371","30 to 40","64512.0","1984","email","High","707.0388643989409","2014-09-18","Conserviti","1316","2016-11-30","2016-11-30","High School","2016-11-30","Employed","3","Male","1","1","Low priority","1","47578","Married","Accumulating","967.68","3225.6","1","Email","English","English","Lawyer","Capital Acquisition","Very High","2016-11-30","67","neutral","1","Active","2016-11-30","56","83768","300000","Recreation"
"43.22758578676022","65 and over","51811.0","1995","phone","Very High","671.8930323755808","2014-10-23","Conserviti","1557","2016-05-19","2016-05-19","High School","2016-05-19","Unemployed","3","Male","1","1","Low priority","0","69755","Married","Starting","777.1649999999997","2590.55","1","Email","English","English","Trades person","Education Planning","Very High","2016-05-19","67","dissatisfied","0","Active","2016-05-19","41","55621","300000","Recreation"
"64.85355766560714","40 to 55","54736.0","1972","none","High","709.7756166429106","2015-01-23","Moderate","1691","2016-11-30","2016-11-30","University","2016-11-30","Employed","4","Male","1","1","Low priority","1","103150","Married","Accumulating","821.0399999999997","2736.8","2","Email","English","English","Physician","Capital Acquisition","Medium","2016-11-30","67","satisfied","0","Active","2016-11-30","47","90788","300000","Food"
"47.53928939569818","23 to 30","53368.0","1989","mail","Very High","655.7801098082906","2015-01-24","Conserviti","1763","2017-06-12","2017-06-12","High School","2017-06-12","Unemployed","3","Male","1","1","Low priority","1","96076","Married","Starting","800.52","2668.4","1","Email","English","English","Trades person","Education Planning","Very High","2017-06-12","67","neutral","1","Active","2017-06-12","9","63679","300000","Recreation"
"33.132203381384876","23 to 30","110563.75","1993","phone","High","655.3339477542469","2017-03-28","Moderate","1839","2016-05-06","2016-05-06","High School","2018-05-06","Unemployed","2","Female","1","1","Low priority","1","52665","Divorced","Accumulating","1658.45625","5528.1875","1","Email","English","English","Lawyer","Capital Acquisition","High","2016-05-06","67","neutral","1","Inactive","2018-05-06","35","109572","300000","Recreation"
"74.09166383415753","40 to 55","83259.0","1975","none","Medium","676.3984198661834","2016-08-16","Moderate","1004","2018-01-03","2018-01-03","College","2018-01-03","Employed","4","Male","1","1","Low priority","0","64163","Married","Accumulating","1248.885","4162.95","2","Email","English","English","Accountant","Estate Planning","Medium","2018-01-03","67","satisfied","1","Active","2018-01-03","18","123576","1250000","Food"
"54.29429547713456","23 to 30","105177.0","1991","email","Medium","679.3549923821597","2015-06-29","Moderate","1187","2016-06-12","2016-06-12","High School","2016-06-12","Unemployed","3","Male","0","1","Low priority","0","71970","Married","Accumulating","1577.6549999999993","5258.8499999999985","1","Email","English","English","Physician","Capital Acquisition","Low","2016-06-12","67","satisfied","0","Active","2016-06-12","18","136140","100000","Recreation"
"6.684930793470026","65 and over","127789.0","1942","email","Very High","735.8999050088222","2016-03-04","Aggressive","1612","2018-04-02","2018-04-02","Professional","2018-04-02","Retired","1","Female","1","0","Normal priority","0","96819","Single","Spending","1916.835","6389.45","0","In Person","English","English","Professor","Increase Net Worth","Low","2018-04-02","67","very satisfied","1","Active","2018-04-02","73","218942","750000","Savings"
"54.909804742097684","23 to 30","99140.0","1993","email","High","793.7530998942489","2015-02-20","Moderate","1819","2017-03-14","2017-03-14","High School","2017-03-14","Unemployed","3","Male","1","1","Low priority","1","66933","Married","Accumulating","1487.1","4957.0","1","Email","English","English","Lawyer","Capital Acquisition","High","2017-03-14","67","neutral","1","Active","2017-03-14","49","123822","100000","Recreation"
"30.88901229381279","55 to 65","117991.0","1960","email","Low","696.3889904357918","2017-07-09","Growth","1964","2018-07-11","2018-07-11","University","2018-07-11","Homemaker","4","Female","1","1","High priority","0","77711","Married","Accumulating","1769.8649999999998","5899.549999999998","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Low","2018-07-11","67","very satisfied","1","Active","2018-07-11","74","188405","180000","Health"
"99.48227791271957","55 to 65","117861.0","1958","email","Very Low","773.5949068044299","2017-09-03","Growth","1112","2018-04-02","2018-04-02","University","2018-04-02","Employed","4","Female","1","1","High priority","0","90588","Married","Accumulating","1767.9149999999993","5893.049999999998","2","Teleconference","English","English","Data Scientist","Increase Net Worth","High","2018-04-02","67","very satisfied","1","Active","2018-04-02","29","183927","80000","Health"
"68.71569683193437","65 and over","47754.0","1994","email","Very High","793.4576895826074","2015-04-16","Conserviti","1373","2016-07-02","2016-07-02","High School","2016-07-02","Unemployed","3","Male","1","1","Low priority","1","135631","Married","Starting","716.31","2387.7","1","Email","English","English","Trades person","Education Planning","Very High","2016-07-02","67","dissatisfied","1","Active","2016-07-02","35","51138","300000","Recreation"
"90.06393643745298","30 to 40","83413.0","1981","mail","Medium","651.0424072212235","2015-07-16","Moderate","1390","2016-05-21","2016-05-21","College","2016-05-21","Employed","3","Male","1","1","Low priority","1","139077","Married","Accumulating","1251.195","4170.65","1","Email","English","English","Physician","Capital Acquisition","Medium","2016-05-21","67","satisfied","0","Active","2016-05-21","46","118582","100000","Recreation"
"91.77769910476756","40 to 55","101253.0","1976","email","Medium","791.392490678386","2015-03-10","Growth","1449","2017-06-16","2017-06-16","College","2017-06-16","Employed","4","Male","1","1","High priority","0","139945","Married","Accumulating","1518.7949999999996","5062.65","2","Email","English","English","Physician","Capital Acquisition","Very High","2017-06-16","67","satisfied","1","Active","2017-06-16","56","140395","1250000","Food"
"58.541401040656794","30 to 40","102299.0","1981","email","Medium","724.2810951335354","2015-03-14","Growth","1503","2018-01-17","2018-01-17","College","2018-01-17","Employed","3","Male","0","1","Low priority","0","75992","Married","Accumulating","1534.485","5114.95","1","Email","English","English","Accountant","Estate Planning","Medium","2018-01-17","67","satisfied","0","Active","2018-01-17","24","143188","1250000","Recreation"
"42.82184797893366","40 to 55","93246.0","1973","mail","Medium","799.8383379956903","2017-09-07","Growth","1508","2018-02-03","2018-02-03","College","2018-02-03","Employed","4","Male","1","1","High priority","0","66019","Married","Accumulating","1398.69","4662.3","2","Email","English","English","Physician","Capital Acquisition","Very High","2018-02-03","67","satisfied","1","Active","2018-02-03","52","131003","1250000","Food"
"67.6894544787977","55 to 65","88904.0","1961","email","Low","682.0738027116031","2017-08-31","Growth","1571","2018-09-02","2018-09-02","University","2018-09-02","Employed","4","Female","1","1","High priority","0","114862","Married","Accumulating","1333.56","4445.2","2","Teleconference","English","English","Data Scientist","Estate Planning","Low","2018-09-02","67","satisfied","0","Active","2018-09-02","6","144754","150000","Health"
"97.38479987752424","23 to 30","65029.0","1988","none","High","750.9938168705852","2015-11-28","Conserviti","1652","2016-09-22","2016-09-22","High School","2016-09-22","Unemployed","3","Male","1","1","Low priority","0","51493","Married","Accumulating","975.435","3251.4500000000007","1","Email","English","English","Lawyer","Education Planning","Very High","2016-09-22","67","neutral","1","Active","2016-09-22","75","80432","300000","Recreation"
"37.40351446090651","65 and over","98475.0","1943","email","Very Low","765.973052579238","2014-07-14","Growth","1885","2016-07-11","2016-07-11","Professional","2016-07-11","Retired","1","Female","1","1","High priority","0","45916","Single","Accumulating","1477.125","4923.75","0","In Person","English","English","Professor","Increase Net Worth","High","2016-07-11","67","very satisfied","0","Active","2016-07-11","14","177022","80000","Savings"
"3.426200561541227","65 and over","153323.75","1948","none","Very High","681.3256603897889","2015-12-21","Aggressive","1981","2016-07-03","2016-07-03","Professional","2018-07-03","Retired","2","Male","1","0","Normal priority","1","77745","Married","Spending","2299.85625","7666.1875","0","In Person","English","English","Professor","Increase Net Worth","Very High","2016-07-03","67","very satisfied","1","Inactive","2018-07-03","53","212023","750000","Insurance"
"62.493714311398875","30 to 40","105011.0","1980","phone","Medium","769.1238445835437","2014-12-01","Growth","1011","2016-01-31","2016-01-31","College","2016-01-31","Employed","3","Male","0","1","High priority","1","79627","Married","Accumulating","1575.165","5250.55","1","Email","English","English","Accountant","Estate Planning","Low","2016-01-31","67","satisfied","0","Active","2016-01-31","3","145496","1250000","Housing"
"10.496373530664503","23 to 30","55116.0","1989","phone","Very High","696.2255525407387","2014-11-22","Conserviti","1193","2016-10-17","2016-10-17","High School","2016-10-17","Employed","3","Male","1","1","Low priority","0","70397","Married","Starting","826.7399999999999","2755.8","1","Email","English","English","Lawyer","Education Planning","Very High","2016-10-17","67","neutral","0","Active","2016-10-17","65","67644","300000","Recreation"
"48.09701573509407","40 to 55","60365.0","1971","email","High","705.5477930238698","2016-10-11","Moderate","1366","2017-07-04","2017-07-04","College","2017-07-04","Employed","4","Male","0","1","Low priority","1","103826","Married","Accumulating","905.475","3018.25","2","Email","English","English","Physician","Capital Acquisition","Medium","2017-07-04","67","satisfied","1","Active","2017-07-04","54","94073","100000","Food"
"28.606227843678532","40 to 55","98674.0","1969","none","Low","796.8322715227213","2016-11-21","Growth","1428","2017-11-01","2017-11-01","University","2017-11-01","Employed","4","Male","1","1","High priority","1","61938","Married","Accumulating","1480.11","4933.7","2","Teleconference","English","English","Data Scientist","Estate Planning","Medium","2017-11-01","67","satisfied","1","Active","2017-11-01","55","150193","150000","Personal"
"98.15428267963337","55 to 65","122373.0","1953","phone","Very Low","672.8041113302697","2016-12-10","Growth","1986","2018-06-02","2018-06-02","PhD","2018-06-02","Retired","1","Female","1","0","High priority","1","140122","Single","Accumulating","1835.595","6118.6500000000015","0","In Person","English","English","Professor","Increase Net Worth","Low","2018-06-02","67","very satisfied","1","Active","2018-06-02","50","204792","80000","Transportaion"
"12.488441315038715","55 to 65","90289.0","1960","email","Low","751.7348379192274","2015-11-11","Growth","1402","2016-09-22","2016-09-22","University","2016-09-22","Homemaker","4","Female","1","1","High priority","0","111820","Married","Accumulating","1354.3349999999996","4514.45","2","Teleconference","English","English","Data Scientist","Increase Net Worth","Low","2016-09-22","67","very satisfied","0","Active","2016-09-22","58","151735","150000","Health"
"33.721710899684744","23 to 30","72988.0","1987","email","High","784.7952440670673","2014-05-09","Moderate","1879","2016-07-07","2016-07-07","High School","2016-07-07","Employed","3","Male","1","1","Low priority","1","127164","Married","Accumulating","1094.82","3649.4","1","Email","English","English","Lawyer","Capital Acquisition","Medium","2016-07-07","67","neutral","1","Active","2016-07-07","47","95843","300000","Recreation"
"40.433400287150974","40 to 55","50065.0","1975","none","High","680.4678412293683","2016-03-16","Conserviti","1702","2018-05-24","2018-05-24","College","2018-05-24","Employed","4","Male","1","1","Low priority","0","101722","Married","Accumulating","750.975","2503.25","2","Email","English","English","Physician","Capital Acquisition","Medium","2018-05-24","67","satisfied","1","Active","2018-05-24","1","81898","300000","Food"
"39.30354012122008","40 to 55","80563.0","1972","none","Medium","675.424512218775","2014-03-08","Moderate","1805","2016-01-03","2016-01-03","College","2016-01-03","Employed","4","Male","0","1","High priority","1","104762","Married","Accumulating","1208.445","4028.15","2","Email","English","English","Physician","Capital Acquisition","Very High","2016-01-03","67","satisfied","1","Active","2016-01-03","9","118069","1250000","Food"
"40.64597001027382","23 to 30","101112.5","1990","none","High","794.1761859029497","2015-11-11","Moderate","1090","2016-03-11","2016-03-11","High School","2018-03-11","Unemployed","2","Female","1","1","Low priority","0","134006","Divorced","Accumulating","1516.6875","5055.625","1","Email","English","English","Lawyer","Capital Acquisition","Very High","2016-03-11","67","neutral","0","Inactive","2018-03-11","61","99537","300000","Recreation"
"40.35770551175272","65 and over","117374.0","1944","mail","Very High","659.0737329804186","2017-07-22","Aggressive","1202","2018-05-24","2018-05-24","Professional","2018-05-24","Retired","1","Female","1","0","Normal priority","0","73444","Single","Spending","1760.61","5868.7","0","In Person","English","English","Professor","Increase Net Worth","Very High","2018-05-24","67","very satisfied","1","Active","2018-05-24","60","205131","750000","Savings"
"78.89013471194754","65 and over","127258.0","1937","none","Very High","704.3557992683023","2014-08-07","Aggressive","1371","2016-06-30","2016-06-30","Professional","2016-06-30","Selfemployed","1","Female","1","0","Normal priority","1","84078","Divorced","Spending","1908.87","6362.9000000000015","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-06-30","67","very satisfied","1","Active","2016-06-30","63","224867","1250000","Giving"
"6.515110259821014","65 and over","142957.0","1939","none","Very High","689.5935499975534","2014-11-01","Aggressive","1445","2016-01-11","2016-01-11","Professional","2016-01-11","Selfemployed","1","Female","0","0","Normal priority","1","63641","Divorced","Gifting","2144.355","7147.8499999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-01-11","67","very satisfied","1","Active","2016-01-11","32","246803","1250000","Giving"
"95.06037989998457","30 to 40","101973.0","1982","phone","Medium","704.6128954536943","2014-02-26","Moderate","1836","2016-06-08","2016-06-08","College","2016-06-08","Employed","3","Male","1","1","Low priority","1","70706","Married","Accumulating","1529.5949999999998","5098.65","1","Email","English","English","Physician","Capital Acquisition","Medium","2016-06-08","67","satisfied","1","Active","2016-06-08","69","141595","1250000","Recreation"
"76.68639471885099","65 and over","94875.0","1948","mail","Low","730.2708627511969","2015-01-16","Growth","1012","2016-04-28","2016-04-28","PhD","2016-04-28","Homemaker","1","Female","0","1","High priority","0","67446","Single","Accumulating","1423.125","4743.75","0","Teleconference","English","English","Data Scientist","Increase Net Worth","Very Low","2016-04-28","67","very satisfied","1","Active","2016-04-28","64","166940","180000","Insurance"
"80.61092523461875","65 and over","110460.0","1939","phone","Very High","788.2342295297481","2014-07-11","Aggressive","1568","2016-10-17","2016-10-17","Professional","2016-10-17","Retired","1","Female","1","0","Normal priority","0","49995","Divorced","Spending","1656.9","5523.0","0","In Person","English","English","Professor","Increase Net Worth","Low","2016-10-17","67","very satisfied","1","Active","2016-10-17","11","198875","750000","Giving"
"81.96107285307588","30 to 40","91532.0","1979","email","Medium","651.3683322325394","2017-08-10","Moderate","1764","2018-02-07","2018-02-07","College","2018-02-07","Employed","3","Male","1","1","Low priority","1","86865","Married","Accumulating","1372.9799999999998","4576.5999999999985","1","Email","English","English","Physician","Capital Acquisition","Low","2018-02-07","67","satisfied","1","Active","2018-02-07","14","129831","1250000","Housing"
"38.015049611794524","55 to 65","77398.0","1956","none","Low","797.2603182680801","2015-12-07","Growth","1101","2017-07-02","2017-07-02","PhD","2017-07-02","Homemaker","2","Female","1","1","High priority","1","88291","Married","Accumulating","1160.9699999999998","3869.9","0","Teleconference","English","English","Data Scientist","Estate Planning","Very High","2017-07-02","67","satisfied","0","Active","2017-07-02","71","134332","150000","Health"
"35.47918182164486","65 and over","127337.0","1934","phone","Very High","704.2091127047365","2015-04-13","Aggressive","1376","2017-11-29","2017-11-29","Professional","2017-11-29","Selfemployed","1","Female","1","0","Normal priority","1","82781","Divorced","Gifting","1910.055","6366.8499999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2017-11-29","67","very satisfied","1","Active","2017-11-29","1","230742","1250000","Uncategorized"
"58.66574868431576","65 and over","167748.75","1940","phone","Very High","681.7397884590105","2017-11-04","Aggressive","1976","2016-05-18","2016-05-18","Professional","2018-05-18","Selfemployed","2","Male","1","0","Normal priority","0","140680","Married","Spending","2516.23125","8387.4375","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2016-05-18","67","very satisfied","0","Inactive","2018-05-18","6","233817","1250000","Savings"
"0.4616635173422789","55 to 65","89833.75","1958","phone","Medium","729.2025985613791","2015-09-18","Growth","1534","2016-09-23","2016-09-23","University","2018-09-23","Homemaker","4","Male","1","1","High priority","0","139824","Married","Accumulating","1347.50625","4491.6875","2","Teleconference","English","English","Data Scientist","Estate Planning","High","2016-09-23","67","satisfied","1","Inactive","2018-09-23","14","124580","1250000","Health"
"17.92149379647192","65 and over","122127.0","1941","phone","Very High","687.6263106669229","2016-02-18","Aggressive","1851","2017-07-02","2017-07-02","Professional","2017-07-02","Selfemployed","1","Female","0","0","Normal priority","0","139582","Divorced","Spending","1831.905","6106.3499999999985","0","In Person","English","English","Software Developer","Retirement Planning","Very High","2017-07-02","67","very satisfied","1","Active","2017-07-02","43","217014","750000","Savings"
"77.5264516886144","30 to 40","124225.0","1978","phone","Low","779.7319383919673","2015-09-08","Growth","1870","2018-08-27","2018-08-27","College","2018-08-27","Employed","3","Male","0","1","High priority","1","111694","Married","Accumulating","1863.375","6211.25","1","Email","English","English","Accountant","Estate Planning","Medium","2018-08-27","67","satisfied","0","Active","2018-08-27","74","173810","150000","Housing"
"12.246946728617766","30 to 40","51054.0","1983","phone","Very High","688.6290923960379","2015-10-18","Conserviti","1940","2018-01-18","2018-01-18","College","2018-01-18","Employed","3","Male","1","1","Low priority","1","46064","Married","Starting","765.81","2552.7","1","Email","English","English","Lawyer","Capital Acquisition","Medium","2018-01-18","67","neutral","1","Active","2018-01-18","5","71838","300000","Recreation"
"42.95181681207064","65 and over","146555.0","1948","phone","Very Low","709.9610403998182","2017-02-05","Growth","1392","2016-02-04","2016-02-04","PhD","2018-02-03","Homemaker","2","Male","1","0","High priority","0","96827","Married","Accumulating","2198.325","7327.75","0","Other","English","English","Professor","Increase Net Worth","Medium","2016-02-04","67","very satisfied","0","Inactive","2018-02-03","6","194759","80000","Insurance"
"9.155209928064801","55 to 65","152973.75","1960","none","Very Low","688.5614744088508","2015-04-17","Growth","1526","2016-03-07","2016-03-07","University","2018-03-07","Employed","4","Male","1","0","High priority","0","91838","Married","Accumulating","2294.60625","7648.6875","2","Teleconference","English","English","Data Scientist","Philanthropy","High","2016-03-07","67","satisfied","1","Inactive","2018-03-07","31","184316","80000","Health"
"42.86903195679341","30 to 40","97479.0","1977","mail","Medium","660.4718325371597","2015-12-24","Growth","1535","2016-04-10","2016-04-10","College","2016-04-10","Employed","3","Male","1","1","High priority","0","49126","Married","Accumulating","1462.185","4873.95","1","Email","English","English","Accountant","Estate Planning","Very Low","2016-04-10","67","satisfied","1","Active","2016-04-10","74","144308","1250000","Housing"
"98.16231978562868","30 to 40","96213.0","1980","phone","Medium","676.878057565688","2016-11-24","Moderate","1178","2017-11-01","2017-11-01","College","2017-11-01","Employed","3","Male","0","1","Low priority","0","122712","Married","Accumulating","1443.195","4810.65","1","Email","English","English","Physician","Capital Acquisition","Very High","2017-11-01","67","satisfied","0","Active","2017-11-01","42","130767","1250000","Housing"
"62.3636241620266","65 and over","123573.0","1950","phone","Very High","794.1620935415359","2017-02-20","Aggressive","1309","2018-03-13","2018-03-13","PhD","2018-03-13","Employed","2","Female","1","0","High priority","0","77569","Married","Spending","1853.595","6178.6500000000015","0","Other","English","English","Professor","Increase Net Worth","High","2018-03-13","67","very satisfied","1","Active","2018-03-13","73","197899","750000","Transportaion"
"87.13465676891678","65 and over","143339.0","1949","phone","Very High","792.1999649488743","2016-07-13","Aggressive","1338","2018-05-05","2018-05-05","PhD","2018-05-05","Homemaker","1","Female","1","0","Normal priority","0","105015","Single","Spending","2150.085","7166.95","0","In Person","English","English","Professor","Increase Net Worth","Very High","2018-05-05","67","very satisfied","0","Active","2018-05-05","3","235283","1250000","Insurance"
