ACCOUNT_ID,ALGO_INSTRUMENT_ID,ALGO_PORTFOLIO_ID,ALGO_POSITION_ID,BOOK_VALUE,CURRENCY,EFFECTIVE_DATE,FINANCIAL_ASSET_ID,MARKET_VALUE,OPEN_POSITION_INDICATOR,POSITION_ID,POSITION_SIZE,SHORT_POSITION_INDICATOR,VALUATION_DATE
126472,140463,108885,135934,397.93558591852633,EUR,1982-04-04,45152,534.3063505808494,True,1648,363.93536986999015,True,1954-03-08
74820,122090,143106,134087,902.4064119159565,CAD,2004-01-21,75478,125.19999453968173,True,1649,505.06679799370534,True,1978-01-09
113157,71209,139647,52669,539.8341967298592,GBP,2011-07-02,117384,271.84494030115826,True,1650,157.46106104330875,False,1995-08-21
135144,89699,129347,47307,19.396988152242333,EUR,1978-03-14,67005,874.3739454687911,False,1651,5.797564167000413,False,1954-02-25
103199,107891,99630,62598,610.5400606546988,CAD,1980-03-04,144303,740.1250947737357,False,1652,329.6352918182707,False,1991-05-20
110668,87354,48944,108113,520.2064549873763,GBP,1996-04-19,118533,650.2273774752858,False,1653,722.8481363836194,False,1998-10-12
125078,137696,109777,120568,209.3737878213471,GBP,1976-08-17,94353,339.08065733030014,True,1654,241.2343791354536,False,1991-05-13
107593,64390,56946,77896,298.6548895061636,CAD,1999-08-02,142926,706.51281530079,False,1655,481.4979411677741,True,1969-04-10
61164,73429,85954,65204,725.1049985213448,GBP,1962-01-10,75111,0.5604087004789904,True,1656,369.1237781192459,False,1951-09-17
86627,77421,70765,55577,663.2978081497048,GBP,1972-09-26,69923,754.88456789306,False,1657,303.91493227673107,False,1992-04-21
142553,122777,59998,81589,176.6110026436467,USD,1986-10-12,74248,541.7521608547559,False,1658,172.24232023803793,True,1998-03-03
114050,84575,67969,58493,606.302075841129,GBP,1980-04-14,61010,158.4974684518432,True,1659,724.7109102622805,False,2014-03-17
139883,79388,108186,76778,385.4668353965722,CAD,1993-01-13,121828,817.3799777652524,True,1660,459.553683838657,True,1994-02-27
132629,90238,68087,45132,965.4266682427973,GBP,2004-03-02,124121,118.60525308405568,True,1661,799.638125710119,True,1964-06-17
98233,144945,68604,69165,478.83105373709424,CAD,1973-12-27,69881,390.80704066753907,True,1662,109.73766132652152,True,1974-06-11
47406,47125,125290,56186,389.002006325889,GBP,1968-01-26,55085,355.87163848595736,True,1663,151.52189668883543,False,1966-08-15
78967,94794,142704,65485,991.9764169719739,USD,1985-01-04,79348,680.0303673665213,True,1664,519.1713308997857,True,1990-12-12
136864,79216,108152,142317,104.70190032433824,USD,1998-09-28,136679,932.8857157907214,False,1665,790.4777541872586,True,1978-02-27
64649,81751,110149,46478,208.71574601494757,EUR,1966-10-25,114772,183.91383512516234,False,1666,838.8530835087415,False,1992-12-21
97918,134280,142925,71677,443.42346575844977,USD,1993-08-07,138144,769.9109540453204,True,1667,197.79164447567211,False,1988-04-03
93184,111941,131316,113659,989.4004698252089,USD,1975-04-30,68016,788.4137931230097,True,1668,247.80194410348483,False,1952-12-22
80155,117699,136558,60444,874.4523999104108,CAD,1999-10-20,92765,563.6077319373002,True,1669,165.10026537794593,True,1959-07-30
127673,98924,110092,66538,600.3005442340716,EUR,1961-06-12,69912,678.7012508199471,False,1670,936.3377160190718,False,1950-07-11
65248,55715,111002,86991,983.6066809681532,GBP,2009-01-27,65012,519.0911507492829,False,1671,219.10148932352686,False,1969-10-21
82759,60251,52600,82962,757.6165281155576,EUR,1956-05-22,81754,919.3601279061295,False,1672,527.305419359881,True,1998-01-15
84148,47592,102102,119407,338.9598072714105,CAD,1952-03-25,136198,174.82717746079052,True,1673,967.7085955781018,True,2013-03-28
84297,85643,49607,127695,423.2545801421227,CAD,2014-06-28,84353,132.2165903982911,False,1674,273.619092181776,False,2003-04-01
61109,81261,89129,66532,414.7974235970689,CAD,2013-12-21,79144,508.9600054337492,False,1675,191.8017516136461,False,2002-03-31
91475,78169,71989,116933,909.7924249003097,USD,1976-10-31,91226,294.28933722492354,False,1676,161.15793689381576,True,2011-07-08
55314,110089,109553,137489,449.8959840730222,USD,2015-07-11,143376,957.8095791433298,False,1677,82.63381061604363,False,2008-12-24
88234,63412,130984,134646,297.15138956086923,EUR,1967-01-17,139483,268.43367931975524,True,1678,856.6570586116842,False,1961-07-26
94293,140090,142587,144175,954.4618302630199,CAD,1989-09-27,132597,802.7397866743916,False,1679,700.1885392042791,False,2016-04-24
134919,130537,115184,132336,667.4723093350135,USD,1973-01-12,76031,726.3818909458226,False,1680,813.7590811908426,False,1978-09-02
81018,119385,133084,114335,875.7491163439942,CAD,1990-10-15,108695,553.099291846761,True,1681,690.0155596146814,True,2007-01-14
111973,76940,105986,52098,466.9681763535251,EUR,1952-05-14,111705,181.10762696874767,False,1682,135.8157344799672,True,1974-06-20
141824,108596,131741,79057,984.1702742007274,EUR,2005-04-17,109539,587.8738114966287,False,1683,256.6324880305847,False,1956-09-19
89732,143410,136176,67400,655.9037546449093,CAD,2000-11-08,83580,796.9049549731649,True,1684,223.1102945789347,True,1957-07-26
89101,118696,93388,111231,775.0914721933756,CAD,1967-05-04,64736,24.50031938399865,True,1685,816.7785373885267,False,1978-04-09
125623,111411,103262,132370,826.0099157628778,GBP,1996-01-01,101276,863.7996231871616,False,1686,843.2288257121307,False,1978-10-26
69100,111102,143260,79044,193.27986206387015,USD,1972-05-18,56892,32.734979391237815,True,1687,177.75580088340965,False,1959-03-25
68525,108313,99373,85244,671.3859490622624,EUR,1986-08-06,54718,547.4088908724677,True,1688,8.961555654039241,True,2011-06-21
118373,139628,56021,45823,496.5701006754535,EUR,1979-05-15,116083,699.3014014452091,True,1689,932.3720110117569,True,1960-01-03
69014,60350,49624,119349,961.7382974539742,CAD,2006-11-24,111000,737.5292018542601,False,1690,849.0642560377441,False,2003-09-04
68727,126920,67628,139475,729.9122707383736,CAD,1964-06-28,65620,231.11686492595356,True,1691,916.4613193259829,False,2017-01-17
46628,131215,60560,128920,417.3950951326029,EUR,1954-01-28,57408,230.31978332076858,True,1692,702.7856592441146,True,1995-05-28
76388,144384,112885,129851,228.32622068382048,GBP,1983-08-23,92547,839.7429827560894,False,1693,828.1795274314005,False,2001-08-13
60714,50310,124606,128370,136.8959198253738,EUR,1981-08-07,85894,164.86750010583017,True,1694,817.8531253377323,True,1999-03-09
94094,99674,96848,57889,217.39570804225912,EUR,1969-03-09,87420,218.27896064064106,True,1695,568.8724862296035,False,2002-11-12
117230,144861,65327,86970,56.049230787206234,EUR,1979-06-20,52321,190.51411869896017,False,1696,620.9540351474448,True,2011-02-01
66014,114917,104205,117391,305.88590436763855,USD,1976-03-22,114163,251.5586096627086,True,1697,848.4982864917461,False,1981-12-24
62388,124262,100593,80110,887.0154430577555,USD,1996-10-21,89716,674.210953944695,True,1698,616.23137670033,False,2001-01-26
140773,71935,45804,62275,419.00354863461973,GBP,1966-04-03,80421,703.9771831234096,True,1699,789.9839124446708,False,1979-10-05
63437,143178,77311,116009,993.7770854420042,USD,1986-11-27,103236,602.4488431733761,False,1700,547.9930256149358,False,1981-11-27
85518,113721,46477,81901,858.3262752921706,USD,1992-09-18,45329,708.3296907600643,False,1701,258.21903682254157,True,2003-09-29
108544,125918,140556,71443,631.9056248734664,USD,1972-12-04,98076,115.93594140587798,True,1702,178.44945321153605,True,2013-10-30
133806,122318,133270,97682,953.6049612801969,CAD,1979-06-21,93761,896.1216661391951,True,1703,490.558582984246,False,1958-02-17
122934,144864,120215,81639,953.652620547724,CAD,1982-08-29,46186,837.9493107697418,True,1704,605.3617738624444,True,1981-07-22
121100,116460,57198,76587,928.1800683433478,GBP,2003-07-30,80271,231.43100463643697,False,1705,408.894921804064,True,1972-12-28
122629,103822,47621,80691,720.354704318244,CAD,1982-12-17,127777,77.53472379386194,False,1706,480.605873136544,False,2002-12-21
141478,121899,93808,73253,694.6818400848493,GBP,1956-06-04,104999,457.40105364805794,False,1707,746.2365290404251,False,1966-02-07
143343,105473,83339,94450,232.42383204048335,USD,1960-08-10,103158,117.2707536963259,False,1708,807.4247191902012,True,1960-11-09
138958,83775,133263,108768,328.2635893280723,USD,1977-05-22,129376,966.359471728461,False,1709,529.1670832002183,False,1985-06-15
68795,100168,92855,135214,263.6792380955444,CAD,2009-01-25,65390,386.0058052611932,True,1710,442.48473191640426,False,2003-02-23
127527,61615,101764,110304,572.4709999233996,EUR,1966-04-06,114653,443.8720090399241,True,1711,500.04142004817896,True,1957-07-30
116415,128680,83125,122407,557.6654336759245,GBP,1977-05-19,136112,526.0415927893664,True,1712,722.5635369932335,True,1952-01-02
63069,109906,126485,88164,976.4334641446363,CAD,1962-06-23,140493,191.4445623982532,False,1713,626.9086219457092,False,1994-03-22
53493,68433,84786,50491,866.9334648387348,GBP,1958-03-18,131601,887.9551124476039,True,1714,680.9502279807589,True,1972-12-06
47187,122136,125955,84849,33.27362699444366,USD,1976-12-07,123853,961.9368016061743,True,1715,854.9721680142502,True,1986-06-23
48725,140695,50549,76614,352.0628777469804,USD,2000-02-21,78412,241.18227912795476,True,1716,534.6040489933736,False,2010-07-16
139468,65386,118224,103738,35.11414280830512,EUR,1993-09-17,78054,599.4623530049255,False,1717,28.59478176894778,True,2005-02-17
50774,90331,93653,78375,998.5766081112465,USD,1994-11-25,117055,846.9834360041247,True,1718,863.2871485971564,False,2004-04-10
124159,64391,119465,124944,56.705391569607315,CAD,2002-08-04,76922,484.4343162870478,True,1719,542.7972147473547,False,1962-08-16
133058,73471,58754,122679,420.78699009793706,USD,1966-01-09,63176,953.4240591015579,False,1720,601.6641254583253,True,1966-04-26
63700,52236,77213,133381,88.97270858067085,USD,1978-02-25,71146,757.6175552393282,False,1721,271.78068264588086,False,1986-09-03
91847,65208,46027,108814,566.9252995335102,CAD,1956-03-29,123144,38.06365492068225,False,1722,66.99247603930259,False,1991-06-05
71369,122561,76608,93425,311.44708716181896,EUR,1974-03-09,81555,708.6795805319116,False,1723,616.5552739912721,False,2016-06-05
81032,97961,46707,115391,162.34794582062983,GBP,2012-08-03,116421,83.4758520051223,False,1724,401.2443794194786,True,1958-06-18
132110,140040,75864,73173,640.3940238545014,CAD,1985-12-04,77295,904.8046253025042,False,1725,323.22603341443823,True,1982-10-14
81842,58159,55089,64689,536.9120488579209,CAD,1979-10-11,64699,49.78269664522549,False,1726,978.3962601287278,True,1960-12-13
127735,113889,114254,47323,353.78011726226816,USD,1979-09-04,103639,584.994158065779,True,1727,779.6920560007401,False,1992-06-17
70075,75154,125098,51622,516.116682289482,CAD,1962-01-01,114807,580.0197268617912,False,1728,703.7814159505342,False,1963-09-16
61289,50680,113052,61712,572.5625294602047,EUR,1979-10-18,81992,259.01235384633856,True,1729,704.6204236792213,False,1995-10-04
78593,121105,112648,119194,511.3426233783858,CAD,1997-07-07,125875,622.6932714436671,True,1730,787.9233011977693,True,1959-08-14
48524,102118,47615,50971,169.46976853057083,USD,2009-02-26,101621,67.62690931401147,True,1731,475.90527521427555,True,1985-04-02
72032,61447,88208,114826,796.2883450408804,USD,2008-09-14,56382,177.161804648305,False,1732,666.9193850653285,False,2001-10-20
112506,118758,143760,135800,203.85557290733152,GBP,1968-05-08,86939,673.5313848384357,False,1733,123.64292324692117,True,2013-10-23
111674,56459,137577,114781,380.69733257862464,GBP,1979-05-25,76694,47.93928255451072,False,1734,822.1380712842524,False,2006-05-01
110274,105829,118916,98191,514.389406287805,EUR,1950-08-20,88878,469.1093929071468,True,1735,44.07192197355055,False,1974-03-26
78334,62153,113997,136413,945.6741915618097,GBP,2011-08-25,142476,336.07467264421757,False,1736,518.5872634359239,False,2014-05-12
82710,60723,94911,67915,915.6588535874866,EUR,1964-03-04,103137,999.9890763757617,False,1737,103.17093281885819,True,1955-10-22
99693,116893,140820,49328,864.8316381281722,USD,2011-01-31,78197,725.4227945880584,True,1738,595.8190041957479,False,2004-09-22
68865,137942,143092,72008,523.4541230805103,USD,2012-06-07,84173,241.74838106350956,True,1739,837.312229164132,False,1985-08-18
75513,77299,96763,93815,908.5951591608418,CAD,1992-05-04,97223,519.1444720139796,False,1740,254.99728860903687,True,1990-08-09
79875,139727,81325,123335,300.62577283377107,CAD,1989-02-22,114066,57.536461939671604,True,1741,118.38839539990148,True,2008-05-26
130147,104165,61652,116342,171.4355270382743,USD,1967-01-09,88088,907.9386053644293,True,1742,488.166558099193,False,1996-05-07
107854,93894,84259,143768,407.1508923173827,USD,1951-05-19,119762,203.7442461795016,False,1743,830.2700499994094,True,1964-10-11
47230,97133,47623,120851,220.84125031971425,USD,1970-08-02,82069,391.28807755969615,False,1744,198.2247515668551,True,1966-12-11
119315,61048,144133,88883,588.214219309444,EUR,2008-05-05,61553,701.8962360092085,False,1745,187.72443163708456,False,1996-05-12
114127,104683,95221,88761,649.4850277794602,USD,1981-06-23,100540,20.572447713883502,False,1746,43.62035832134604,True,2010-01-22
123951,125114,54984,138937,147.38188256744527,USD,2001-08-31,50462,833.9546931353943,True,1747,193.67917522297807,False,1990-06-27
86866,142887,130407,96791,660.623055209501,USD,1982-12-07,91616,613.1443875228899,True,1748,549.7719207336764,False,1968-04-02
107770,81445,129661,60341,197.52614927246526,USD,2002-09-24,120732,211.40676469501335,False,1749,641.6878330955597,True,1952-11-22
75986,69986,117464,53920,548.0776733773017,USD,1979-01-29,118545,469.5444192951861,True,1750,818.4590746182771,False,1972-03-28
79308,73338,71397,114656,974.3026792477253,USD,1982-04-07,86598,633.8760424650792,True,1751,550.4781109412127,True,2012-01-31
60489,74629,134089,106819,169.30183393955406,USD,1965-10-24,58097,816.4248086652491,False,1752,79.92350624716215,True,1987-10-26
68563,88930,129212,135117,19.250746462019674,USD,1986-06-20,134903,552.0004959067079,True,1753,942.3712851127253,True,2015-12-17
76834,58243,111602,60181,132.0354579293061,EUR,2005-01-21,119688,910.9321908432722,False,1754,573.7737922636271,False,1950-01-31
96984,102041,128076,112289,997.5737436773808,USD,1982-07-26,121712,187.94474351074592,True,1755,917.7770523220694,False,1964-05-29
143204,94617,55072,111279,546.1186509230924,GBP,1998-08-09,57675,230.88164320271613,False,1756,665.6208507249321,False,2007-07-30
121001,74427,116323,64879,68.71367327496247,USD,1957-01-16,47499,571.0032628203822,False,1757,803.6639583905489,False,1970-01-26
144746,121497,78376,70961,112.29809892237085,EUR,1956-06-08,70420,127.24150102672066,False,1758,415.75387773998756,False,1981-06-19
121188,105534,67653,103505,4.537132539675657,EUR,1973-04-02,92266,927.739951466292,False,1759,730.9709010435657,False,1993-03-23
57984,99981,131565,50681,826.722879886659,GBP,1956-09-27,120280,160.23062544957384,False,1760,725.5555877667774,False,1950-06-07
104914,142536,97003,95649,762.9614253237733,EUR,1972-02-17,58864,891.3552434989344,False,1761,82.9287126029783,False,1967-09-04
106758,91270,96787,105808,283.74374695249406,EUR,1959-03-30,76256,762.1718784879852,False,1762,489.3069997838444,False,1976-10-14
93423,73463,123106,65224,251.44866811969834,CAD,1975-08-03,113747,970.1485918457979,True,1763,363.8201516030869,True,1995-08-09
107431,56332,120535,94916,406.28302149971074,GBP,1968-05-26,114311,863.3802329833562,False,1764,260.34267865743794,True,1975-01-09
99434,137648,130047,119564,382.9485582531148,GBP,1981-08-03,89030,989.7681978962132,True,1765,604.4455251426194,True,1969-02-25
93363,86367,120720,87635,856.1194749293992,CAD,1990-11-13,66796,690.7187400544151,True,1766,440.2499202455569,True,1963-05-02
116415,123785,70698,116287,911.5788403558926,CAD,1987-10-19,119989,456.88789968840416,True,1767,414.02882434057085,True,1973-08-13
97560,46626,120091,144950,14.313429400515735,GBP,2009-03-13,109637,341.3555359828578,True,1768,625.664680927329,True,1985-11-22
83555,63242,61672,62280,705.9567379909246,EUR,1998-05-14,62998,599.4108825997728,True,1769,355.79593727234817,True,2006-09-14
87629,106718,49312,86988,740.3043726221314,USD,2010-10-18,77461,900.8051688072499,False,1770,124.98147380779784,True,1989-02-04
119299,103995,70098,143745,754.6096120425882,USD,2017-09-23,63107,513.9603517610624,True,1771,548.6242477903912,True,1984-10-08
108963,94247,110987,69047,523.6144388184185,CAD,1972-01-24,86801,338.2067389051743,False,1772,308.6191717082297,False,1989-09-19
77008,132278,69443,119714,913.1318112241371,CAD,1963-02-16,111197,308.59072054821166,False,1773,14.854203587105237,True,2011-10-20
69855,63700,111591,138390,16.517735108773238,USD,1964-05-23,77356,48.54221256773039,True,1774,966.1600889701509,False,2000-09-22
53758,107542,59228,130347,305.00650520625305,EUR,1967-04-17,76223,255.76309491650179,False,1775,483.8459379632096,True,1957-04-26
113624,111826,100100,105708,106.26723197805565,GBP,1952-12-08,66158,153.49209835090645,False,1776,902.5660862613123,True,1961-02-24
129241,94838,121265,95940,233.2306948172303,CAD,1979-02-05,51571,273.50278209595655,False,1777,792.1440054519073,True,1980-06-21
113322,104816,95240,143393,527.1731574225525,EUR,1957-12-05,50471,910.0116932667854,True,1778,722.3315467848862,True,1967-06-22
71110,49709,98534,106833,988.6938866603457,GBP,1954-01-24,62316,843.4491626962694,False,1779,781.0921149183239,False,1952-01-27
132973,132141,58471,45634,388.38486568767337,CAD,1965-12-26,58125,796.9113567533412,True,1780,279.47976408607326,False,1977-07-10
111561,75130,121200,56431,461.32904795248993,GBP,1974-09-10,45529,285.84499180586516,False,1781,939.6071729335375,True,2016-03-14
110865,57679,89296,96097,402.08797088430003,USD,2007-03-02,79836,327.73439032807914,True,1782,852.6731748344206,False,1952-02-09
68849,117363,51676,79822,617.5029696834936,USD,1977-05-28,53722,731.2309471653044,False,1783,274.5030572226213,True,1976-01-02
118360,103579,58839,112342,862.7992200970922,USD,1981-08-22,88312,155.4053438863952,False,1784,682.9066996737388,True,1969-11-01
143540,50576,95893,85587,51.805526494091474,GBP,1984-08-26,114154,494.58832536595236,True,1785,28.489369108991994,True,2015-01-21
92464,99071,106991,84409,791.9951836345884,CAD,1958-12-21,77561,535.6675303444613,True,1786,754.6554167622478,True,1971-02-16
122577,122048,119138,105080,708.2209386969852,CAD,1952-07-03,128308,535.7086888734191,False,1787,310.92899363511003,False,2005-06-10
144882,76786,126540,91931,217.32990137929298,USD,1988-01-18,98373,302.3036349273402,True,1788,865.9628515457994,True,1999-02-12
92341,142877,50771,98041,891.4832897954561,GBP,1953-10-02,54309,77.14000963531107,True,1789,181.29399473593284,False,1989-03-06
135711,121632,74935,121707,91.15395027930384,GBP,2002-08-18,101129,825.4255999690254,False,1790,224.43042755952186,True,2014-02-19
138111,63285,104704,117650,605.2773933747285,GBP,1968-02-15,82191,92.12634062242236,True,1791,672.5450291669214,True,1996-06-10
94574,60923,60293,99430,106.54949616238574,USD,1965-04-21,76888,791.5625309016679,True,1792,591.5273049653206,False,2004-11-28
71762,50711,131426,79986,563.3402985782892,CAD,1964-12-29,96809,134.73605036351893,False,1793,561.4969378949793,True,1993-09-01
144499,69953,116194,108437,24.051524981593086,CAD,2010-06-14,98785,726.1543114499126,True,1794,901.4460258236408,True,1965-03-09
84333,90479,124914,128245,209.94924731995607,EUR,1996-12-12,51642,628.0549540130114,True,1795,605.483891400362,False,1986-04-22
130183,71866,111597,130442,616.6419977051073,USD,1958-01-27,58707,674.8823102553221,False,1796,404.43084727602525,False,1991-03-29
143137,122593,133801,132215,682.8633217308184,USD,1969-04-26,56449,37.858161330597994,True,1797,559.5685500753652,False,2011-01-17
101748,50744,99750,59773,842.0184589003566,USD,1969-12-05,129549,711.7239586621924,False,1798,175.7586677500052,True,1956-07-04
55986,101026,114063,141192,43.417321288113,EUR,1971-01-02,136074,559.2145926086521,False,1799,863.3190580722003,False,1975-03-11
56381,118092,73848,48753,89.0887663790057,USD,2001-02-21,57616,329.467451032664,False,1800,625.0999986229527,True,1977-08-21
104127,101030,107687,93304,166.5557499990068,EUR,2009-05-10,69971,860.4147509831884,True,1801,395.75785266845884,True,1991-04-14
133730,96398,121464,48302,220.60492484418538,CAD,1951-02-13,142107,895.5143900200503,True,1802,105.47667128956407,False,2014-08-21
129528,79310,138962,45340,817.7837121156092,EUR,1985-05-20,124407,103.12976880613911,False,1803,49.45756792189728,True,1993-02-04
109914,131143,64739,66185,27.768658683829745,GBP,1991-02-24,69238,430.94014714302165,True,1804,211.90924673961393,True,1984-06-03
95910,117878,135158,57672,483.78750030281617,CAD,1980-01-16,86885,176.1878505590318,True,1805,248.83035103028655,False,2014-10-18
114049,105148,121215,129212,68.59997206663866,EUR,2017-10-21,115632,728.3065410713951,False,1806,259.0335706613333,True,2011-05-02
46823,98147,56410,113201,892.0299058984975,EUR,1974-02-06,86007,389.40703428393624,False,1807,653.6483224954243,False,1966-10-05
130834,123826,94345,81371,61.50368820934742,EUR,1992-04-21,52182,466.0824704714064,False,1808,53.315420839828064,True,1985-04-07
49896,66074,79096,119955,61.134893036510924,USD,1978-07-10,113321,295.36090668159613,False,1809,492.07083135527654,False,1973-01-27
63935,45140,135107,50213,902.4471692735225,GBP,1969-09-30,48545,0.3982645224136222,False,1810,559.7575637899623,True,2012-07-09
56655,85711,120779,94833,910.1434015833066,GBP,1951-05-28,76331,273.1975139746703,False,1811,461.89969841081756,True,1961-08-11
128811,87521,124610,101006,779.0183791621881,CAD,1953-07-05,84708,309.63595436134307,False,1812,347.55277323351663,False,1976-10-06
105034,141138,74578,141264,506.30621202690486,EUR,2003-10-09,75841,427.1482888285497,True,1813,237.8296312754457,False,2005-01-24
113520,78678,46400,69119,247.2514363932784,GBP,2001-03-13,98521,301.3572464736028,False,1814,113.53229184080843,False,1962-07-02
128100,69407,113068,50179,763.479126496675,CAD,1991-05-28,68893,691.8019839649119,True,1815,422.91602834379705,False,1978-10-05
100096,103231,104045,104310,761.6456958238218,CAD,1952-06-05,66723,934.5613926599515,False,1816,78.83217385131097,True,1957-03-27
47782,104056,138846,111886,216.94540060570617,USD,1952-05-14,125696,509.03495306325783,True,1817,486.5635683174979,True,2004-11-12
77452,81965,125780,96195,660.9685773208405,USD,1980-03-04,91554,591.4082421824264,True,1818,442.539373367271,False,1954-10-19
98748,125091,80927,70858,975.6852780517637,USD,2001-12-15,87919,715.2449005518466,True,1819,435.58654967897326,False,1983-06-15
86137,55549,91360,132714,698.6961442149579,EUR,1959-07-23,73008,756.3139895616058,True,1820,311.9459817288176,True,1994-01-20
54988,129720,88197,109503,377.2794808089008,USD,1950-02-11,113524,937.475595844052,False,1821,935.338843183633,True,1953-01-25
104165,50190,92213,75362,287.22143341478346,GBP,2016-11-16,78434,872.75896490684,True,1822,810.9383578117526,True,1984-11-11
96138,74119,144433,98137,228.22599894754214,USD,1981-09-19,71182,636.2603577314046,True,1823,395.5230741052358,False,1963-06-19
54799,85366,81273,89339,735.3078703136821,GBP,1958-10-29,67415,289.3682265035683,False,1824,191.03953617696268,False,1998-04-09
108616,83466,126329,135506,107.18976662846919,EUR,1989-07-04,89406,425.1950165267506,True,1825,154.77187833785032,False,1967-08-25
100359,53833,103950,143955,267.5513452451035,EUR,1989-10-20,83605,457.35535896541705,False,1826,444.2451308954686,False,2015-06-02
69245,121714,138425,90042,75.18302185785619,CAD,1959-12-28,65152,81.30694550223456,False,1827,142.39784905691116,True,2003-12-08
54176,143638,64033,133466,300.8678705823167,USD,1976-03-25,79868,565.3584686364114,True,1828,416.4799132735277,True,1992-05-21
136492,132616,134888,81450,825.0787992101756,GBP,1959-04-20,80666,569.0859410390851,True,1829,720.157760969972,False,1996-12-08
143387,88492,68337,70633,514.9997547165295,GBP,1999-03-24,113686,389.8509946226939,False,1830,308.4123405313422,True,2010-01-16
121186,98560,115656,48558,127.5332028274727,USD,1987-06-30,133346,887.8178594908314,False,1831,140.09054196954634,False,1977-03-09
105423,79063,140601,89531,227.5363296513984,CAD,2011-08-29,51544,247.9058736648427,True,1832,42.37289344221941,False,1951-12-12
78607,132295,94848,79084,136.2378463082604,EUR,1974-05-29,125900,23.516040703941346,True,1833,598.9603299887641,True,2012-09-03
71914,90157,62861,93706,164.160343479461,USD,1976-07-18,63402,305.51662819370193,False,1834,74.95726303680844,False,2014-05-10
68497,63475,68861,90574,732.4183739672997,GBP,1970-03-03,138212,423.03553930630073,True,1835,208.58064996833704,False,1957-03-04
109542,75942,137361,89551,718.8339087418849,CAD,2006-05-21,96518,505.25787889140696,True,1836,573.177253109688,False,2012-01-20
124946,128309,71052,76784,433.3851522138332,USD,2016-09-25,73602,185.661204654064,True,1837,668.5485503041517,False,1957-10-18
49930,134313,115580,93321,932.844984454842,USD,1957-06-12,137367,581.3135005162658,False,1838,216.9913032934594,True,1995-02-16
48963,113454,104344,78351,190.87106815216015,EUR,1971-11-30,79351,754.4537597894079,True,1839,821.8513752470914,False,1970-09-24
48527,95402,58848,71382,801.9641803295227,USD,1997-10-13,130535,710.6961306018791,False,1840,819.829386107863,True,2010-12-30
56464,106872,84227,108952,586.5192973142975,USD,2013-06-02,98236,837.1564752309395,False,1841,447.2054990104927,False,1971-11-09
131780,69461,115464,55128,534.2648514474434,GBP,2014-02-20,71959,559.0378587558947,False,1842,576.5012236226497,True,2005-10-07
93752,56088,117481,90985,965.0725442916635,GBP,1998-06-26,68437,531.327317263183,False,1843,836.1540367988612,False,1978-11-12
61145,86249,101855,124238,731.4332611584074,GBP,1991-02-05,74899,738.0696083031733,False,1844,347.85095748173393,True,1972-06-15
60187,89175,141673,107154,351.58015196198465,CAD,1960-03-04,131307,609.5929512242888,True,1845,563.1157105482988,False,1963-07-09
99543,88946,61062,112683,660.739352898214,EUR,1972-01-23,72244,178.82079724615596,True,1846,630.2375319569969,False,1998-03-02
133908,53059,95830,112988,493.2835759281134,GBP,1982-02-01,112032,410.3108516239605,True,1847,660.7440864762925,False,2012-01-22
49001,102227,111287,76337,458.08690628560714,USD,1954-08-13,77325,660.0585627804332,True,1848,48.263514930405634,True,2012-08-20
63390,50101,70246,59057,618.8399328122068,CAD,1969-12-09,125962,62.05650195971319,False,1849,989.7235073314064,True,1963-09-19
101370,62334,72451,92984,192.73074803037866,USD,1963-10-04,61189,557.5086415728448,True,1850,493.8259583085012,False,1987-07-22
133417,65330,116528,84747,132.02845992881768,GBP,1992-11-25,102614,779.177846833468,False,1851,934.8108374591149,True,1967-01-31
127699,122763,110485,71533,538.2832934386674,USD,2000-10-03,99585,204.69548607795323,True,1852,478.8425715197542,True,1953-04-30
117134,61549,46293,93736,785.6392212030489,EUR,1965-02-11,104646,448.0875002645902,True,1853,726.860219349636,False,1959-09-11
66029,135256,72103,102337,654.9337519004455,EUR,1952-06-27,64747,855.8154230861719,True,1854,621.2044973930954,True,1976-09-17
52077,51954,45641,131132,509.3849804364422,EUR,1977-09-02,76771,182.90502230197393,False,1855,822.0230935022096,True,2009-05-06
78889,132150,62215,119789,857.6628812190064,EUR,1995-04-06,87587,994.3876570254461,False,1856,992.5711310095887,True,1993-07-18
89816,48397,100357,116716,683.8970378849538,EUR,1995-06-19,129489,845.158191111558,False,1857,999.1841767967882,False,2007-04-18
118159,110236,135340,56630,535.3683705722725,EUR,1997-08-13,92517,281.9121112474442,True,1858,878.5571338467735,True,2014-12-17
92438,126997,115449,48405,921.1547320452376,USD,2016-01-03,73332,110.56862174447535,True,1859,548.6377260701021,False,1999-04-28
126281,67574,117180,51843,551.7103562149434,CAD,1968-10-14,48145,775.6923465581078,True,1860,430.0328246351857,True,1986-10-26
142293,82460,61257,141314,941.9789535499801,USD,1991-11-24,112217,865.0021732844606,False,1861,133.5306108102836,True,1950-07-22
111358,89662,140181,97835,430.39230394170966,EUR,2002-09-11,112310,682.711704731577,False,1862,125.35372281542546,True,1989-05-16
136466,59882,111236,124956,352.1054601795666,EUR,1951-06-28,142616,989.4629625845488,True,1863,380.885600459005,True,1974-10-31
73776,117229,104645,62374,71.1710800403914,GBP,2011-08-15,140745,131.30955972090348,False,1864,288.40985165108225,False,1968-08-12
