ACTIVITY_FEES,AMOUNT_OF_MANAGEMENT_FEES,ARREARS,AVERAGE_SENTIMENT_SCORE,END_DATE,HOUSEHOLD_ID,INTEREST_EXPENSE,INTEREST_INCOME,LAST_HOUSEHOLD_REPLIED_TO_OFFER_INDICATOR,LAST_HOUSEHOLD_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,LATEST_SENTIMENT_SCORE,LIFETIME_VALUE,MANAGEMENT_FEES,NUMBER_OF_ACCOUNTS,NUMBER_OF_ACTIVE_ACCOUNTS,NUMBER_OF_CALLS,NUMBER_OF_COMMUNICATIONS,NUMBER_OF_COMPLAINTS,NUMBER_OF_EMAILS,NUMBER_OF_NEW_ACCOUNTS_OPENED,NUMBER_OF_OPEN_COMPLAINTS,NUMBER_OF_TRADING_PERIODS,NUMBER_OF_TRANSACTIONS,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,TOTAL_AMOUNT_OF_ALL_FEES,TOTAL_AMOUNT_OF_BUY_TRADES,TOTAL_AMOUNT_OF_COMMISSION,TOTAL_AMOUNT_OF_DEPOSITS,TOTAL_AMOUNT_OF_INTEREST_EARNED,TOTAL_AMOUNT_OF_INTEREST_FEES,TOTAL_AMOUNT_OF_MARKET_CHANGE,TOTAL_AMOUNT_OF_SELL_TRADES,TOTAL_AMOUNT_OF_TRANSACTION_FEES,TOTAL_AMOUNT_OF_WAIVED_FEES,TOTAL_AMOUNT_OF_WITHDRAWALS,TOTAL_CALL_TIME,TOTAL_CLOSING_BALANCE,TOTAL_CLOSING_CASH_BALANCE,TOTAL_INWARD_CALLS,TOTAL_INWARD_COMMUNICATIONS,TOTAL_INWARD_EMAILS,TOTAL_NUMBER_OF_ACCOUNTS,TOTAL_NUMBER_OF_ACTIVE_COMMUNICATION_THREADS,TOTAL_NUMBER_OF_ALL_FEES,TOTAL_NUMBER_OF_BUY_TRADES,TOTAL_NUMBER_OF_DEPOSITS,TOTAL_NUMBER_OF_SELL_TRADES,TOTAL_NUMBER_OF_UNITS_BOUGHT,TOTAL_NUMBER_OF_UNITS_SOLD,TOTAL_NUMBER_OF_WITHDRAWALS,TOTAL_OUTWARD_CALLS,TOTAL_OUTWARD_COMMUNICATIONS,TOTAL_OUTWARD_EMAILS,TRADING_VOLUME,TYPE,USER_DEFINED_BOOLEAN_1,USER_DEFINED_BOOLEAN_2,USER_DEFINED_BOOLEAN_3,USER_DEFINED_BOOLEAN_4,USER_DEFINED_BOOLEAN_5,USER_DEFINED_DATE_1,USER_DEFINED_DATE_2,USER_DEFINED_DATE_3,USER_DEFINED_DATE_4,USER_DEFINED_DATE_5,USER_DEFINED_INTEGER_1,USER_DEFINED_INTEGER_2,USER_DEFINED_INTEGER_3,USER_DEFINED_INTEGER_4,USER_DEFINED_INTEGER_5,USER_DEFINED_NUMERIC_1,USER_DEFINED_NUMERIC_2,USER_DEFINED_NUMERIC_3,USER_DEFINED_NUMERIC_4,USER_DEFINED_NUMERIC_5,USER_DEFINED_STRING_1,USER_DEFINED_STRING_2,USER_DEFINED_STRING_3,USER_DEFINED_STRING_4,USER_DEFINED_STRING_5,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE
1606.2514635369093,,,,2017-02-28,1899,784.5816360812114,893.2377452792754,False,0.0,,114112,,118027,,2018-06-12,,,104.6029719154598,,,,,,,,,,,738.766758279077,699.7175371023066,FinancialPlan,True,False,5,2017-02-01,Inactive,2017-02-12,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,664.3376485083246,476.2131292676889,497.63543730730805
1606.2514635369093,,,,2017-02-28,1899,353.3022503601119,451.8902101868847,False,0.0,,77002,,125438,,2018-08-03,,,215.2249197275594,,,,,,,,,,,266.33951381332724,728.8532459037673,RetirementBrokerage,True,False,3,2017-02-01,Inactive,2017-02-12,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,927.9346947575773,420.5918029231252,997.7598858687618
1606.2514635369093,,,,2017-02-28,1899,683.5407735711734,859.8754213070525,False,0.0,,84979,,88159,,2018-03-27,,,3.8503803918081374,,,,,,,,,,,863.6310366356763,279.6123977982764,RetirementPlan,True,False,4,2017-02-01,Inactive,2017-02-12,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,895.8189590362788,134.76141174113536,492.6580713147014
1606.2514635369093,,,,2018-09-30,1900,404.4677113007733,978.4201850144268,True,24,2016-09-11,110444,2016-09-11,113246,More Generous Investing,2016-09-11,,,163.0232286865756,,,,,,,,,,,131.9586109533482,5.320432151801904,Brokerage,True,True,0,2018-09-01,Active,2018-09-11,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,377.73681496768745,790.054068729893,26.250178402095617
1606.2514635369093,,,,2018-09-30,1900,56.17911728066692,111.77565902322961,True,130,,61812,,71692,,2017-12-20,,,783.6897289443643,,,,,,,,,,,786.7675066884124,606.8220521898124,Savings,True,False,2,2018-09-01,Inactive,2018-09-11,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,840.7494780751035,934.8921323238202,570.236396240902
1606.2514635369093,,,,2018-09-30,1900,91.86294801492495,241.7069394650484,False,0.0,,130473,,73002,,2017-03-24,,,204.8793738056434,,,,,,,,,,,254.458784574366,5.1120010097262645,Education,True,False,2,2018-09-01,Inactive,2018-09-11,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,420.14736609209393,694.8145778127847,974.875324548318
86300.1682369546,,,,2018-09-30,1900,388.72627882360257,8.7958172870119,True,121,2016-09-11,90884,2016-09-11,99026,Wealth Comes in Many Forms,2016-09-11,,,364.2341943531736,,,,,,,,,,,923.0040695101903,938.999255706658,FinancialPlan,True,True,1,2018-09-01,Active,2018-09-11,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,170.06352442959715,223.37106175227456,979.4775790917444
86300.1682369546,,,,2018-09-30,1900,520.7103723802489,16.446690873455772,True,13,2016-09-11,101399,2016-09-11,117272,More Generous Investing,2016-09-11,,,818.9331063061344,,,,,,,,,,,981.7538931344413,891.1610980115572,RetirementBrokerage,True,True,3,2018-09-01,Active,2018-09-11,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,511.6663757892624,686.5577739479529,5.4789730444512585
86300.1682369546,,,,2018-09-30,1900,503.8456439843666,111.96804466556081,True,75,2016-09-11,116518,2016-09-11,61734,Now Prove It,2016-09-11,,,399.91680290206284,,,,,,,,,,,330.938186682905,283.3357178192598,RetirementPlan,True,True,0,2018-09-01,Active,2018-09-11,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,229.75627449710018,543.6268009111026,716.7912868462263
86300.1682369546,,,,2018-09-30,1900,736.4885836377564,797.0998324423031,False,0.0,,75543,,118114,,2017-01-05,,,627.668931215754,,,,,,,,,,,583.4383603160933,762.0223131955648,ManagedPortfolio,True,False,4,2018-09-01,Inactive,2018-09-11,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,887.8937573915182,342.81158104826505,805.8152364089428
86300.1682369546,,,,2017-05-31,1901,791.2189287078537,70.16907104314065,True,48,2017-05-14,68402,2017-05-14,136459,Now Prove It,2017-05-14,,,722.6557664884117,,,,,,,,,,,408.33082583758073,654.9312248084316,FinancialPlan,True,True,0,2017-05-01,Active,2017-05-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.486846200272703,618.042881520582,147.54514963802424
41191.17242929726,,,,2017-05-31,1901,613.7515895633909,736.8048087827466,True,137,2017-05-14,132902,2017-05-14,50739,The Best Things in Life Are Not Fees,2017-05-14,,,82.73911095384202,,,,,,,,,,,704.6503286219179,591.8531766317765,RetirementBrokerage,True,True,1,2017-05-01,Active,2017-05-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,206.5764057610877,266.80486784077806,505.91882611915884
41191.17242929726,,,,2017-05-31,1901,740.2026913604032,239.06127700628278,True,29,2017-05-14,70247,2017-05-14,81461,Wealth Comes in Many Forms,2017-05-14,,,256.65123075783293,,,,,,,,,,,709.4250175799306,14.237991729056635,RetirementPlan,True,True,1,2017-05-01,Active,2017-05-14,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,435.24829663396633,874.4509349989567,784.2924826759674
41191.17242929726,,,,2017-05-31,1901,378.19858090893024,957.1909848762306,False,0.0,,91482,,97200,,2017-09-16,,,746.4385564137734,,,,,,,,,,,773.6509085719358,183.36645755468345,ManagedPortfolio,True,False,5,2017-05-01,Inactive,2017-05-14,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,361.10614164195874,993.4028398753509,639.6642009854456
41191.17242929726,,,,2017-05-31,1901,636.8312183901437,236.41646665953164,False,0.0,,144765,,120572,,2018-03-17,,,71.82973033272866,,,,,,,,,,,703.1957496281525,972.1212672680679,RetirementBasic,True,False,0,2017-05-01,Inactive,2017-05-14,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,910.1651067481107,578.6517296586192,251.05103643218874
41191.17242929726,,,,2017-03-31,1902,728.261898854059,976.1957637392226,True,45,2017-03-05,80892,2017-03-05,106812,Now Prove It,2017-03-05,,,738.4810854434708,,,,,,,,,,,0.8292611779533189,679.7012013652551,FinancialPlan,True,True,1,2017-03-01,Active,2017-03-05,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,944.0664574039827,881.5230543058397,974.7930774608615
47373.316875916586,,,,2017-03-31,1902,295.7745556388898,827.4447812477472,True,123,2017-03-05,70078,2017-03-05,81243,The Best Things in Life Are Not Fees,2017-03-05,,,869.6463370716816,,,,,,,,,,,743.9217537749785,419.0551301026361,RetirementBrokerage,True,True,2,2017-03-01,Active,2017-03-05,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1850213793217828,84.01725294850444,332.68231786773936
47373.316875916586,,,,2017-03-31,1902,569.6617979868176,845.9613838960189,True,14,2017-03-05,121795,2017-03-05,104297,More Generous Investing,2017-03-05,,,914.2096556756625,,,,,,,,,,,991.0232634862211,506.02207896024686,RetirementPlan,True,True,4,2017-03-01,Active,2017-03-05,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,405.1093350412891,652.278881074836,310.8530404940095
47373.316875916586,,,,2017-03-31,1902,705.239709943605,746.5497979059556,False,0.0,,90751,,97682,,2017-11-28,,,144.7607937062555,,,,,,,,,,,335.6674494631456,6.2728534374263365,ManagedPortfolio,True,False,2,2017-03-01,Inactive,2017-03-05,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,150.5038690804918,474.5336973243544,582.7967681481224
47373.316875916586,,,,2017-03-31,1902,749.3960734246353,567.2932092214245,True,147,,88077,,105313,,2018-07-22,,,564.5112257021901,,,,,,,,,,,865.7858192964856,868.1600845459502,RetirementBasic,True,False,4,2017-03-01,Inactive,2017-03-05,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,704.2214089780599,848.0017623363827,579.4007642427212
47373.316875916586,,,,2016-07-31,1903,396.10360468382606,337.4601994534023,True,67,2016-07-21,101145,2016-07-21,57751,Wealth Comes in Many Forms,2016-07-21,,,273.81696100721166,,,,,,,,,,,493.98188260112533,509.80864149700454,Cash,True,True,0,2016-07-01,Active,2016-07-21,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,894.1039350395615,844.6941141301595,689.1553428642962
35985.109976358974,,,,2016-07-31,1903,135.5955555486285,331.3436222966533,True,92,2016-07-21,110836,2016-07-21,131420,A Loan With A View,2016-07-21,,,689.0882208993145,,,,,,,,,,,948.0332115675845,911.7787096313397,Brokerage,True,True,2,2016-07-01,Active,2016-07-21,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,823.0513145794658,894.0967636524005,994.1321216615726
35985.109976358974,,,,2016-07-31,1903,799.4596743696972,935.5705700127215,True,142,,103570,,83021,,2016-09-23,,,284.4364512777046,,,,,,,,,,,888.5408101619519,52.02648401842884,Savings,True,False,2,2016-07-01,Inactive,2016-07-21,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,277.584813038681,596.9651746542619,310.9872732544338
169.63311568931732,,,,2016-07-31,1903,19.958553524284227,949.865084878221,False,0.0,,91303,,98221,,2016-10-24,,,147.85730162771245,,,,,,,,,,,468.7028577361069,2.8987250791306334,Education,True,False,4,2016-07-01,Inactive,2016-07-21,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,325.65462455290884,621.4743113967264,369.3598141575032
169.63311568931732,,,,2016-07-31,1903,957.4087851349848,826.1748407275913,False,0.0,,90646,,122315,,2017-10-01,,,430.63378609836536,,,,,,,,,,,766.4681426118651,443.9354137294008,FinancialPlan,True,False,4,2016-07-01,Inactive,2016-07-21,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,774.6187288691825,402.15145722500904,468.0842098878746
92476.65094896879,,,,2017-06-30,1904,446.7502187932634,854.1018079648596,True,48,2017-06-22,133068,2017-06-22,110560,Now Prove It,2017-06-22,,,907.9178407877928,,,,,,,,,,,191.26678588176793,948.5339808970413,Savings,True,True,4,2017-06-01,Active,2017-06-22,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,343.39436197882554,903.9604860716078,718.39864722522
92476.65094896879,,,,2017-06-30,1904,119.55753391964552,731.5370085849391,True,14,2017-06-22,86459,2017-06-22,135304,More Generous Investing,2017-06-22,,,44.291665776164486,,,,,,,,,,,747.4972136576073,880.1468209924235,RetirementBasic,True,True,3,2017-06-01,Active,2017-06-22,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,441.6954678858823,878.5580701304028,139.72390515180044
92476.65094896879,,,,2018-08-31,1905,690.5770271984372,343.7057919620425,True,83,2016-08-04,66260,2016-08-04,127882,Now Prove It,2016-08-04,,,779.6247754871865,,,,,,,,,,,233.90173170084034,948.526797730599,RetirementBrokerage,True,True,0,2018-08-01,Active,2018-08-04,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,358.8527815937096,307.66539144767194,292.4029932915879
24684.3023155173,,,,2018-08-31,1905,808.7496456521181,678.0753357128898,False,0.0,,109313,,46789,,2018-04-04,,,134.7744913482764,,,,,,,,,,,581.8011671106436,674.1916879605085,RetirementPlan,True,False,0,2018-08-01,Inactive,2018-08-04,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,492.02001245906547,675.578581458288,523.2542893984877
24684.3023155173,,,,2016-01-31,1906,293.78614421037855,261.01592408119535,True,4,2016-01-26,99982,2016-01-26,114634,More Generous Investing,2016-01-26,,,987.0081437367194,,,,,,,,,,,152.28338701734035,59.51136394220188,FinancialPlan,True,True,5,2016-01-01,Active,2016-01-26,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,794.5472101078846,897.3957995535465,77.19410987909181
24684.3023155173,,,,2016-01-31,1906,43.50609565939426,594.6262003775086,True,147,2016-01-26,111087,2016-01-26,107192,The Best Things in Life Are Not Fees,2016-01-26,,,490.3749306424531,,,,,,,,,,,677.38812851851,301.7409659119584,RetirementBrokerage,True,True,3,2016-01-01,Active,2016-01-26,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,291.32381470686335,536.5032218618885,905.9951874147305
24684.3023155173,,,,2016-01-31,1906,599.6408461091629,246.6230365980908,True,28,2016-01-26,113027,2016-01-26,122996,More Generous Investing,2016-01-26,,,663.140613937045,,,,,,,,,,,638.4364751807523,584.5053962015279,RetirementPlan,True,True,1,2016-01-01,Active,2016-01-26,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,700.9751929962206,127.53884395661669,923.3102412382241
1031.7336600426813,,,,2017-08-31,1907,638.1294190188548,64.28532735592339,True,9,2017-08-20,63481,2017-08-20,121714,More Generous Investing,2017-08-20,,,365.7333118599303,,,,,,,,,,,895.8550243089225,436.0499134345386,FinancialPlan,True,True,3,2017-08-01,Active,2017-08-20,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,37.56223916797559,687.4379746710124,503.2915666660922
1031.7336600426813,,,,2017-08-31,1907,73.19405053985513,788.4671425901324,True,69,2017-08-20,106703,2017-08-20,107914,Now Prove It,2017-08-20,,,612.3532358267048,,,,,,,,,,,839.1237373038032,676.3853243153595,RetirementPlan,True,True,0,2017-08-01,Active,2017-08-20,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,80.54900440388563,502.07469157975294,756.9105229293668
1031.7336600426813,,,,2017-08-31,1907,244.0254548741557,688.1215662401642,True,83,2017-08-20,82829,2017-08-20,56563,More Generous Investing,2017-08-20,,,568.7028032170215,,,,,,,,,,,164.6580129283959,403.08050974246845,ManagedPortfolio,True,True,4,2017-08-01,Active,2017-08-20,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,393.72615736499466,5.167983110914882,599.9347715315787
1031.7336600426813,,,,2017-08-31,1907,4.040929876056015,37.40813208259981,False,0.0,,118050,,76993,,2017-11-08,,,438.7918750612798,,,,,,,,,,,568.9798631441557,551.9730372545024,RetirementBasic,True,False,4,2017-08-01,Inactive,2017-08-20,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,241.51655134300847,51.286145833697134,631.9618562001882
1031.7336600426813,,,,2018-08-31,1908,985.6271203667283,832.8657060318072,True,27,2016-08-17,106765,2016-08-17,127730,Now Prove It,2016-08-17,,,192.75998141663453,,,,,,,,,,,710.4833652421647,181.40527827576543,FinancialPlan,True,True,2,2018-08-01,Active,2018-08-17,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,917.3240634090218,44.95697228435005,475.63115647571925
49711.47310517582,,,,2018-08-31,1908,269.77330180773197,776.5917679127398,False,0.0,,48562,,95439,,2017-05-14,,,829.388902039771,,,,,,,,,,,223.0561561641679,907.4287293468703,RetirementBrokerage,True,False,1,2018-08-01,Inactive,2018-08-17,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,982.2260765628262,955.7773537745275,21.39635140743451
49711.47310517582,,,,2018-08-31,1908,624.6067618935007,41.09035024858958,True,37,2016-08-17,56334,2016-08-17,82572,The Best Things in Life Are Not Fees,2016-08-17,,,603.8760999214082,,,,,,,,,,,483.00217804398187,564.2490352738253,RetirementPlan,True,True,1,2018-08-01,Active,2018-08-17,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,246.9251121465653,296.9947260386183,2.905009738274233
49711.47310517582,,,,2018-08-31,1908,521.312503717391,323.69374354315084,True,102,2016-08-17,88771,2016-08-17,113748,A Loan With A View,2016-08-17,,,760.7646120298695,,,,,,,,,,,122.29514470382973,516.0759288863447,ManagedPortfolio,True,True,1,2018-08-01,Active,2018-08-17,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,34.37779463925236,873.0036489636154,554.3689693277554
56802.19797021894,,,,2018-08-31,1908,141.6745809585349,659.3718625883761,True,133,,85001,,89007,,2017-02-11,,,482.87129747412325,,,,,,,,,,,555.2161326520888,256.04320078174254,RetirementBasic,True,False,0,2018-08-01,Inactive,2018-08-17,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,114.50882081602582,815.4670561316477,908.7533703049708
56802.19797021894,,,,2017-03-31,1909,693.7572329918293,182.75810628671186,True,43,2017-03-15,72297,2017-03-15,137433,More Generous Investing,2017-03-15,,,997.3352393627562,,,,,,,,,,,337.69534514869423,827.5567484354049,Savings,True,True,5,2017-03-01,Active,2017-03-15,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,301.72106429230115,550.31115359825,519.8956453934481
56802.19797021894,,,,2017-03-31,1909,538.4764749532577,967.0863497797369,False,0.0,,121657,,53158,,2017-07-29,,,155.5971397109454,,,,,,,,,,,879.1768516548888,886.6046428655039,Education,True,False,0,2017-03-01,Inactive,2017-03-15,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,544.9783103891037,309.6763028009081,556.4404318720175
206467.39346000244,,,,2017-03-31,1909,657.1870249290312,671.4665077488029,True,32,2017-03-15,59561,2017-03-15,86590,More Generous Investing,2017-03-15,,,161.37368502029543,,,,,,,,,,,785.4651343206845,638.8176820595343,RetirementBasic,True,True,0,2017-03-01,Active,2017-03-15,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,684.195869537546,689.3495687243003,551.9571682961483
206467.39346000244,,,,2017-01-31,1910,928.8533645118649,850.4170051885893,True,60,2017-01-27,89814,2017-01-27,133886,Now Prove It,2017-01-27,,,577.4565699225735,,,,,,,,,,,603.5070956703225,105.61377593042891,RetirementBrokerage,True,True,1,2017-01-01,Active,2017-01-27,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,275.79474809361784,453.98150351266247,461.0560397357223
206467.39346000244,,,,2017-01-31,1910,434.0954263540759,805.7326031541454,True,12,2017-01-27,97933,2017-01-27,135207,Now Prove It,2017-01-27,,,986.3063284309355,,,,,,,,,,,285.78559078326305,298.70920177938643,RetirementPlan,True,True,0,2017-01-01,Active,2017-01-27,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,529.7669459334677,736.8443407158837,64.5163967090205
206467.39346000244,,,,2017-01-31,1910,199.33385453353358,966.6671718449539,True,126,2017-01-27,51320,2017-01-27,51074,Now Prove It,2017-01-27,,,265.91551338157177,,,,,,,,,,,426.204566171811,812.4511486313198,RetirementBasic,True,True,0,2017-01-01,Active,2017-01-27,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,677.0642490259072,993.3144738458457,862.2568815687368
206467.39346000244,,,,2016-05-31,1911,995.9594828769964,214.8652520389831,True,121,,54233,,61146,,2017-04-29,,,57.89245214745033,,,,,,,,,,,574.2988068883392,220.37011201437178,Cash,True,False,5,2016-05-01,Inactive,2016-05-20,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,422.9813531169583,61.85923405319419,468.9666834513134
206467.39346000244,,,,2016-05-31,1911,43.400301510551614,188.0332428626133,True,92,2016-05-20,126634,2016-05-20,59766,A Loan With A View,2016-05-20,,,557.8590826682421,,,,,,,,,,,902.0874050572827,186.2092366949631,Brokerage,True,True,1,2016-05-01,Active,2016-05-20,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,521.362321932881,264.91771046772675,275.87497933609615
156.785791372179,,,,2016-05-31,1911,247.28851008978125,483.7371296942799,True,66,2016-05-20,83256,2016-05-20,51546,Wealth Comes in Many Forms,2016-05-20,,,221.70464070928975,,,,,,,,,,,174.35470696185652,175.59411097104638,Savings,True,True,5,2016-05-01,Active,2016-05-20,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.39406678816783,88.01927559843176,202.59554815456238
156.785791372179,,,,2016-05-31,1911,930.8420926083526,159.80403694505497,True,139,,116918,,83632,,2017-04-28,,,782.2756680224817,,,,,,,,,,,883.1653684717955,312.7999502263443,Education,True,False,1,2016-05-01,Inactive,2016-05-20,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,239.00823576178365,866.1638291967884,505.40325064061665
156.785791372179,,,,2016-05-31,1911,726.5617624991687,539.0146862793248,True,40,2016-05-20,60919,2016-05-20,109911,Wealth Comes in Many Forms,2016-05-20,,,637.9123403652009,,,,,,,,,,,807.6127263658981,227.32391267236346,FinancialPlan,True,True,3,2016-05-01,Active,2016-05-20,Active Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,121.43604650481821,782.0597106103913,450.1842890471438
156.785791372179,,,,2016-05-31,1911,22.914925974998503,473.68502038631664,False,0.0,,133133,,80036,,2018-08-08,,,379.71121679286796,,,,,,,,,,,747.1869970730411,900.5873737905297,RetirementBrokerage,True,False,3,2016-05-01,Inactive,2016-05-20,Inactive Client,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,416.4370929669284,125.46948026318344,885.4865077308942
