ACCOUNT_ID,AMOUNT,CHANNEL_ORGANIZATION_ID,CHANNEL_PERSON_ID,CURRENCY,DESCRIPTION,FEE_AMOUNT,QUANTITY_UNITS,TRANSACTION_DATE,TRANSACTION_ID,TRANSACTION_TYPE_CODE
97881,638.3516256476926,51962,71398,USD,,219.4787630964668,665.2060739432728,1991-06-21,1760,nulla curabitur
139802,383.00686284360927,72004,123514,GBP,,467.9260670432513,201.2376660016077,1990-03-11,1761,tristique
92322,991.2913010074845,55055,139150,CAD,,294.7821956135628,309.88129007619966,1996-05-11,1762,ultricies
84812,898.9104809259412,77814,117451,USD,,858.4581344463038,549.5444888345512,1998-07-23,1763,semper viverra
109351,625.2022580982514,96031,119650,EUR,,705.6947892101997,713.4009526694919,1986-05-03,1764,condimentum suscipit
65087,471.5780735955491,108223,67543,GBP,,524.0675199131435,976.6181828130059,1996-08-04,1765,ultricies
141738,421.3936679433625,45350,144645,USD,,490.78478073419944,131.0662456264359,1951-01-16,1766,tristique
51226,679.2406248832208,117258,99255,EUR,,996.7587592633225,407.7256571835534,2008-06-14,1767,nulla curabitur
50239,288.9735636215113,127989,103830,EUR,,887.7518973466706,547.535178643304,1968-12-11,1768,nulla curabitur
99639,465.0620343819916,93121,55891,GBP,,835.3204884459919,134.24993639973022,1967-02-14,1769,tincidunt donec
111513,327.94877408352676,122020,134443,GBP,,739.6489173545484,495.3897161088731,1976-10-14,1770,lorem ipsum
50006,949.6696654814947,81011,93337,EUR,,107.51931303492202,689.7866231540038,2002-05-02,1771,nulla curabitur
137843,94.82728493099745,87095,124530,EUR,,277.8217955839143,32.72561484893054,2008-12-18,1772,ultricies
112708,192.7626667954429,137181,78223,EUR,,185.0738128565424,744.1948280678591,2012-03-07,1773,nulla curabitur
117228,282.57730324391116,70831,56549,USD,,794.306705362813,31.57623406364396,2001-10-13,1774,tincidunt donec
93920,157.22094157095634,91363,144759,GBP,,182.49456371307716,610.4233767882001,1951-07-13,1775,nulla curabitur
139846,84.34198768375545,86665,66200,EUR,,7.333539925509234,336.10482051497246,2013-04-01,1776,semper viverra
80470,80.26085971840446,71171,104556,USD,,448.70729434119454,94.85174637863952,1990-04-15,1777,tincidunt donec
76710,516.693641902309,76223,112932,USD,,923.2364271053264,333.527656329691,1988-11-21,1778,lorem ipsum
108004,111.59664624812248,99174,117699,USD,,541.4429412561198,165.22159535560004,1960-04-03,1779,condimentum suscipit
59185,558.4882123973908,73999,113732,GBP,,858.8394842614368,878.4100757599529,1963-06-03,1780,ultricies
48657,745.6547245218834,78550,92282,EUR,,502.98121924871606,189.77182148350175,1978-02-18,1781,tincidunt donec
84285,288.2253326120184,139740,57931,USD,,339.31179684057133,528.8322532692599,1979-10-12,1782,ultricies
81754,473.3975201559481,72097,134837,EUR,,292.65080607142033,53.0778705694384,1990-12-17,1783,nulla curabitur
129706,955.5882050722095,67356,128417,USD,,205.19745195797145,141.88950452631767,1960-05-20,1784,nulla curabitur
54771,302.368391220664,113656,127953,CAD,,659.0514880610365,581.5363213659564,1955-08-02,1785,nulla curabitur
108741,196.3083183143608,111907,122465,USD,,927.7908549106803,901.7749934138302,1950-06-27,1786,nulla curabitur
112159,897.5968315213081,45473,82712,GBP,,354.55614486307593,254.40475576966782,2008-09-25,1787,condimentum suscipit
98469,33.59535575067108,48879,91204,CAD,,484.218565638111,575.6772958545045,2007-10-22,1788,tincidunt donec
87656,7.127795372912769,97884,55257,GBP,,217.72522124309518,817.6508586996688,1981-02-24,1789,condimentum suscipit
73952,525.840189640141,52538,46034,USD,,333.4456724350177,787.2892448209184,1981-11-07,1790,nulla curabitur
73659,92.95384482459058,136109,115030,EUR,,241.05286696340457,482.30829820297095,1971-03-17,1791,lorem ipsum
117660,736.6044427540372,66744,142011,GBP,,663.2695516736359,924.9550769139759,2011-04-10,1792,nulla curabitur
93122,827.5160989753601,48093,121694,GBP,,265.52007481276286,38.37064364330642,1958-12-02,1793,tristique
110499,226.24162892478222,142651,142582,EUR,,334.7253643034295,57.28287984021228,1994-04-20,1794,semper viverra
104686,291.8235101940585,46878,71328,EUR,,552.6416651548911,820.9470283214955,2017-01-21,1795,semper viverra
141634,371.45858495574157,110640,67361,EUR,,872.7637108174296,213.54495285738523,1982-11-14,1796,ultricies
136329,33.79958610202436,63033,125752,CAD,,533.1573166948776,254.68116011562535,1991-12-25,1797,ultricies
83247,694.3793418741548,132997,79277,USD,,85.28206116568133,532.3158633529567,1990-06-03,1798,semper viverra
121301,311.7742939998714,45297,104942,EUR,,380.49833691365575,868.0614145964554,1984-08-02,1799,condimentum suscipit
86828,933.9405607345349,77715,105617,CAD,,251.97917810987224,171.39119552219657,1989-06-12,1800,condimentum suscipit
102138,112.89389913168418,132017,62088,GBP,,610.2832211725056,672.6122523304535,1976-09-18,1801,nulla curabitur
120888,754.230530047739,96070,54597,EUR,,95.40042463746539,595.724392500615,1999-09-27,1802,semper viverra
132333,106.84458817249026,63119,71495,CAD,,847.6435823571295,282.5569262024615,1954-11-14,1803,ultricies
107263,651.3447312568641,85532,115402,USD,,498.4681430767553,291.77129658150267,2016-11-09,1804,ultricies
143302,178.37796883289147,137182,140476,CAD,,403.64937272115174,775.2316620204926,1970-05-02,1805,condimentum suscipit
137089,274.0473040636347,83894,112427,EUR,,169.08336005992146,512.3129413921813,1960-02-17,1806,lorem ipsum
134284,588.885455563557,103086,144054,EUR,,667.1797050085966,903.8954238098836,1986-10-31,1807,lorem ipsum
69869,350.6605312650836,142844,109332,USD,,963.6675987624967,325.94512987832627,1978-01-18,1808,lorem ipsum
56344,394.98718915254756,78278,101809,USD,,745.5771161786539,8.508527473258551,1993-08-03,1809,condimentum suscipit
52060,79.94776090714129,104567,90624,CAD,,962.2308510657535,144.55899598625672,1965-12-02,1810,tincidunt donec
51135,583.6341821260971,116659,48044,USD,,708.6478861547519,570.7021960613134,1953-04-15,1811,lorem ipsum
131183,411.2405577458258,116822,97525,USD,,434.06317016197926,714.0971201535764,2002-05-15,1812,ultricies
120231,420.96177569284106,114698,49668,GBP,,736.5979982203762,303.7101929545265,2011-04-15,1813,ultricies
136078,718.3059015560733,141696,80773,EUR,,255.58515201346765,287.5138555951626,2015-09-10,1814,condimentum suscipit
83942,800.1534448234775,56320,59802,EUR,,58.216707080357494,167.43317332975116,1981-06-08,1815,nulla curabitur
69752,291.53473439782465,139988,111204,EUR,,795.6261970370755,753.6671663806148,1962-04-24,1816,semper viverra
59870,819.8694068230271,140314,129587,USD,,745.3456870390454,839.834750962202,2002-07-10,1817,lorem ipsum
49004,114.28049260657758,91880,75386,EUR,,447.54929255067066,427.43777609619696,2001-11-09,1818,nulla curabitur
117350,725.4063646219238,110293,143001,EUR,,441.93181237774996,897.5911888964918,1992-11-12,1819,ultricies
128406,208.56861364190243,53300,114876,EUR,,231.55536767353985,235.68282604044649,1975-03-13,1820,nulla curabitur
116823,441.75055152976785,99200,58532,USD,,941.5959161356299,32.16125050650129,1955-07-11,1821,ultricies
48172,848.0471791375277,130865,131752,EUR,,269.08319980107575,911.3805212513555,1982-12-13,1822,ultricies
74646,809.1217232035089,92353,66100,USD,,563.3204486178112,965.5706527952643,2002-05-27,1823,nulla curabitur
95916,779.667024530683,63667,97172,GBP,,773.7674245747262,464.1116766957741,1972-04-12,1824,tristique
136831,879.607817135335,72389,62211,USD,,858.3157817940713,91.35576543310297,1975-01-03,1825,ultricies
57851,928.6333687524376,79093,98887,USD,,351.7786400056776,267.089400016672,2011-07-15,1826,ultricies
132817,164.77476899450173,81812,140892,USD,,838.3318832598233,279.90882754274224,1967-06-10,1827,lorem ipsum
66299,971.1026200788402,53431,108743,USD,,472.83698205684556,342.94503697919885,2003-07-03,1828,lorem ipsum
114087,236.710467793258,80530,129524,USD,,240.67193624399013,556.4134384791225,1964-02-04,1829,ultricies
58531,267.96735028755126,75611,116728,USD,,678.5635659923556,742.8292989608221,1983-03-20,1830,tristique
114163,688.5430414397423,77401,54923,GBP,,386.6185478168944,950.0825429000574,1958-03-12,1831,ultricies
126837,779.0493779149633,86617,138819,GBP,,755.3137489513904,310.00117417845854,2008-01-22,1832,nulla curabitur
101709,788.6870830888753,112866,88278,EUR,,0.9617718019032876,674.4465914385129,1963-02-10,1833,tristique
68080,137.93078452786133,136477,90600,CAD,,69.70770949490644,146.14637690479404,1958-09-04,1834,condimentum suscipit
109233,751.161345473831,120122,79255,CAD,,287.1630544737073,339.5753995299753,1963-06-14,1835,nulla curabitur
130237,778.2330510125053,123315,61869,CAD,,445.7663649357361,853.1675552861556,2011-02-27,1836,lorem ipsum
69974,726.0770265369338,48716,79341,USD,,781.4540313802918,52.97739213238073,1971-06-17,1837,ultricies
90767,998.0746868642357,86433,82505,CAD,,682.6471769731164,726.414816118348,1957-10-24,1838,condimentum suscipit
84607,970.3607557367422,105921,98910,EUR,,856.4862184030466,449.78677650119545,1990-08-17,1839,ultricies
105169,899.2870443404684,62888,47354,EUR,,747.9039265942384,593.5486504460424,1993-10-14,1840,condimentum suscipit
121770,278.78171017218534,71918,46046,USD,,510.6125434821771,514.8518501345649,2005-09-18,1841,nulla curabitur
56342,260.93106552177125,127671,104414,USD,,542.709745586589,79.46553007257073,2000-09-07,1842,nulla curabitur
97702,357.0213111878669,92904,107666,USD,,829.236611690501,838.3472616993198,1951-08-19,1843,ultricies
73395,300.06128825410514,125207,102488,EUR,,470.76571754094584,714.9722490066548,1960-09-22,1844,tincidunt donec
80904,617.2889649804288,79900,77845,EUR,,874.0720276055245,717.0956461051405,1988-05-19,1845,semper viverra
78256,963.9058385522293,116340,54201,CAD,,932.4576116630105,624.0103886273507,1966-12-23,1846,ultricies
123017,891.2688399592392,61521,117526,USD,,569.3678752517814,784.3047888064893,1974-09-04,1847,lorem ipsum
113142,468.6284869298132,82371,78615,EUR,,651.9736683950383,993.162853760474,1991-07-24,1848,condimentum suscipit
138278,971.5225540567533,132519,129367,GBP,,791.3512848386371,246.0122828857812,1990-10-09,1849,tristique
47637,140.6102488263441,67087,48755,EUR,,304.0410315515137,948.4220566151193,1966-02-03,1850,condimentum suscipit
66052,642.6105522098723,106641,73787,EUR,,920.1916511409669,340.4442492314764,1961-07-06,1851,tristique
68410,123.83400820163526,86252,116698,USD,,569.8281613731722,696.8197745815885,1957-08-12,1852,lorem ipsum
70950,214.50202579485062,93961,91362,GBP,,532.2419849697748,266.3629139930016,2006-01-05,1853,tincidunt donec
75518,389.21025036164383,123074,88034,CAD,,818.2281153006154,4.199173336004235,2013-11-18,1854,semper viverra
66118,51.57620670488354,108107,129597,CAD,,754.0707358389586,804.2623896841906,1991-04-06,1855,tristique
77336,187.42658268621216,93976,67741,USD,,25.51369723498812,937.3587209842353,1999-02-18,1856,ultricies
116918,759.9744662432751,107255,109730,USD,,665.6985988181794,516.1896113368402,2004-07-29,1857,condimentum suscipit
126174,668.2282242454849,116029,59648,EUR,,527.9106171014455,879.0950003132465,2008-01-02,1858,tristique
101709,221.1898560121764,121044,97662,CAD,,98.42680255432523,936.3698743472689,1975-06-06,1859,tristique
81867,867.3942644021739,100738,92038,EUR,,199.85530868918994,538.462679405845,1993-06-15,1860,tristique
49920,10.62162072997302,83963,68498,GBP,,300.3978396582466,514.8747968277746,1972-11-08,1861,condimentum suscipit
129371,583.073874078561,63932,64702,CAD,,296.3956440501122,713.7852923112198,1994-07-09,1862,nulla curabitur
95432,274.8712089660281,70678,55112,USD,,523.3334774600229,301.41761145075753,1950-05-10,1863,nulla curabitur
62140,80.69501425207754,54054,127090,EUR,,653.0134686966129,626.9642158144097,1955-08-04,1864,tincidunt donec
109645,857.4999206513855,128035,118133,GBP,,397.0179672855727,228.69713526299196,2017-01-01,1865,ultricies
72470,363.5389824082711,132993,124654,EUR,,875.7445446143661,631.2819305138929,1994-07-16,1866,ultricies
140334,683.1355143907568,66052,108794,EUR,,801.5698342417128,177.30713311811414,1951-01-05,1867,tristique
107790,828.6018316458836,136158,139141,EUR,,762.5716380642323,267.24167717414537,1951-10-31,1868,ultricies
86536,957.5717513194338,134890,93537,USD,,121.98375753288171,449.88616535205057,1960-01-21,1869,condimentum suscipit
119182,595.4017905342245,61464,74928,EUR,,590.3983587833177,616.6228327213427,2013-08-01,1870,tincidunt donec
57511,227.92583444196583,82463,119694,GBP,,270.2395761407208,756.8171266193826,1980-08-09,1871,lorem ipsum
130434,75.29412999214134,107654,53809,GBP,,427.37251511209683,757.1647244108926,1950-05-20,1872,tincidunt donec
108009,836.1715836936044,45722,108384,USD,,398.5664907551894,257.0402518075161,1995-08-02,1873,condimentum suscipit
78835,429.13946049838046,61938,130374,EUR,,340.12267659981575,698.6373009079423,1981-12-24,1874,semper viverra
75745,670.1582212308826,143378,132556,EUR,,446.3256616152564,898.674645608998,1989-07-26,1875,ultricies
86250,9.758090768224983,104922,142092,GBP,,113.70981782961054,353.44130521931436,1968-07-10,1876,lorem ipsum
57477,15.254738034104165,116504,60094,EUR,,138.55572392052161,915.8951947612027,1997-05-20,1877,ultricies
85558,749.971730716174,59064,108721,GBP,,950.6097257470143,389.13390446535965,1982-03-14,1878,semper viverra
97223,330.0987631349581,133942,78779,USD,,547.829736041178,970.1447056510119,1974-07-05,1879,nulla curabitur
132151,653.3587565683257,102843,140219,USD,,693.5199540796111,501.824051788308,1980-05-12,1880,lorem ipsum
102099,219.71430250320967,85402,118027,CAD,,967.5016190469324,182.91160871858364,2017-04-05,1881,nulla curabitur
100746,542.7063913186962,110073,102166,EUR,,828.229528094319,138.5491387988972,2001-12-26,1882,tristique
90408,625.3034150404536,105071,97092,EUR,,834.966474619824,618.6946682948418,2003-01-14,1883,tristique
119430,329.36506459628123,138872,134145,EUR,,181.79871334836156,193.95935399614316,1995-02-05,1884,nulla curabitur
63862,898.0890321690274,50615,67312,CAD,,539.0009443608658,846.3322515522678,1982-11-19,1885,tristique
101444,980.6903721485829,62635,72452,EUR,,266.56708721158185,676.6305565818465,2016-09-30,1886,tincidunt donec
45620,479.81084009008123,53325,132552,EUR,,468.02940092590677,802.9543405216235,1993-08-07,1887,nulla curabitur
89357,396.63460465931735,102317,92708,USD,,700.0050032487992,770.313322504809,1980-12-09,1888,nulla curabitur
100346,13.78444305051606,63531,142571,CAD,,229.17740873718094,549.6626043581604,1984-12-14,1889,nulla curabitur
74845,382.41498395405927,71524,73458,EUR,,841.0494547000827,362.4325981979906,1981-02-09,1890,nulla curabitur
76278,672.8350861226185,129417,101563,GBP,,352.66869997266616,303.4261863486891,1958-11-06,1891,condimentum suscipit
142790,92.6033511365485,140746,72310,GBP,,91.3128878838147,450.48014982569146,1972-01-31,1892,semper viverra
80341,21.332118628171724,131590,126535,USD,,825.4114239053367,162.6794228346776,1996-07-16,1893,tincidunt donec
67097,767.7681505330414,64000,97331,GBP,,610.6314285118939,606.878193000496,2014-11-20,1894,tincidunt donec
114318,254.5629461451467,102977,91565,CAD,,999.2680202653274,631.1468793565313,1979-11-24,1895,nulla curabitur
50226,78.0117435323422,84175,88428,GBP,,772.361948563104,278.94220285985836,1979-03-19,1896,tincidunt donec
94896,495.99524721863196,78183,56161,USD,,745.8400142679913,855.3457362011463,1968-04-01,1897,condimentum suscipit
72879,271.93266787283136,49679,108665,USD,,962.0175249028348,982.2030320757668,1955-07-10,1898,condimentum suscipit
71614,122.97423558454207,138277,129985,CAD,,547.382704114695,350.79157721520977,2009-06-10,1899,tincidunt donec
53981,385.52262453910237,86944,85469,EUR,,276.5512992148466,142.73017752931378,2014-03-09,1900,lorem ipsum
102313,313.7008320936944,96900,45508,GBP,,783.7990490017309,423.38387761191507,2000-01-09,1901,tristique
102171,717.9867293598008,110350,103197,CAD,,443.28883088937386,596.3595999812741,1998-11-25,1902,lorem ipsum
72598,991.052655996933,77610,130077,USD,,725.9825563669455,407.3971010419566,1966-04-28,1903,condimentum suscipit
137896,159.4066723126984,133158,46063,GBP,,838.3362477595366,401.28113891335386,1957-09-16,1904,condimentum suscipit
113917,758.9762087446412,144171,130090,USD,,436.42218227692393,246.59935593744225,1988-01-29,1905,ultricies
134232,117.47953334761091,51320,59136,GBP,,147.77061540935105,745.6481343913315,2007-09-05,1906,tristique
142155,405.67250701574653,90329,87938,GBP,,771.7441772907985,997.4619513310955,2000-06-22,1907,semper viverra
60434,2.7637592759795164,50555,121067,EUR,,867.145091773924,173.5314632651605,1961-09-25,1908,semper viverra
133648,524.8964509936334,136297,104199,CAD,,746.4401729442269,70.24674598389865,1957-08-30,1909,ultricies
45569,803.9774721673854,130413,63097,EUR,,119.25849041669767,933.0432651757355,1996-08-18,1910,condimentum suscipit
56776,114.44000771534047,107473,129646,CAD,,198.51496124962398,761.3719203414296,1971-01-24,1911,ultricies
45908,956.9594113564465,128282,108015,USD,,759.5879602706627,277.7468469502752,2015-11-29,1912,tristique
108165,553.4709678205429,104391,94729,USD,,707.1262677148441,804.8959403893384,1985-12-11,1913,nulla curabitur
133313,247.4755379133513,82050,68824,USD,,162.99650584738922,394.1107205974808,1957-03-22,1914,nulla curabitur
103856,496.5917251364415,96966,62574,USD,,776.7936582794101,579.1337784689291,1954-07-06,1915,ultricies
51899,394.8623707210698,83494,62604,EUR,,786.551593736454,705.6116862010149,1994-08-29,1916,tincidunt donec
118520,970.8687007241938,131217,132681,CAD,,99.07445143227727,973.5766025329664,1997-04-15,1917,semper viverra
102128,367.89081185493956,124122,109107,GBP,,119.32670620639647,378.63471257581614,1988-10-18,1918,ultricies
50791,184.6963492368051,114334,53132,EUR,,683.9848075167552,737.5170606616299,1973-07-29,1919,semper viverra
71104,45.26383313946541,68227,121437,GBP,,250.15971817331956,353.64516199494705,2016-11-12,1920,lorem ipsum
75764,640.5351986779972,132235,61966,CAD,,826.2302437046916,246.9450748141664,1983-11-04,1921,tristique
67023,11.727261488512799,116630,72749,USD,,992.4332785941081,629.0857230288035,1952-12-28,1922,tincidunt donec
85646,848.2755051511613,79642,47880,USD,,748.9783817052362,890.9932900768628,2005-05-17,1923,tristique
143528,972.7594738407993,118903,77625,GBP,,198.1060189442519,898.7233840959392,2011-03-27,1924,lorem ipsum
70224,514.4868243754643,137521,104233,USD,,420.82331093286786,521.0663103143039,1978-11-26,1925,nulla curabitur
125827,491.167079555695,65428,142455,CAD,,802.662000097881,858.5552999592807,2014-07-15,1926,condimentum suscipit
83172,901.1890865099792,134435,106785,EUR,,970.5703556110672,982.6654908778767,2006-12-14,1927,nulla curabitur
106124,667.5497718284407,117152,82333,GBP,,425.56678795341594,263.66328936511536,1979-04-03,1928,ultricies
72078,566.9347805337297,117061,76736,GBP,,164.97737551627645,324.46611733642294,1968-07-03,1929,nulla curabitur
59626,245.40078653840524,93634,56466,CAD,,835.7209120299963,59.685043482943236,1975-04-19,1930,semper viverra
129859,97.71784577759135,138370,137046,USD,,169.4328492319363,482.04352117148426,1978-11-12,1931,nulla curabitur
57530,553.7540450891144,144325,101553,CAD,,278.5972761788625,466.31106329753067,2016-11-18,1932,semper viverra
54750,954.1200338233695,127633,79201,EUR,,14.685176767261108,159.27100473452472,1964-03-19,1933,tincidunt donec
45684,443.78737547728383,96363,55103,EUR,,592.2075486110609,152.35445302989882,1973-08-05,1934,tincidunt donec
105480,413.80606583385736,47122,138525,EUR,,794.522037804232,96.44720389554485,2003-10-10,1935,nulla curabitur
143307,505.19038955665064,45223,92971,GBP,,758.5132972196792,117.30829449016488,2000-02-26,1936,nulla curabitur
114136,874.6090532497084,102299,121731,USD,,759.9335415522883,105.94479172218851,1959-11-22,1937,ultricies
46871,829.217682512884,105463,127287,GBP,,43.20352993513151,43.81920204593591,2004-07-07,1938,tristique
60442,545.0968947556129,81453,46960,EUR,,911.7206079524695,701.5705885584566,1952-09-02,1939,ultricies
80036,749.2567144500946,77824,116723,USD,,128.24756197269483,847.4491125775336,1959-09-19,1940,tristique
97780,47.15010146516609,93034,46553,USD,,39.67889895082098,450.6353498792988,1996-04-24,1941,ultricies
138218,559.2922292817818,50274,46289,GBP,,494.29305330674146,935.58078579358,2016-11-17,1942,semper viverra
120271,56.07985965294283,140875,80142,GBP,,151.95906329971032,750.1542461681692,1980-04-10,1943,semper viverra
108209,435.0827079959515,89542,53381,EUR,,333.3544543701505,423.27808911465115,2005-09-29,1944,nulla curabitur
64197,470.28466155542884,91235,46927,CAD,,537.6878108922884,747.5549997963451,2004-11-25,1945,tincidunt donec
127160,543.0339099064839,117881,119521,USD,,686.1805653847623,834.114324064847,2013-06-21,1946,tincidunt donec
128882,497.8760616738666,127887,72953,EUR,,326.7865406462728,473.56015690570956,1963-05-20,1947,tincidunt donec
62158,175.07856461666128,101854,99800,CAD,,655.0430731714106,459.8564045524738,2012-02-22,1948,semper viverra
74432,594.1390959922121,80640,63978,USD,,586.3560319431648,410.79563824944586,1955-01-17,1949,semper viverra
59664,337.52641550280885,58788,73736,USD,,819.3349727674005,984.2668581646706,1969-09-30,1950,tristique
98133,903.1740624187992,55489,123956,USD,,305.0938616657805,204.7807510046619,1959-05-07,1951,nulla curabitur
98509,271.21541238848204,129635,136358,EUR,,270.6186922263688,360.0085417530774,1964-03-15,1952,condimentum suscipit
138388,957.6551634769108,128987,72929,EUR,,216.92622984075714,811.5763043290019,1997-07-16,1953,condimentum suscipit
86694,824.5186707172174,139439,143222,EUR,,677.2276437791719,199.30813213069314,1952-08-26,1954,ultricies
81805,591.843297797311,87542,134951,GBP,,910.1087323163637,165.78039974628388,1976-10-17,1955,lorem ipsum
51394,240.9352718067444,79639,129344,CAD,,982.2139582565022,532.4316557115515,2016-05-22,1956,tincidunt donec
89878,594.3921551540932,54265,108003,EUR,,916.1127269196608,525.0024819296167,1977-08-20,1957,semper viverra
57626,25.884575888982,76507,121061,GBP,,710.2726403469512,66.8456382937009,2005-08-14,1958,ultricies
68576,209.19736318116094,57734,75662,EUR,,441.4998677092184,349.974735138832,1961-06-27,1959,condimentum suscipit
121425,782.0665528647183,58723,75510,EUR,,989.5929581977958,833.3653915580772,1957-06-14,1960,tristique
105028,261.5014920396141,113711,77011,GBP,,623.26391235597,795.3046196418321,1997-12-23,1961,ultricies
61516,274.15569383312504,66019,128415,CAD,,437.0455905542609,587.5992973208502,1966-06-09,1962,condimentum suscipit
47541,662.9940062080501,144002,114357,CAD,,178.9924401900193,900.5104896434302,1989-04-29,1963,lorem ipsum
129469,457.54030176573576,144078,90838,EUR,,490.13827398306574,932.517226886595,2010-12-04,1964,ultricies
56345,226.56428839732357,112550,117272,CAD,,664.3993876505518,644.5114918805974,2015-02-05,1965,nulla curabitur
121848,44.359633063210374,46324,60437,GBP,,89.86329559740064,274.68639658425866,1951-01-18,1966,tristique
92002,153.76407690502225,125964,124775,EUR,,184.6337279419862,925.8929846816144,1975-08-23,1967,nulla curabitur
93139,994.4544219773294,45670,121275,USD,,641.1692960704448,315.3275538760456,2001-10-31,1968,condimentum suscipit
100833,424.6616885702177,51146,111582,USD,,858.011976988915,960.3721663949859,2006-10-18,1969,nulla curabitur
140152,326.9856018880185,50941,74512,USD,,662.9015332091814,967.1330213263967,1969-03-04,1970,tristique
131798,115.7460494570367,89757,45306,EUR,,403.0711052230417,970.9490749247591,2012-04-22,1971,lorem ipsum
120132,771.2629737071469,136598,140199,CAD,,943.1555558242791,558.2776352601024,1964-05-22,1972,nulla curabitur
104368,954.7727893095565,66074,114481,EUR,,291.15438969771594,968.6123826209982,1960-12-18,1973,nulla curabitur
129380,733.2778578328517,108358,103856,EUR,,350.90262622450916,796.9958415839642,2003-06-04,1974,nulla curabitur
59454,136.19173092664556,74801,62700,GBP,,443.83570707491305,459.4739771234669,1996-07-04,1975,tristique
132250,264.29468853121114,69713,74237,EUR,,706.34729535475,128.25267585425865,2000-08-30,1976,tincidunt donec
102931,114.60206522341537,46348,55264,USD,,477.9212960597155,825.9086170523609,1960-06-26,1977,semper viverra
99624,162.5816802523385,48630,134450,USD,,879.777069493057,516.5049315174339,1970-01-16,1978,condimentum suscipit
118948,73.43238923760774,131001,88357,CAD,,104.93917639621635,538.4652411366648,1979-11-27,1979,tincidunt donec
141086,865.2874753473495,137035,102370,EUR,,532.6381504057892,805.2882872581876,1974-05-12,1980,tristique
81980,486.3138797890112,84274,115939,USD,,907.0320829579834,90.42986972638612,1953-11-04,1981,condimentum suscipit
114246,756.2180586677496,60026,47625,EUR,,296.9089289956918,41.49170653709559,1997-08-30,1982,ultricies
102549,548.5872632326606,60467,87424,EUR,,590.0071386429275,518.1943332385283,1985-06-27,1983,ultricies
129989,819.6229536071846,78677,84333,GBP,,309.58145576724746,46.196241803850405,2013-01-06,1984,tristique
86151,994.3620649291902,82874,114579,EUR,,31.866297237964247,288.6165707625424,1978-11-08,1985,tristique
51790,500.6185732840014,84171,55120,EUR,,674.036526612234,151.46338309962093,1978-05-25,1986,condimentum suscipit
49921,744.9998672470757,129309,135739,EUR,,798.1501656961877,891.0984703149993,1984-10-24,1987,tincidunt donec
110144,161.91083643134934,71227,129153,CAD,,989.284953048876,104.23963471135845,2009-11-08,1988,tristique
102995,826.3704611160236,67040,127835,EUR,,323.96760841872816,249.12200080785973,1979-02-17,1989,semper viverra
105192,768.124835455505,125034,47149,EUR,,849.1428204878007,232.46965492420247,1977-07-03,1990,lorem ipsum
95013,152.29647477154367,88617,68676,EUR,,519.1251909476971,897.8862925722335,1990-09-04,1991,condimentum suscipit
113800,309.1122820880452,53043,72813,USD,,471.26512809933075,146.28798143757305,1994-08-13,1992,lorem ipsum
102472,744.259306601633,142992,127969,USD,,709.0969386706041,284.02239012252505,1979-12-09,1993,lorem ipsum
54962,533.6521824775904,93990,71435,USD,,119.42573247103094,340.77562998404477,1997-07-31,1994,ultricies
97855,935.2228000093568,63566,88490,GBP,,911.3987844181916,748.4008779233098,1960-09-08,1995,nulla curabitur
88969,842.7790447834047,94506,90062,CAD,,597.394756460174,170.88027786037551,1994-01-03,1996,semper viverra
116779,179.81288471228157,51911,130476,USD,,310.39153480722274,19.566327913541528,1975-06-20,1997,nulla curabitur
112066,32.65083274046127,135409,61972,GBP,,475.803175334241,4.419606021591489,1961-05-23,1998,tincidunt donec
134238,816.966789598913,88432,139754,CAD,,852.575706967692,972.7169396686122,1953-04-01,1999,condimentum suscipit
