ACTIVITY_FEES,COMMUNICATIONS_AND_IT_EXPENSE,CUSTOMER_ID,END_DATE,INTEREST_EXPENSE,INTEREST_INCOME,LAST_CUSTOMER_REPLIED_TO_OFFER_INDICATOR,LAST_CUSTOMER_REPLY_TIME,LAST_INBOUND_COMMUNICATION_DATE,LAST_INBOUND_COMMUNICATION_ID,LAST_OUTBOUND_COMMUNICATION_DATE,LAST_OUTBOUND_COMMUNICATION_ID,LAST_PRODUCT_OFFER_CAMPAIGN,LAST_PRODUCT_OFFER_DATE,MANAGEMENT_FEES,OTHER_NON_INTEREST_EXPENSE,OTHER_NON_INTEREST_INCOME,PRODUCT_ID,PRODUCT_OFFERED_INDICATOR,PRODUCT_OWNED_INDICATOR,SENTIMENT_SCORE,START_DATE,STATUS,STATUS_DATE,STATUS_REASON,WAIVED_FEES,WAIVED_INTEREST_EXPENSE,WAIVED_INTEREST_INCOME,WAIVED_NON_INTEREST_EXPENSE, ,  
1232.804552,463.3977976,1705,31/01/2018,269.5786393,610.5428968,TRUE,97,27/01/2016,61613,27/01/2016,112244,A Loan With A View,27/01/2016,896.4859075,624.5919067,436.3686662,Savings,TRUE,TRUE,0,01/01/2018,Active,26/01/2018,Active Client,0,174.7404452,216.7454151,395.3273248,,
1232.804552,452.6225392,1705,31/01/2018,447.1226144,412.7170913,TRUE,100,27/01/2016,71741,27/01/2016,55218,Now Prove It,27/01/2016,676.6477626,42.06581413,300.4423234,FinancialPlan,TRUE,TRUE,0,01/01/2018,Active,26/01/2018,Active Client,0,146.6057002,821.4182807,633.8335897,,
106513.5859,422.3701709,1705,31/01/2018,619.6024929,684.4151139,FALSE,0,,116414,,99967,,23/12/2017,248.8346912,293.7055335,830.8045403,RetirementBrokerage,TRUE,FALSE,5,01/01/2018,Inactive,26/01/2018,Inactive Client,0,982.1887223,961.6073338,1.998226406,,
106513.5859,153.3593287,1705,31/01/2018,416.563404,620.5875829,TRUE,133,,137088,,103446,,10/08/2016,142.4247702,850.4729087,119.6990019,RetirementPlan,TRUE,FALSE,2,01/01/2018,Inactive,26/01/2018,Inactive Client,0,949.8236244,688.657458,638.0505724,,
106513.5859,293.9897693,1706,30/04/2016,845.3206938,12.57862835,TRUE,61,03/04/2016,105985,03/04/2016,114154,Now Prove It,03/04/2016,415.4309645,88.59996761,741.5221144,Savings,TRUE,TRUE,0,01/04/2016,Active,03/04/2016,Active Client,0,131.6952999,189.6390136,611.1396962,,
106513.5859,407.8129477,1706,30/04/2016,91.70152863,395.5507744,FALSE,0,,134724,,128087,,02/09/2017,474.3374763,373.2530635,597.4335852,Education,TRUE,FALSE,1,01/04/2016,Inactive,03/04/2016,Inactive Client,0,1.728400763,987.0921573,654.9478381,,
106513.5859,695.7395999,1706,30/04/2016,996.0237498,199.6760913,FALSE,0,,96087,,100436,,09/11/2017,644.9513384,635.7944839,879.8527248,FinancialPlan,TRUE,FALSE,2,01/04/2016,Inactive,03/04/2016,Inactive Client,0,124.0044675,568.1257376,592.9753412,,
7708.040127,922.5524901,1706,30/04/2016,791.9599814,569.8216647,FALSE,0,,126757,,55970,,18/06/2016,303.469737,334.0751773,612.5942588,RetirementBrokerage,TRUE,FALSE,1,01/04/2016,Inactive,03/04/2016,Inactive Client,0,919.1523156,999.3524881,778.7887154,,
7708.040127,428.74305,1706,30/04/2016,965.7118519,510.0463453,TRUE,23,03/04/2016,61788,03/04/2016,117539,Now Prove It,03/04/2016,277.7329299,100.4425338,732.4477152,RetirementBasic,TRUE,TRUE,5,01/04/2016,Active,03/04/2016,Active Client,0,383.0766777,380.641823,27.2470367,,
7708.040127,828.3296775,1707,28/02/2018,389.3230331,654.7629258,TRUE,133,,141478,,45410,,09/01/2017,765.5418556,194.8974182,309.4935181,Cash,TRUE,FALSE,0,01/02/2018,Inactive,19/02/2018,Inactive Client,0,791.85363,22.80605033,165.6514806,,
7708.040127,841.5551852,1707,28/02/2018,851.5358703,108.1591263,FALSE,0,,60030,,108482,,12/01/2017,183.334178,102.3579971,778.0673828,Brokerage,TRUE,FALSE,0,01/02/2018,Inactive,19/02/2018,Inactive Client,0,853.0933831,134.053232,689.1050125,,
7708.040127,835.8950987,1707,28/02/2018,64.82131317,568.6462198,TRUE,47,20/02/2016,55224,20/02/2016,48360,Now Prove It,20/02/2016,68.90594356,908.8662335,788.7150009,Savings,TRUE,TRUE,0,01/02/2018,Active,19/02/2018,Active Client,0,347.9481974,32.73623806,248.3396026,,
7708.040127,178.3663377,1707,28/02/2018,560.0953653,474.4718572,FALSE,0,,108811,,97071,,07/02/2017,922.6771778,653.2902577,689.9722948,Education,TRUE,FALSE,0,01/02/2018,Inactive,19/02/2018,Inactive Client,0,863.2630479,984.0449126,974.5737345,,
16437.99126,895.8282124,1707,28/02/2018,176.3836109,507.2630419,TRUE,2,20/02/2016,131650,20/02/2016,96344,More Generous Investing,20/02/2016,289.4336128,947.0496535,84.00357499,ManagedPortfolio,TRUE,TRUE,3,01/02/2018,Active,19/02/2018,Active Client,0,727.6563269,663.0223452,573.9662694,,
16437.99126,764.4347942,1707,28/02/2018,529.7940021,419.8570847,TRUE,143,,121335,,69402,,03/12/2016,545.9038809,261.9138756,234.1366053,RetirementBasic,TRUE,FALSE,5,01/02/2018,Inactive,19/02/2018,Inactive Client,0,614.7979014,661.0927353,287.9135585,,
16437.99126,282.0341271,1708,31/08/2018,645.0076126,90.93124634,TRUE,145,,144385,,130844,,13/08/2018,547.8877346,808.5108879,649.8554017,Cash,TRUE,FALSE,2,01/07/2018,Inactive,01/08/2018,Inactive Client,0,968.3229433,121.6186938,735.3967974,,
16437.99126,965.0612703,1708,31/08/2018,740.9378963,167.5878354,FALSE,0,,127400,,109665,,13/08/2018,842.6102875,520.7111702,185.0646952,Brokerage,TRUE,FALSE,5,01/07/2018,Inactive,01/08/2018,Inactive Client,0,614.4138959,889.5357978,401.0750715,,
16437.99126,916.7811256,1708,31/08/2018,444.5596821,831.7923011,TRUE,95,,83642,,82385,,16/09/2018,757.9430671,214.409332,805.3743686,Savings,TRUE,FALSE,1,01/07/2018,Inactive,01/08/2018,Inactive Client,0,118.1898976,600.4086486,655.8921584,,
33452.13189,268.0718534,1708,31/08/2018,508.8143457,634.6667493,FALSE,0,,74088,,142193,,20/08/2018,541.7354018,465.5134227,666.8520481,Education,TRUE,FALSE,5,01/07/2018,Inactive,01/08/2018,Inactive Client,0,799.5164955,416.5849904,114.9332901,,
33452.13189,648.9696852,1708,31/08/2018,862.1328532,986.6929106,TRUE,52,01/08/2018,136019,01/08/2018,113269,Now Prove It,01/08/2018,26.51559182,577.4068731,488.8380573,FinancialPlan,TRUE,TRUE,0,01/07/2018,Active,01/08/2018,Active Client,0,957.6530377,198.0936922,724.8871817,,
33452.13189,955.7520946,1709,31/07/2017,875.6766189,612.3376503,TRUE,24,06/07/2017,54163,06/07/2017,140017,More Generous Investing,06/07/2017,142.8186515,569.4459257,827.5570145,FinancialPlan,TRUE,TRUE,4,01/07/2017,Active,06/07/2017,Active Client,0,723.6936748,26.73102098,200.668366,,
8079.72696,221.6762205,1709,31/07/2017,418.9065963,150.8867837,TRUE,104,06/07/2017,52619,06/07/2017,107436,The Best Things in Life Are Not Fees,06/07/2017,163.859456,301.2167806,46.21445926,RetirementBrokerage,TRUE,TRUE,2,01/07/2017,Active,06/07/2017,Active Client,0,952.5584516,338.2875474,272.2416085,,
8079.72696,888.177726,1709,31/07/2017,519.0530668,960.1911105,TRUE,42,06/07/2017,71662,06/07/2017,128724,Wealth Comes in Many Forms,06/07/2017,165.5633611,487.1973625,448.4996664,RetirementPlan,TRUE,TRUE,1,01/07/2017,Active,06/07/2017,Active Client,0,50.82216079,68.96420914,283.4891836,,
8079.72696,549.7196072,1710,31/08/2018,516.5195865,83.72646935,TRUE,17,28/08/2018,64995,28/08/2018,55399,More Generous Investing,28/08/2018,618.1230964,489.6700967,418.8123231,FinancialPlan,TRUE,TRUE,5,01/08/2018,Active,28/08/2018,Active Client,0,372.1730584,942.5379435,341.9108841,,
8079.72696,352.1062909,1710,31/08/2018,75.22394049,730.4542951,TRUE,137,,97343,,104717,,31/08/2018,498.378999,788.634425,177.1787992,RetirementBrokerage,TRUE,FALSE,5,01/08/2018,Inactive,28/08/2018,Inactive Client,0,11.60902633,817.1775156,295.6257512,,
8079.72696,964.9091278,1710,31/08/2018,832.2058333,117.656487,TRUE,120,28/08/2018,85383,28/08/2018,114741,A Loan With A View,28/08/2018,949.7457803,533.2044302,762.2608801,RetirementPlan,TRUE,TRUE,0,01/08/2018,Active,28/08/2018,Active Client,0,993.0732304,754.8058435,509.8898783,,
39192.38703,869.573799,1710,31/08/2018,303.527117,663.4896081,TRUE,149,28/08/2018,139164,28/08/2018,95037,The Best Things in Life Are Not Fees,28/08/2018,735.2976503,97.22388296,381.2942504,ManagedPortfolio,TRUE,TRUE,2,01/08/2018,Active,28/08/2018,Active Client,0,753.6481531,283.8403721,337.7398973,,
39192.38703,472.5452696,1710,31/08/2018,92.58592663,146.750171,TRUE,125,,111749,,109492,,29/08/2018,724.1162014,3.665023602,527.0690237,RetirementBasic,TRUE,FALSE,0,01/08/2018,Inactive,28/08/2018,Inactive Client,0,231.8980791,384.2560599,861.4362824,,
71626.0477,755.1417712,1711,30/06/2016,359.9807084,874.0822995,TRUE,62,08/06/2016,114867,08/06/2016,80854,A Loan With A View,08/06/2016,595.0474865,403.8839993,107.6142723,Cash,TRUE,TRUE,1,01/06/2016,Active,08/06/2016,Active Client,0,711.7548379,940.5765366,288.777576,,
71626.0477,633.4702878,1711,30/06/2016,942.1981091,116.6122973,TRUE,34,08/06/2016,103412,08/06/2016,45703,Wealth Comes in Many Forms,08/06/2016,304.5058743,757.5623162,965.8611873,Brokerage,TRUE,TRUE,4,01/06/2016,Active,08/06/2016,Active Client,0,397.6232057,769.4143493,530.3606316,,
71626.0477,580.8413444,1712,28/02/2017,986.1690228,976.7981356,TRUE,27,11/02/2017,113457,11/02/2017,125750,More Generous Investing,11/02/2017,253.9289021,481.1706267,247.7301523,Savings,TRUE,TRUE,3,01/02/2017,Active,11/02/2017,Active Client,0,885.5430754,420.4965426,129.4750767,,
71626.0477,784.6151967,1712,28/02/2017,734.9089047,736.8081556,TRUE,88,11/02/2017,114061,11/02/2017,58251,Now Prove It,11/02/2017,838.6358462,783.338057,735.7229976,Education,TRUE,TRUE,5,01/02/2017,Active,11/02/2017,Active Client,0,987.4082779,88.05227125,261.2073871,,
38260.00225,845.462589,1712,28/02/2017,138.2212869,491.436561,TRUE,130,11/02/2017,63611,11/02/2017,104550,A Loan With A View,11/02/2017,458.852376,782.1532183,341.459031,FinancialPlan,TRUE,TRUE,4,01/02/2017,Active,11/02/2017,Active Client,0,596.4423194,326.9079733,507.3592592,,
38260.00225,387.6325468,1712,28/02/2017,316.9398452,353.8885763,TRUE,43,11/02/2017,118420,11/02/2017,57914,Now Prove It,11/02/2017,459.5459885,639.9803456,383.242091,RetirementBasic,TRUE,TRUE,0,01/02/2017,Active,11/02/2017,Active Client,0,305.6671073,435.7507692,221.7861037,,
38260.00225,230.6785412,1713,31/05/2018,115.0701737,207.175208,FALSE,0,,99132,,127572,,08/06/2018,959.1893555,528.6666274,977.5210683,Cash,TRUE,FALSE,0,01/05/2018,Inactive,05/05/2018,Inactive Client,0,907.224045,252.921646,165.5668742,,
38260.00225,940.1955651,1713,31/05/2018,621.8545398,919.662813,TRUE,22,05/05/2018,134498,05/05/2018,111551,Now Prove It,05/05/2018,219.8772582,316.9667761,616.8186379,RetirementBrokerage,TRUE,TRUE,5,01/05/2018,Active,05/05/2018,Active Client,0,25.78424728,542.8401926,37.91509679,,
38260.00225,608.1227591,1713,31/05/2018,195.923681,532.3439013,TRUE,61,05/05/2018,92794,05/05/2018,50494,Wealth Comes in Many Forms,05/05/2018,751.1571823,643.7027464,72.71347077,RetirementPlan,TRUE,TRUE,3,01/05/2018,Active,05/05/2018,Active Client,0,724.4818698,406.2284032,304.9413308,,
124.854406,751.9977031,1713,31/05/2018,407.9530489,317.4562604,TRUE,149,,121653,,77788,,27/05/2018,234.4755185,493.015656,172.7097275,ManagedPortfolio,TRUE,FALSE,3,01/05/2018,Inactive,05/05/2018,Inactive Client,0,413.472373,29.61380939,960.3290821,,
124.854406,299.7125249,1713,31/05/2018,342.7130021,919.4457466,TRUE,76,05/05/2018,50525,05/05/2018,93037,Wealth Comes in Many Forms,05/05/2018,831.311716,908.269119,926.6775021,RetirementBasic,TRUE,TRUE,5,01/05/2018,Active,05/05/2018,Active Client,0,534.8524399,223.4680082,156.8019489,,
8033.551039,862.9679111,1714,31/05/2018,659.6538697,266.3125595,TRUE,131,06/05/2016,129601,06/05/2016,68774,The Best Things in Life Are Not Fees,06/05/2016,661.520251,987.3823936,672.7693861,Cash,TRUE,TRUE,4,01/05/2018,Active,06/05/2018,Active Client,0,230.4243638,772.9236562,274.7444435,,
8033.551039,637.5926442,1714,31/05/2018,393.3881983,501.1448891,TRUE,47,06/05/2016,50979,06/05/2016,74652,Wealth Comes in Many Forms,06/05/2016,80.05404857,279.5342525,280.5006154,Brokerage,TRUE,TRUE,3,01/05/2018,Active,06/05/2018,Active Client,0,108.1578736,172.7408963,398.5833549,,
8033.551039,414.4022217,1715,31/03/2018,696.5921039,50.26587493,TRUE,5,11/03/2016,140954,11/03/2016,69356,More Generous Investing,11/03/2016,400.6526948,108.5555238,995.4814581,RetirementBrokerage,TRUE,TRUE,3,01/03/2018,Active,11/03/2018,Active Client,0,645.6205604,985.5296396,651.2400918,,
3125.237984,127.8795057,1715,31/03/2018,746.0626253,680.2429658,TRUE,106,11/03/2016,70178,11/03/2016,122004,Now Prove It,11/03/2016,598.3337134,100.4530311,323.3269031,RetirementPlan,TRUE,TRUE,2,01/03/2018,Active,11/03/2018,Active Client,0,671.5073284,139.6949626,375.192418,,
3125.237984,754.9902507,1715,31/03/2018,420.467251,610.9801378,TRUE,27,11/03/2016,73500,11/03/2016,51993,More Generous Investing,11/03/2016,628.6693375,822.5619371,166.9363582,RetirementBasic,TRUE,TRUE,1,01/03/2018,Active,11/03/2018,Active Client,0,374.3159276,357.7128862,947.7562101,,
144560.7078,734.1277827,1716,31/01/2018,478.9385354,337.7538362,TRUE,41,23/01/2016,67135,23/01/2016,117514,Wealth Comes in Many Forms,23/01/2016,872.8843576,161.6966821,839.4819437,Cash,TRUE,TRUE,3,01/01/2018,Active,22/01/2018,Active Client,0,95.02631555,864.9580239,296.8749058,,
144560.7078,227.1173854,1716,31/01/2018,681.83328,120.0179035,TRUE,124,23/01/2016,134700,23/01/2016,85484,A Loan With A View,23/01/2016,937.1884837,676.807037,738.8473938,Brokerage,TRUE,TRUE,1,01/01/2018,Active,22/01/2018,Active Client,0,266.3339506,411.9388544,977.9896823,,
144560.7078,254.8824603,1717,29/02/2016,881.661856,697.7143833,TRUE,36,04/02/2016,69461,04/02/2016,131077,More Generous Investing,04/02/2016,971.169186,962.876135,77.07437339,Brokerage,TRUE,TRUE,5,01/02/2016,Active,04/02/2016,Active Client,0,379.9922929,783.2522679,586.8545912,,
144560.7078,125.1519706,1717,29/02/2016,312.7638268,16.95066095,FALSE,0,,82993,,102953,,12/10/2016,726.579161,271.0522748,343.2051781,Savings,TRUE,FALSE,1,01/02/2016,Inactive,04/02/2016,Inactive Client,0,198.1440901,488.672995,344.4807402,,
144560.7078,154.6013596,1717,29/02/2016,763.5747473,314.9170562,TRUE,27,04/02/2016,101889,04/02/2016,135699,Now Prove It,04/02/2016,600.8897239,152.7987696,137.8006648,FinancialPlan,TRUE,TRUE,0,01/02/2016,Active,04/02/2016,Active Client,0,811.2900656,426.794455,493.4278307,,
9019.218805,702.2711075,1717,29/02/2016,498.8752022,300.4083181,TRUE,5,04/02/2016,111110,04/02/2016,140330,More Generous Investing,04/02/2016,787.5683222,819.59588,21.50358934,RetirementBrokerage,TRUE,TRUE,1,01/02/2016,Active,04/02/2016,Active Client,0,251.0803144,910.4980786,299.5607931,,
9019.218805,435.9026001,1717,29/02/2016,993.1928644,291.5258956,TRUE,65,04/02/2016,96380,04/02/2016,61635,Now Prove It,04/02/2016,756.2163562,794.2369441,644.3229479,RetirementPlan,TRUE,TRUE,0,01/02/2016,Active,04/02/2016,Active Client,0,44.17139879,419.555405,788.0378719,,
3774.676443,540.1776741,1718,30/04/2016,444.013887,7.304340377,TRUE,6,23/04/2016,117170,23/04/2016,88985,Now Prove It,23/04/2016,306.2755369,489.5075813,380.4864798,RetirementBrokerage,TRUE,TRUE,0,01/04/2016,Active,23/04/2016,Active Client,0,473.8563321,536.8794416,998.1552701,,
3774.676443,778.797691,1718,30/04/2016,904.1141162,801.4345136,FALSE,0,,46667,,74927,,16/09/2016,437.5353749,937.2037248,179.7452399,RetirementPlan,TRUE,FALSE,3,01/04/2016,Inactive,23/04/2016,Inactive Client,0,404.285987,817.8827626,288.4560329,,
3774.676443,17.05831923,1719,31/05/2017,509.2188736,859.8388192,TRUE,31,08/05/2017,122421,08/05/2017,72700,Now Prove It,08/05/2017,80.88129661,187.621627,51.51834475,FinancialPlan,TRUE,TRUE,1,01/05/2017,Active,08/05/2017,Active Client,0,497.1378897,269.9231175,924.5216053,,
3774.676443,262.9207653,1719,31/05/2017,398.6072791,741.4208015,FALSE,0,,61337,,129444,,13/12/2017,394.5573352,489.5008558,622.7463429,RetirementBrokerage,TRUE,FALSE,2,01/05/2017,Inactive,08/05/2017,Inactive Client,0,825.7668737,769.4111166,985.1247016,,
3774.676443,178.7665609,1719,31/05/2017,829.1202105,85.98379363,FALSE,0,,84387,,112161,,22/05/2018,993.5522598,735.0699186,465.4378662,RetirementPlan,TRUE,FALSE,0,01/05/2017,Inactive,08/05/2017,Inactive Client,0,35.06886005,45.73760572,737.4729403,,
1262.689169,536.6180555,1719,31/05/2017,662.3836122,299.6530104,FALSE,0,,144751,,118200,,26/03/2018,346.2472824,143.8312227,310.822945,ManagedPortfolio,TRUE,FALSE,1,01/05/2017,Inactive,08/05/2017,Inactive Client,0,324.8189215,496.7935134,760.1986293,,
1262.689169,582.2996832,1719,31/05/2017,941.3072191,256.194322,FALSE,0,,89563,,67026,,07/09/2018,217.5067347,962.7193152,918.9381912,RetirementBasic,TRUE,FALSE,0,01/05/2017,Inactive,08/05/2017,Inactive Client,0,931.6352249,83.16538514,786.6957629,,
1262.689169,286.3167179,1720,30/04/2018,336.9208343,893.8963518,TRUE,28,06/04/2018,99163,06/04/2018,131443,More Generous Investing,06/04/2018,454.2791756,584.4534878,190.4436386,FinancialPlan,TRUE,TRUE,5,01/04/2018,Active,06/04/2018,Active Client,0,464.7383018,177.9659236,603.0431304,,
33234.71939,509.7426285,1720,30/04/2018,634.8308951,385.733709,TRUE,51,06/04/2018,144636,06/04/2018,49383,Wealth Comes in Many Forms,06/04/2018,889.2860036,225.5016645,576.5744125,RetirementBrokerage,TRUE,TRUE,1,01/04/2018,Active,06/04/2018,Active Client,0,102.734388,510.066607,712.6872205,,
33234.71939,142.353883,1720,30/04/2018,52.39784134,617.5064908,TRUE,79,06/04/2018,62162,06/04/2018,88606,Now Prove It,06/04/2018,583.9314884,639.9277838,357.8396821,RetirementPlan,TRUE,TRUE,2,01/04/2018,Active,06/04/2018,Active Client,0,828.859169,908.5910947,565.7565674,,
33234.71939,632.9593315,1721,31/07/2018,716.7008835,457.5021299,TRUE,16,20/07/2018,142816,20/07/2018,99322,More Generous Investing,20/07/2018,969.1435457,692.9687566,81.90329181,RetirementBrokerage,TRUE,TRUE,1,01/07/2018,Active,20/07/2018,Active Client,0,618.2172401,654.0831151,641.459382,,
33234.71939,431.9898427,1721,31/07/2018,924.8270732,291.6577227,TRUE,46,20/07/2018,108381,20/07/2018,99260,Now Prove It,20/07/2018,401.0451065,141.5802459,875.3460761,RetirementPlan,TRUE,TRUE,4,01/07/2018,Active,20/07/2018,Active Client,0,243.1567411,473.3211164,645.6299124,,
31817.77929,788.5765242,1721,31/07/2018,158.1269879,415.7085423,TRUE,123,,95388,,111880,,18/08/2018,667.8378436,993.1722394,203.2186837,ManagedPortfolio,TRUE,FALSE,1,01/07/2018,Inactive,20/07/2018,Inactive Client,0,819.541749,797.3589588,731.6667846,,
31817.77929,899.0519493,1721,31/07/2018,989.1162068,341.7162922,TRUE,102,20/07/2018,135898,20/07/2018,72667,Wealth Comes in Many Forms,20/07/2018,741.7401722,960.296294,900.2983811,RetirementBasic,TRUE,TRUE,5,01/07/2018,Active,20/07/2018,Active Client,0,378.847689,622.5778059,747.0232142,,
31817.77929,817.6400435,1722,30/09/2016,842.7326976,778.6864324,FALSE,0,,115474,,76022,,13/03/2018,603.2718016,180.1325951,164.4580256,Cash,TRUE,FALSE,2,01/09/2016,Inactive,16/09/2016,Inactive Client,0,982.5499888,964.4004091,853.8645385,,
31817.77929,21.85137542,1722,30/09/2016,788.024872,710.2341447,FALSE,0,,63351,,84452,,24/09/2017,312.1826409,392.29296,3.317502564,Brokerage,TRUE,FALSE,2,01/09/2016,Inactive,16/09/2016,Inactive Client,0,961.6220316,195.7721681,795.4267175,,
28383.11012,804.4521687,1722,30/09/2016,835.5685297,653.1177362,TRUE,5,16/09/2016,93824,16/09/2016,60387,More Generous Investing,16/09/2016,543.9014578,22.2946577,629.7078804,RetirementBrokerage,TRUE,TRUE,4,01/09/2016,Active,16/09/2016,Active Client,0,326.020064,246.7136004,171.5015388,,
28383.11012,960.5026517,1722,30/09/2016,886.9361552,549.0144468,FALSE,0,,67744,,101914,,10/01/2018,792.3585486,659.8229665,708.7133388,RetirementPlan,TRUE,FALSE,5,01/09/2016,Inactive,16/09/2016,Inactive Client,0,21.42486474,279.9030224,685.1022198,,
28383.11012,676.8716268,1723,31/08/2016,610.8730343,193.0769919,TRUE,8,13/08/2016,47208,13/08/2016,121124,More Generous Investing,13/08/2016,258.9252769,326.5209514,258.4038525,FinancialPlan,TRUE,TRUE,1,01/08/2016,Active,13/08/2016,Active Client,0,890.3392431,126.9531185,336.8744297,,
28383.11012,704.1518503,1723,31/08/2016,874.6920614,509.7615111,TRUE,141,13/08/2016,58579,13/08/2016,72410,A Loan With A View,13/08/2016,397.49151,535.3186636,435.3685552,RetirementBrokerage,TRUE,TRUE,2,01/08/2016,Active,13/08/2016,Active Client,0,558.4759288,181.1856814,995.9680049,,
28383.11012,737.2325372,1723,31/08/2016,349.1246222,204.0143046,TRUE,113,13/08/2016,63697,13/08/2016,124274,Wealth Comes in Many Forms,13/08/2016,429.6591589,219.3523647,973.8303237,RetirementPlan,TRUE,TRUE,4,01/08/2016,Active,13/08/2016,Active Client,0,776.1896981,474.4362415,503.4367935,,
10775.22533,581.1925575,1723,31/08/2016,267.7138384,534.0883866,FALSE,0,,128719,,122820,,20/01/2017,756.211443,737.0527609,580.9422755,ManagedPortfolio,TRUE,FALSE,1,01/08/2016,Inactive,13/08/2016,Inactive Client,0,322.2143337,67.07732114,764.3147081,,
10775.22533,202.7390909,1723,31/08/2016,780.7929364,1.220571788,TRUE,135,,83191,,85241,,27/09/2018,354.5264886,53.29894362,262.5848903,RetirementBasic,TRUE,FALSE,3,01/08/2016,Inactive,13/08/2016,Inactive Client,0,40.75033945,942.8320509,820.2936439,,
10775.22533,187.2402719,1724,30/04/2018,847.3200492,791.4651586,TRUE,112,04/04/2016,47336,04/04/2016,112401,Now Prove It,04/04/2016,823.6357564,924.5419001,642.1280757,Brokerage,TRUE,TRUE,5,01/04/2018,Active,04/04/2018,Active Client,0,428.6760644,85.77817762,355.2660044,,
10775.22533,203.6322817,1724,30/04/2018,199.4732214,259.6305189,TRUE,51,04/04/2016,128498,04/04/2016,134393,Now Prove It,04/04/2016,93.01332038,484.5225005,429.1257391,FinancialPlan,TRUE,TRUE,3,01/04/2018,Active,04/04/2018,Active Client,0,147.2143859,466.9116345,458.6152988,,
10775.22533,102.5167372,1724,30/04/2018,450.0646596,289.7574975,TRUE,122,04/04/2016,61407,04/04/2016,80052,A Loan With A View,04/04/2016,252.7556774,897.7436812,152.8820687,RetirementBrokerage,TRUE,TRUE,3,01/04/2018,Active,04/04/2018,Active Client,0,664.1693861,60.55373402,431.5467726,,
85034.43277,588.1565786,1724,30/04/2018,373.9415422,987.5815071,TRUE,48,04/04/2016,59313,04/04/2016,104941,More Generous Investing,04/04/2016,407.2689153,715.1964778,909.2779343,RetirementPlan,TRUE,TRUE,0,01/04/2018,Active,04/04/2018,Active Client,0,730.2620345,442.2416362,636.0975886,,
85034.43277,619.1043382,1724,30/04/2018,389.230165,233.0201532,FALSE,0,,49884,,122764,,02/01/2017,558.7519253,566.0037967,76.23985783,ManagedPortfolio,TRUE,FALSE,5,01/04/2018,Inactive,04/04/2018,Inactive Client,0,963.2720535,191.2117547,79.27531444,,
85034.43277,954.9660801,1725,29/02/2016,137.1896139,194.3002996,TRUE,18,23/02/2016,96748,23/02/2016,57623,Now Prove It,23/02/2016,112.900255,101.2068343,786.0829193,Savings,TRUE,TRUE,5,01/02/2016,Active,23/02/2016,Active Client,0,953.9376432,839.6179567,141.2751812,,
85034.43277,139.917293,1725,29/02/2016,358.9951714,559.8979044,FALSE,0,,114020,,60893,,21/10/2016,482.697771,271.9268803,737.99175,Education,TRUE,FALSE,0,01/02/2016,Inactive,23/02/2016,Inactive Client,0,180.4256807,671.2001435,679.7078865,,
26342.81757,853.1993801,1725,29/02/2016,323.1717043,518.8113144,TRUE,84,23/02/2016,131730,23/02/2016,130719,A Loan With A View,23/02/2016,28.74914254,336.6928814,141.7278326,FinancialPlan,TRUE,TRUE,4,01/02/2016,Active,23/02/2016,Active Client,0,158.2591772,129.8496308,446.1564052,,
26342.81757,18.06512108,1725,29/02/2016,223.0271739,791.5443482,TRUE,10,23/02/2016,116834,23/02/2016,83312,Now Prove It,23/02/2016,43.72256992,308.1566037,138.5971455,RetirementBasic,TRUE,TRUE,1,01/02/2016,Active,23/02/2016,Active Client,0,3.763873552,384.4831928,486.6874349,,
26342.81757,232.9016213,1726,31/07/2017,361.4544984,643.6446524,TRUE,25,02/07/2017,89675,02/07/2017,140456,More Generous Investing,02/07/2017,168.264179,253.1867213,141.0541487,Savings,TRUE,TRUE,5,01/07/2017,Active,02/07/2017,Active Client,0,805.87933,827.4448377,195.924937,,
26342.81757,919.7639476,1726,31/07/2017,302.7878406,489.7223154,TRUE,119,02/07/2017,87694,02/07/2017,106528,The Best Things in Life Are Not Fees,02/07/2017,803.8588818,385.2588608,185.2532379,Education,TRUE,TRUE,5,01/07/2017,Active,02/07/2017,Active Client,0,404.5829833,342.2522889,666.0894204,,
26342.81757,373.7978184,1726,31/07/2017,112.7062718,514.05248,TRUE,120,02/07/2017,68965,02/07/2017,73922,A Loan With A View,02/07/2017,747.654193,317.8155876,380.5727119,FinancialPlan,TRUE,TRUE,0,01/07/2017,Active,02/07/2017,Active Client,0,599.7547762,934.8352954,751.9452175,,
58217.45018,898.7082462,1726,31/07/2017,25.38757081,656.0496914,TRUE,140,,63849,,125491,,30/06/2018,191.1844006,442.1065546,766.0477545,RetirementBrokerage,TRUE,FALSE,0,01/07/2017,Inactive,02/07/2017,Inactive Client,0,333.5711092,282.6886117,229.6715029,,
58217.45018,73.53273896,1726,31/07/2017,431.2865579,952.3792108,TRUE,45,02/07/2017,92940,02/07/2017,118309,More Generous Investing,02/07/2017,320.4638384,478.5201241,861.5430955,RetirementBasic,TRUE,TRUE,2,01/07/2017,Active,02/07/2017,Active Client,0,543.9355934,396.1909469,996.0372904,,
58217.45018,779.9066342,1727,30/06/2018,868.0759685,127.6748717,TRUE,57,23/06/2018,131916,23/06/2018,71572,Now Prove It,23/06/2018,280.8623979,226.0021808,600.5638609,Savings,TRUE,TRUE,3,01/06/2018,Active,23/06/2018,Active Client,0,439.2650698,816.9401561,687.6139112,,
